"man.source","scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.dm","man.ph","app.mthd","id","stype","EF.field.raw","EF.stor.raw","EF.stor.lf","EF.stor.sf","N.loss.stor.sf","EF.overall","stor.frac.EF","man.dm.lf","man.ph.lf","EF.field.lf","man.dm.sf","man.ph.sf","source","rdDM.lf","dpH.lf","TAN.sep.eff.sf","id.sep","incorp","t.incorp","EF.field.sf","EFp.overall","sep","EF.type"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 565","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.211886929958621,9.23586283057586,3.02112676056338,7.1,0.1684,15,7,"Møller et al. (2000)",-53.5211267605634,0.0999999999999996,7.4,34,"none",NA,0.6798,21.1886929958621,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 566","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.150535540758621,12.9999773530397,3.02112676056338,7.1,0.101,15,7,"Møller et al. (2000)",-53.5211267605634,0.0999999999999996,7.4,34,"none",NA,0.6798,15.0535540758621,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 218","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.169150239862069,12.9242378421523,3.98308270676692,7.1,0.1078,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"none",NA,0.517,16.9150239862069,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 568","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.180137102372414,10.8637176623606,3.02112676056338,7.1,0.1684,15,7,"Møller et al. (2000)",-53.5211267605634,0.0999999999999996,7.4,34,"deep",4,0.1268,18.0137102372414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 569","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.118785713172414,16.4746969010422,3.02112676056338,7.1,0.101,15,7,"Møller et al. (2000)",-53.5211267605634,0.0999999999999996,7.4,34,"deep",4,0.1268,11.8785713172414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 12","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.173766023172686,9.81745678190358,3.88659793814433,7.1,0.1596,15,7,"Aguirre-Villegas et al. (2019)",-40.2061855670103,0.0999999999999996,0.171074734033793,3,"deep",4,0.06646,17.3766023172686,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 120","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.189057630772414,10.3511221033201,3.32222222222222,7.3,0.1782,15,7,"Anderson et al, in prep",-48.8888888888889,0.3,7.4,11,"deep",4,0.1268,18.9057630772414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 571","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.221327163273166,7.8223170587766,4.15793650793651,7.43,0.2065,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"none",NA,0.4082,22.1327163273166,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 153","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.163545324587495,11.1016926637292,4.33333333333334,7.07,0.1419,15,7,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,3.32995826677847,21,"none",NA,0.4082,16.3545324587495,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 573","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.190739110371726,9.07675012989341,4.15793650793651,7.43,0.1751,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"none",NA,0.4082,19.0739110371726,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 186","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.170214286916256,11.3862849558437,5.01754385964913,7.2,0.1621,15,7,"Balsari et al. (2008b)",-22.8070175438596,0.2,6.85714285714286,15,"deep",4,0.0454,17.0214286916256,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 575","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.137547187662904,12.5868894468807,4.15793650793651,7.43,0.1231,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"deep",4,0.0454,13.7547187662904,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 576","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.188202561894588,9.19908436640739,4.15793650793651,7.43,0.1751,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"deep",4,0.0454,18.8202561894588,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 219","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.214462607862069,10.1935621916921,3.98308270676692,7.1,0.1614,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"none",NA,0.517,21.4462607862069,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 578","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.143766846456069,12.0423539050873,4.15793650793651,7.43,0.1261,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"none",NA,0.517,14.3766846456069,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 579","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.209911075500902,8.24773652705563,4.15793650793651,7.43,0.194,15,7,"Fournel et al. (2019)",-36.031746031746,0.43,0.901138133492831,18,"none",NA,0.517,20.9911075500902,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 252","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.155554768496552,12.5805119290383,3.08163265306122,7.1,0.1452,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.06646,15.5554768496552,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 121","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.227593006105747,9.46307082314951,4.02816901408451,7.3,0.1927,15,7,"Balsari et al. (2008b)",-38.0281690140845,0.3,13.0666666666667,16,"none",NA,0.4082,22.7593006105747,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 253","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.209422205696552,9.34456121393949,3.08163265306122,7.1,0.1686,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.6337,20.9422205696552,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 154","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.19265785986187,9.42411553549881,4.33333333333334,7.07,0.1824,15,7,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,3.32995826677847,21,"deep",4,0.0454,19.265785986187,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 255","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.198226032296552,9.87235933654763,3.08163265306122,7.1,0.1563,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.6337,19.8226032296552,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 187","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.260860887034483,7.42966259302814,5.01754385964913,7.2,0.2337,15,7,"Balsari et al. (2008b)",-22.8070175438596,0.2,6.85714285714286,15,"none",NA,0.517,26.0860887034483,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 257","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.117452876903448,16.6616490994798,3.08163265306122,7.1,0.1011,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.102,11.7452876903448,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 258","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.167699118503448,11.6694627744833,3.08163265306122,7.1,0.1563,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.102,16.7699118503448,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 22","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.215015248531328,7.9340439076466,3.88659793814433,7.1,0.2015,15,7,"Aguirre-Villegas et al. (2019)",-40.2061855670103,0.0999999999999996,0.171074734033793,3,"deep",4,0.1659,21.5015248531328,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 220","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.189533434344828,11.5343128698715,3.98308270676692,7.1,0.1898,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"deep",4,0.06646,18.9533434344828,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 260","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.155142410765517,12.6139500542338,3.08163265306122,7.1,0.1021,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.7426,15.5142410765517,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 261","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.211942509965517,9.23344080905737,3.08163265306122,7.1,0.1645,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.7426,21.1942509965517,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 122","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.161023197572414,13.3752699493104,4.02816901408451,7.3,0.1148,15,7,"Balsari et al. (2008b)",-38.0281690140845,0.3,13.0666666666667,16,"none",NA,0.4082,16.1023197572414,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 263","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.122031876282759,16.0364544109378,3.08163265306122,7.1,0.1021,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.1659,12.2031876282759,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 155","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.119487338573578,15.1951658797905,4.33333333333334,7.07,0.1054,15,7,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,3.32995826677847,21,"deep",4,0.0454,11.9487338573578,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 265","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.213525394358621,9.16499241960373,3.08163265306122,7.1,0.1702,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.6798,21.3525394358621,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 188","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.161518907034483,11.9992662776654,5.01754385964913,7.2,0.1252,15,7,"Balsari et al. (2008b)",-22.8070175438596,0.2,6.85714285714286,15,"none",NA,0.517,16.1518907034483,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 267","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.204149736958621,9.58589832073266,3.08163265306122,7.1,0.1599,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"none",NA,0.6798,20.4149736958621,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 268","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.181775566772414,10.7657957306209,3.08163265306122,7.1,0.1702,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.1268,18.1775566772414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 269","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.119331867972414,16.3992959629363,3.08163265306122,7.1,0.1016,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.1268,11.9331867972414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 221","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.120212274344828,18.185646540249,3.98308270676692,7.1,0.1078,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"deep",4,0.06646,12.0212274344828,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,NA,NA,"Broadcast","sep 270","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.172399909372414,11.3512740686092,3.08163265306122,7.1,0.1599,15,7,"Møller et al. (2002)",-52.5902668759812,0.0999999999999996,7.4,37,"deep",4,0.1268,17.2399909372414,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 271","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.226456312551724,10.4203702431597,4.10526315789474,7.1,0.1792,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.4082,22.6456312551724,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 123","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.200076345839081,10.7645345410517,4.02816901408451,7.3,0.1605,15,7,"Balsari et al. (2008b)",-38.0281690140845,0.3,13.0666666666667,16,"none",NA,0.4082,20.0076345839081,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 273","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.197234671551724,11.9642180663495,4.10526315789474,7.1,0.1425,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.4082,19.7234671551724,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 156","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.154172066197249,11.7766465413863,4.33333333333334,7.07,0.1419,15,7,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,3.32995826677847,21,"deep",4,0.0454,15.4172066197249,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 275","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.113894322413793,20.718843316143,4.10526315789474,7.1,0.105,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"deep",4,0.0454,11.3894322413793,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 189","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.221490332748769,8.75030684333564,5.01754385964913,7.2,0.1907,15,7,"Balsari et al. (2008b)",-22.8070175438596,0.2,6.85714285714286,15,"none",NA,0.517,22.1490332748768,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 277","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.254040268241379,9.2889156393407,4.10526315789474,7.1,0.1937,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.517,25.4040268241379,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 278","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.186679210241379,12.6407146121866,4.10526315789474,7.1,0.1091,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.517,18.6679210241379,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 279","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.230073745241379,10.2565315230295,4.10526315789474,7.1,0.1636,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.517,23.0073745241379,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 222","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.165524642344828,13.2073261120857,3.98308270676692,7.1,0.1614,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"deep",4,0.06646,16.5524642344828,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 280","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.187624457896552,12.5770309859641,4.10526315789474,7.1,0.1937,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"deep",4,0.06646,18.7624457896552,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 281","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.120263399896552,19.6215858084793,4.10526315789474,7.1,0.1091,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"deep",4,0.06646,12.0263399896552,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 124","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.190812592312644,11.2871415325847,4.02816901408451,7.3,0.1927,15,7,"Balsari et al. (2008b)",-38.0281690140845,0.3,13.0666666666667,16,"deep",4,0.0454,19.0812592312644,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 283","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.279285380896552,8.44927368956601,4.10526315789474,7.1,0.2038,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.6337,27.9285380896552,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 157","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.220806539705857,8.22271809783742,4.33333333333334,7.07,0.1992,15,7,"Fournel et al. (2019)",-33.3333333333333,0.0700000000000003,3.32995826677847,21,"none",NA,0.517,22.0806539705857,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 285","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.261768320896552,9.01468371958656,4.10526315789474,7.1,0.1818,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.6337,26.1768320896552,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 19","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.215780704731376,7.90589883736276,3.88659793814433,7.1,0.2015,15,7,"Aguirre-Villegas et al. (2019)",-40.2061855670103,0.0999999999999996,0.171074734033793,3,"none",NA,0.7426,21.5780704731376,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Trailing hose","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,NA,NA,"Broadcast","sep 190","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.236891271270936,8.18142586675384,5.01754385964913,7.2,0.2337,15,7,"Balsari et al. (2008b)",-22.8070175438596,0.2,6.85714285714286,15,"deep",4,0.06646,23.6891271270936,TRUE,"Separation w/ SF incorporation"
"Cattle","sep incorp sf","deep",4,"Trailing shoe","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 288","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.183388407103448,12.8675452170678,4.10526315789474,7.1,0.1818,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"deep",4,0.102,18.3388407103448,TRUE,"Separation w/ SF incorporation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 289","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.300673483965517,7.84824318249588,4.10526315789474,7.1,0.2105,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.7426,30.0673483965517,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing hose","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,NA,NA,"Broadcast","sep 223","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.259094006344828,8.43762448184524,3.98308270676692,7.1,0.1992,15,7,"Højgaards (2009)",-38.7218045112782,0.0999999999999996,14,28,"none",NA,0.6337,25.9094006344828,TRUE,"Separation"
"Cattle","sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 290","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.223598419965517,10.5535567785031,4.10526315789474,7.1,0.1137,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.7426,22.3598419965517,TRUE,"Separation"
"Cattle","sep","none",NA,"Trailing shoe","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,NA,NA,"Broadcast","sep 291","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.289287394965517,8.15714290272114,4.10526315789474,7.1,0.1962,15,7,"Højgaards (2009)",-36.8421052631579,0.0999999999999996,19,29,"none",NA,0.7426,28.9287394965517,TRUE,"Separation"
"Cattle","sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,NA,NA,"Broadcast","sep 125","sf",NA,0.017,0.017,0.0517241379310345,0.224137931034483,0.12424278377931,17.3348396592417,4.02816901408451,7.3,0.1148,15,7,"Balsari et al. (2008b)",-38.0281690140845,0.3,13.0666666666667,16,"deep",4,0.0454,12.424278377931,TRUE,"Separation w/ SF incorporation"
