"meas_part_dat","meas_full_dat","batch_arrangement","farm","subdat","weeksets","error"
24.7588927043381,23.1006588598083,13,"section5",1,"5,9,4,8,3,7,2,10",7.17829675159101
25.725209628955,23.5568758909784,13,"section5",2,"5,9,4,8,3,7,2,10",9.20467445688313
22.6089910317946,22.656088982581,13,"section5",3,"5,9,4,8,3,7,2,10",-0.207882087780209
22.2438724949244,23.1006588598083,14,"section5",1,"5,9,4,8,3,7,2,10",-3.70892609636605
22.6233287679353,23.5568758909784,14,"section5",2,"5,9,4,8,3,7,2,10",-3.96294961761292
22.6089910317946,22.656088982581,14,"section5",3,"5,9,4,8,3,7,2,10",-0.207882087780209
21.9530722042272,23.1006588598083,15,"section5",1,"5,9,4,8,3,7,2,10",-4.96776590895335
22.6233287679353,23.5568758909784,15,"section5",2,"5,9,4,8,3,7,2,10",-3.96294961761292
20.5939743687286,22.656088982581,15,"section5",3,"5,9,4,8,3,7,2,10",-9.101811947498
21.9530722042272,23.1006588598083,16,"section5",1,"5,9,4,8,3,7,2,10",-4.96776590895335
22.0759032038645,23.5568758909784,16,"section5",2,"5,9,4,8,3,7,2,10",-6.28679581268716
21.9056076924534,22.656088982581,16,"section5",3,"5,9,4,8,3,7,2,10",-3.312492684437
25.0549530652468,23.1006588598083,17,"section5",1,"5,9,4,8,3,7,2,10",8.45990678144095
25.6209099021726,23.5568758909784,17,"section5",2,"5,9,4,8,3,7,2,10",8.76191741530832
25.0074885534731,22.656088982581,17,"section5",3,"5,9,4,8,3,7,2,10",10.3786649703749
25.0549530652468,23.1006588598083,18,"section5",1,"5,9,4,8,3,7,2,10",8.45990678144095
25.725209628955,23.5568758909784,18,"section5",2,"5,9,4,8,3,7,2,10",9.20467445688313
23.6958552297483,22.656088982581,18,"section5",3,"5,9,4,8,3,7,2,10",4.58934570731393
23.330736692878,23.1006588598083,19,"section5",1,"5,9,4,8,3,7,2,10",0.995979527969237
23.710192965889,23.5568758909784,19,"section5",2,"5,9,4,8,3,7,2,10",0.650837893870571
23.6958552297483,22.656088982581,19,"section5",3,"5,9,4,8,3,7,2,10",4.58934570731393
22.7438760412721,23.1006588598083,20,"section5",1,"5,9,4,8,3,7,2,10",-1.54447031446799
23.710192965889,23.5568758909784,20,"section5",2,"5,9,4,8,3,7,2,10",0.650837893870571
20.5939743687286,22.656088982581,20,"section5",3,"5,9,4,8,3,7,2,10",-9.101811947498
24.0555093649969,23.1006588598083,21,"section5",1,"5,9,4,8,3,7,2,10",4.13343407641864
25.0218262896138,23.5568758909784,21,"section5",2,"5,9,4,8,3,7,2,10",6.21878047587958
21.9056076924534,22.656088982581,21,"section5",3,"5,9,4,8,3,7,2,10",-3.312492684437
24.6423700166028,23.1006588598083,22,"section5",1,"5,9,4,8,3,7,2,10",6.67388391885588
25.0218262896138,23.5568758909784,22,"section5",2,"5,9,4,8,3,7,2,10",6.21878047587958
25.0074885534731,22.656088982581,22,"section5",3,"5,9,4,8,3,7,2,10",10.3786649703749
24.6423700166028,23.1006588598083,23,"section5",1,"5,9,4,8,3,7,2,10",6.67388391885588
25.312626580311,23.5568758909784,23,"section5",2,"5,9,4,8,3,7,2,10",7.45324081791761
23.2832721811043,22.656088982581,23,"section5",3,"5,9,4,8,3,7,2,10",2.76827655031524
23.330736692878,23.1006588598083,24,"section5",1,"5,9,4,8,3,7,2,10",0.995979527969237
23.6503769051798,23.5568758909784,24,"section5",2,"5,9,4,8,3,7,2,10",0.396916019908833
23.2832721811043,22.656088982581,24,"section5",3,"5,9,4,8,3,7,2,10",2.76827655031524
27.5068317124312,28.4636102278458,1,"section6",1,"5,9,4,8,3,7,2,10",-3.36140956033244
26.1268588940386,28.4196369842612,1,"section6",2,"5,9,4,8,3,7,2,10",-8.06758401415314
24.3066912673379,33.3002364593696,1,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
24.7559076023352,28.4636102278458,2,"section6",1,"5,9,4,8,3,7,2,10",-13.0261150845981
25.3687510906669,28.4196369842612,2,"section6",2,"5,9,4,8,3,7,2,10",-10.7351332294773
36.0552661760921,33.3002364593696,2,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
26.586177002643,28.4636102278458,3,"section6",1,"5,9,4,8,3,7,2,10",-6.59590687960613
25.3687510906669,28.4196369842612,3,"section6",2,"5,9,4,8,3,7,2,10",-10.7351332294773
35.0091889603098,33.3002364593696,3,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
26.586177002643,28.4636102278458,4,"section6",1,"5,9,4,8,3,7,2,10",-6.59590687960613
27.9475819884561,28.4196369842612,4,"section6",2,"5,9,4,8,3,7,2,10",-1.66101697944449
33.3779957304326,33.3002364593696,4,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
27.5182027934398,28.4636102278458,5,"section6",1,"5,9,4,8,3,7,2,10",-3.32146002154384
29.0740942057976,28.4196369842612,5,"section6",2,"5,9,4,8,3,7,2,10",2.30283455731293
33.3779957304326,33.3002364593696,5,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
27.5182027934398,28.4636102278458,6,"section6",1,"5,9,4,8,3,7,2,10",-3.32146002154384
26.1268588940386,28.4196369842612,6,"section6",2,"5,9,4,8,3,7,2,10",-8.06758401415314
35.0091889603098,33.3002364593696,6,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
27.0933289743921,28.4636102278458,7,"section6",1,"5,9,4,8,3,7,2,10",-4.8141512706396
27.7937215324855,28.4196369842612,7,"section6",2,"5,9,4,8,3,7,2,10",-2.20240480947131
36.0552661760921,33.3002364593696,7,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
28.9653365210723,28.4636102278458,8,"section6",1,"5,9,4,8,3,7,2,10",1.7626938017008
27.7937215324855,28.4196369842612,8,"section6",2,"5,9,4,8,3,7,2,10",-2.20240480947131
24.3066912673379,33.3002364593696,8,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
29.4689385462967,28.4636102278458,9,"section6",1,"5,9,4,8,3,7,2,10",3.53197753343115
28.3692667041706,28.4196369842612,9,"section6",2,"5,9,4,8,3,7,2,10",-0.177237591453072
24.3066912673379,33.3002364593696,9,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
27.6688741460771,28.4636102278458,10,"section6",1,"5,9,4,8,3,7,2,10",-2.79211272009061
28.3692667041706,28.4196369842612,10,"section6",2,"5,9,4,8,3,7,2,10",-0.177237591453072
36.0552661760921,33.3002364593696,10,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
27.6688741460771,28.4636102278458,11,"section6",1,"5,9,4,8,3,7,2,10",-2.79211272009061
26.2775302466758,28.4196369842612,11,"section6",2,"5,9,4,8,3,7,2,10",-7.5374176622018
35.0091889603098,33.3002364593696,11,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
27.0933289743921,28.4636102278458,12,"section6",1,"5,9,4,8,3,7,2,10",-4.8141512706396
28.6492203867498,28.4196369842612,12,"section6",2,"5,9,4,8,3,7,2,10",0.807833691246018
33.3779957304326,33.3002364593696,12,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
28.9653365210723,28.4636102278458,13,"section6",1,"5,9,4,8,3,7,2,10",1.7626938017008
30.3267415068854,28.4196369842612,13,"section6",2,"5,9,4,8,3,7,2,10",6.71051682919228
33.3779957304326,33.3002364593696,13,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
29.4689385462967,28.4636102278458,14,"section6",1,"5,9,4,8,3,7,2,10",3.53197753343115
28.2515126343206,28.4196369842612,14,"section6",2,"5,9,4,8,3,7,2,10",-0.591578105074564
35.0091889603098,33.3002364593696,14,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
27.6386691459888,28.4636102278458,15,"section6",1,"5,9,4,8,3,7,2,10",-2.89823067156085
28.2515126343206,28.4196369842612,15,"section6",2,"5,9,4,8,3,7,2,10",-0.591578105074564
36.0552661760921,33.3002364593696,15,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
27.6386691459888,28.4636102278458,16,"section6",1,"5,9,4,8,3,7,2,10",-2.89823067156085
26.2775302466758,28.4196369842612,16,"section6",2,"5,9,4,8,3,7,2,10",-7.5374176622018
24.3066912673379,33.3002364593696,16,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
29.7138980185536,28.4636102278458,17,"section6",1,"5,9,4,8,3,7,2,10",4.39258330443497
28.6492203867498,28.4196369842612,17,"section6",2,"5,9,4,8,3,7,2,10",0.807833691246018
24.3066912673379,33.3002364593696,17,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
29.7138980185536,28.4636102278458,18,"section6",1,"5,9,4,8,3,7,2,10",4.39258330443497
30.3267415068854,28.4196369842612,18,"section6",2,"5,9,4,8,3,7,2,10",6.71051682919228
36.0552661760921,33.3002364593696,18,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
30.0856626102204,28.4636102278458,19,"section6",1,"5,9,4,8,3,7,2,10",5.69868814739376
28.8682366982443,28.4196369842612,19,"section6",2,"5,9,4,8,3,7,2,10",1.5784850250957
35.0091889603098,33.3002364593696,19,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
27.5068317124312,28.4636102278458,20,"section6",1,"5,9,4,8,3,7,2,10",-3.36140956033244
28.8682366982443,28.4196369842612,20,"section6",2,"5,9,4,8,3,7,2,10",1.5784850250957
33.3779957304326,33.3002364593696,20,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
24.7559076023352,28.4636102278458,21,"section6",1,"5,9,4,8,3,7,2,10",-13.0261150845981
26.1173125881482,28.4196369842612,21,"section6",2,"5,9,4,8,3,7,2,10",-8.10117454134962
33.3779957304326,33.3002364593696,21,"section6",3,"5,9,4,8,3,7,2,10",0.233509666388843
27.3347385001243,28.4636102278458,22,"section6",1,"5,9,4,8,3,7,2,10",-3.96601737687193
26.1173125881482,28.4196369842612,22,"section6",2,"5,9,4,8,3,7,2,10",-8.10117454134962
35.0091889603098,33.3002364593696,22,"section6",3,"5,9,4,8,3,7,2,10",5.13195305092
27.3347385001243,28.4636102278458,23,"section6",1,"5,9,4,8,3,7,2,10",-3.96601737687193
27.9475819884561,28.4196369842612,23,"section6",2,"5,9,4,8,3,7,2,10",-1.66101697944449
36.0552661760921,33.3002364593696,23,"section6",3,"5,9,4,8,3,7,2,10",8.27330376492641
30.0856626102204,28.4636102278458,24,"section6",1,"5,9,4,8,3,7,2,10",5.69868814739376
29.0740942057976,28.4196369842612,24,"section6",2,"5,9,4,8,3,7,2,10",2.30283455731293
24.3066912673379,33.3002364593696,24,"section6",3,"5,9,4,8,3,7,2,10",-27.0074514425895
6.9624966591676,6.97742445161465,1,"control",1,"6,4,8,3,7,9",-0.213944164506119
6.3629495647243,6.97742445161465,2,"control",1,"6,4,8,3,7,9",-8.80661469216133
5.91394351216589,6.97742445161465,3,"control",1,"6,4,8,3,7,9",-15.2417406569363
6.30905664277662,6.97742445161465,4,"control",1,"6,4,8,3,7,9",-9.57900459507463
6.51081190846019,6.97742445161465,5,"control",1,"6,4,8,3,7,9",-6.68746105945268
6.11569877784946,6.97742445161465,6,"control",1,"6,4,8,3,7,9",-12.3501971213143
6.23571725163873,6.97742445161465,7,"control",1,"6,4,8,3,7,9",-10.6301000479379
6.63350908039847,6.97742445161465,8,"control",1,"6,4,8,3,7,9",-4.9289730559046
6.99881077749489,6.97742445161465,9,"control",1,"6,4,8,3,7,9",0.306507451690008
6.60101894873516,6.97742445161465,10,"control",1,"6,4,8,3,7,9",-5.39461954034328
6.24091262016723,6.97742445161465,11,"control",1,"6,4,8,3,7,9",-10.5556403592014
6.27072405368154,6.97742445161465,12,"control",1,"6,4,8,3,7,9",-10.1283848049343
6.63107634637725,6.97742445161465,13,"control",1,"6,4,8,3,7,9",-4.96383884396274
6.60126491286294,6.97742445161465,14,"control",1,"6,4,8,3,7,9",-5.3910943982298
7.05027096542135,6.97742445161465,15,"control",1,"6,4,8,3,7,9",1.04403156654513
7.08771050148537,6.97742445161465,16,"control",1,"6,4,8,3,7,9",1.5806125976068
7.14158479356461,6.97742445161465,17,"control",1,"6,4,8,3,7,9",2.35273549843984
7.10414525750059,6.97742445161465,18,"control",1,"6,4,8,3,7,9",1.81615446737819
6.98412678371131,6.97742445161465,19,"control",1,"6,4,8,3,7,9",0.096057394001714
6.96006392514638,6.97742445161465,20,"control",1,"6,4,8,3,7,9",-0.248809952564277
6.3979563667671,6.97742445161465,21,"control",1,"6,4,8,3,7,9",-8.30489944915782
6.42201922533203,6.97742445161465,22,"control",1,"6,4,8,3,7,9",-7.96003210259181
6.78212555389996,6.97742445161465,23,"control",1,"6,4,8,3,7,9",-2.79901128373369
7.38167264834326,6.97742445161465,24,"control",1,"6,4,8,3,7,9",5.7936592439215
4.29931538778934,4.35298885478972,1,"frequentflushing",1,"6,4,8,3,7,9",-1.23302560127904
4.10133975557239,4.35298885478972,2,"frequentflushing",1,"6,4,8,3,7,9",-5.78106463425547
4.16510511155747,4.35298885478972,3,"frequentflushing",1,"6,4,8,3,7,9",-4.31620087943752
4.27826265725564,4.35298885478972,4,"frequentflushing",1,"6,4,8,3,7,9",-1.71666411348267
4.37322623691869,4.35298885478972,5,"frequentflushing",1,"6,4,8,3,7,9",0.464907740498965
4.26006869122052,4.35298885478972,6,"frequentflushing",1,"6,4,8,3,7,9",-2.13462902545589
4.10165792638003,4.35298885478972,7,"frequentflushing",1,"6,4,8,3,7,9",-5.77375538494991
4.20466997893393,4.35298885478972,8,"frequentflushing",1,"6,4,8,3,7,9",-3.40728820595508
4.24492224859114,4.35298885478972,9,"frequentflushing",1,"6,4,8,3,7,9",-2.48258403142176
4.14191019603724,4.35298885478972,10,"frequentflushing",1,"6,4,8,3,7,9",-4.84905121041657
4.0671413571909,4.35298885478972,11,"frequentflushing",1,"6,4,8,3,7,9",-6.56669491088379
4.14004663323187,4.35298885478972,12,"frequentflushing",1,"6,4,8,3,7,9",-4.89186231946228
4.2981633840243,4.35298885478972,13,"frequentflushing",1,"6,4,8,3,7,9",-1.25949026276718
4.22525810798334,4.35298885478972,14,"frequentflushing",1,"6,4,8,3,7,9",-2.9343228541887
4.16149275199826,4.35298885478972,15,"frequentflushing",1,"6,4,8,3,7,9",-4.39918660900668
4.10638805375972,4.35298885478972,16,"frequentflushing",1,"6,4,8,3,7,9",-5.66509148670694
4.46161804750639,4.35298885478972,17,"frequentflushing",1,"6,4,8,3,7,9",2.49550817473703
4.51672274574492,4.35298885478972,18,"frequentflushing",1,"6,4,8,3,7,9",3.76141305243729
4.67513351058541,4.35298885478972,19,"frequentflushing",1,"6,4,8,3,7,9",7.40053941193131
4.39280879287971,4.35298885478972,20,"frequentflushing",1,"6,4,8,3,7,9",0.914772341908843
4.13972846242423,4.35298885478972,21,"frequentflushing",1,"6,4,8,3,7,9",-4.89917156876786
4.42205318012993,4.35298885478972,22,"frequentflushing",1,"6,4,8,3,7,9",1.5865955012546
4.49682201897626,4.35298885478972,23,"frequentflushing",1,"6,4,8,3,7,9",3.3042392017218
4.69479765119321,4.35298885478972,24,"frequentflushing",1,"6,4,8,3,7,9",7.85227823469825
24.2256714543763,23.1006588598083,1,"section5",1,"6,4,8,3,7,9",4.87004548829251
24.676725028679,23.5568758909784,1,"section5",2,"6,4,8,3,7,9",4.75381006752851
22.261813562129,22.656088982581,1,"section5",3,"6,4,8,3,7,9",-1.74026249965354
24.0739440094603,23.1006588598083,2,"section5",1,"6,4,8,3,7,9",4.21323545600418
24.9676194277379,23.5568758909784,2,"section5",2,"6,4,8,3,7,9",5.98866990380404
22.261813562129,22.656088982581,2,"section5",3,"6,4,8,3,7,9",-1.74026249965354
24.46167773039,23.1006588598083,3,"section5",1,"6,4,8,3,7,9",5.8916885394539
24.9676194277379,23.5568758909784,3,"section5",2,"6,4,8,3,7,9",5.98866990380404
24.948502446217,22.656088982581,3,"section5",3,"6,4,8,3,7,9",10.1183106466369
24.46167773039,23.1006588598083,4,"section5",1,"6,4,8,3,7,9",5.8916885394539
25.521015936535,23.5568758909784,4,"section5",2,"6,4,8,3,7,9",8.33786302838573
23.8051634821744,22.656088982581,4,"section5",3,"6,4,8,3,7,9",5.07181314690672
24.170783331331,23.1006588598083,5,"section5",1,"6,4,8,3,7,9",4.63244134298073
25.2301215374761,23.5568758909784,5,"section5",2,"6,4,8,3,7,9",7.10300319211017
23.5142690831154,22.656088982581,5,"section5",3,"6,4,8,3,7,9",3.78785632945857
24.170783331331,23.1006588598083,6,"section5",1,"6,4,8,3,7,9",4.63244134298073
24.676725028679,23.5568758909784,6,"section5",2,"6,4,8,3,7,9",4.75381006752851
24.657608047158,22.656088982581,6,"section5",3,"6,4,8,3,7,9",8.83435382918869
26.4697384944894,23.1006588598083,7,"section5",1,"6,4,8,3,7,9",14.5843443476097
27.363413912767,23.5568758909784,7,"section5",2,"6,4,8,3,7,9",16.1589254848786
24.657608047158,22.656088982581,7,"section5",3,"6,4,8,3,7,9",8.83435382918869
26.9123603384643,23.1006588598083,8,"section5",1,"6,4,8,3,7,9",16.5004015763712
27.363413912767,23.5568758909784,8,"section5",2,"6,4,8,3,7,9",16.1589254848786
24.948502446217,22.656088982581,8,"section5",3,"6,4,8,3,7,9",10.1183106466369
25.7690213744217,23.1006588598083,9,"section5",1,"6,4,8,3,7,9",11.5510234180199
26.2200749487244,23.5568758909784,9,"section5",2,"6,4,8,3,7,9",11.3054000457076
23.8051634821744,22.656088982581,9,"section5",3,"6,4,8,3,7,9",5.07181314690672
25.3263995304468,23.1006588598083,10,"section5",1,"6,4,8,3,7,9",9.63496618925843
26.2200749487244,23.5568758909784,10,"section5",2,"6,4,8,3,7,9",11.3054000457076
23.5142690831154,22.656088982581,10,"section5",3,"6,4,8,3,7,9",3.78785632945857
25.3263995304468,23.1006588598083,11,"section5",1,"6,4,8,3,7,9",9.63496618925843
25.8323412277947,23.5568758909784,11,"section5",2,"6,4,8,3,7,9",9.65945292299022
25.8132242462738,22.656088982581,11,"section5",3,"6,4,8,3,7,9",13.9350408895382
26.4697384944894,23.1006588598083,12,"section5",1,"6,4,8,3,7,9",14.5843443476097
27.5290767006344,23.5568758909784,12,"section5",2,"6,4,8,3,7,9",16.8621714867429
25.8132242462738,22.656088982581,12,"section5",3,"6,4,8,3,7,9",13.9350408895382
26.9123603384643,23.1006588598083,13,"section5",1,"6,4,8,3,7,9",16.5004015763712
27.9716985446093,23.5568758909784,13,"section5",2,"6,4,8,3,7,9",18.7411211659081
26.2558460902486,22.656088982581,13,"section5",3,"6,4,8,3,7,9",15.8886960164897
25.7690213744217,23.1006588598083,14,"section5",1,"6,4,8,3,7,9",11.5510234180199
26.2749630717696,23.5568758909784,14,"section5",2,"6,4,8,3,7,9",11.5384026021555
26.2558460902486,22.656088982581,14,"section5",3,"6,4,8,3,7,9",15.8886960164897
25.381287653492,23.1006588598083,15,"section5",1,"6,4,8,3,7,9",9.87257033457021
26.2749630717696,23.5568758909784,15,"section5",2,"6,4,8,3,7,9",11.5384026021555
23.5691572061607,22.656088982581,15,"section5",3,"6,4,8,3,7,9",4.03012287019928
25.381287653492,23.1006588598083,16,"section5",1,"6,4,8,3,7,9",9.87257033457021
25.8323412277947,23.5568758909784,16,"section5",2,"6,4,8,3,7,9",9.65945292299022
23.4174297612447,22.656088982581,16,"section5",3,"6,4,8,3,7,9",3.36042456069592
27.0780231263317,23.1006588598083,17,"section5",1,"6,4,8,3,7,9",17.2175360480449
27.5290767006344,23.5568758909784,17,"section5",2,"6,4,8,3,7,9",16.8621714867429
25.1141652340844,22.656088982581,17,"section5",3,"6,4,8,3,7,9",10.8495171138908
27.0780231263317,23.1006588598083,18,"section5",1,"6,4,8,3,7,9",17.2175360480449
27.9716985446093,23.5568758909784,18,"section5",2,"6,4,8,3,7,9",18.7411211659081
25.2658926790003,22.656088982581,18,"section5",3,"6,4,8,3,7,9",11.5192154233942
24.7790679631734,23.1006588598083,19,"section5",1,"6,4,8,3,7,9",7.26563304341601
25.2850096605213,23.5568758909784,19,"section5",2,"6,4,8,3,7,9",7.33600574855808
25.2658926790003,22.656088982581,19,"section5",3,"6,4,8,3,7,9",11.5192154233942
24.2256714543763,23.1006588598083,20,"section5",1,"6,4,8,3,7,9",4.87004548829251
25.2850096605213,23.5568758909784,20,"section5",2,"6,4,8,3,7,9",7.33600574855808
23.5691572061607,22.656088982581,20,"section5",3,"6,4,8,3,7,9",4.03012287019928
24.0739440094603,23.1006588598083,21,"section5",1,"6,4,8,3,7,9",4.21323545600418
25.1332822156054,23.5568758909784,21,"section5",2,"6,4,8,3,7,9",6.69191590566838
23.4174297612447,22.656088982581,21,"section5",3,"6,4,8,3,7,9",3.36042456069592
24.6273405182574,23.1006588598083,22,"section5",1,"6,4,8,3,7,9",6.60882301112768
25.1332822156054,23.5568758909784,22,"section5",2,"6,4,8,3,7,9",6.69191590566838
25.1141652340844,22.656088982581,22,"section5",3,"6,4,8,3,7,9",10.8495171138908
24.6273405182574,23.1006588598083,23,"section5",1,"6,4,8,3,7,9",6.60882301112768
25.521015936535,23.5568758909784,23,"section5",2,"6,4,8,3,7,9",8.33786302838573
22.8152100709261,22.656088982581,23,"section5",3,"6,4,8,3,7,9",0.702332553811247
24.7790679631734,23.1006588598083,24,"section5",1,"6,4,8,3,7,9",7.26563304341601
25.2301215374761,23.5568758909784,24,"section5",2,"6,4,8,3,7,9",7.10300319211017
22.8152100709261,22.656088982581,24,"section5",3,"6,4,8,3,7,9",0.702332553811247
28.868706062455,28.4636102278458,1,"section6",1,"6,4,8,3,7,9",1.42320609144984
29.3069150263658,28.4196369842612,1,"section6",2,"6,4,8,3,7,9",3.12205973143156
47.2652295341452,33.3002364593696,1,"section6",3,"6,4,8,3,7,9",41.93661835349
29.2518151175533,28.4636102278458,2,"section6",1,"6,4,8,3,7,9",2.76916695878724
30.0689397686623,28.4196369842612,2,"section6",2,"6,4,8,3,7,9",5.80339145540294
36.0552661760921,33.3002364593696,2,"section6",3,"6,4,8,3,7,9",8.27330376492641
31.6921743179638,28.4636102278458,3,"section6",1,"6,4,8,3,7,9",11.3427778987766
30.0689397686623,28.4196369842612,3,"section6",2,"6,4,8,3,7,9",5.80339145540294
35.0091889603098,33.3002364593696,3,"section6",3,"6,4,8,3,7,9",5.13195305092
31.6921743179638,28.4636102278458,4,"section6",1,"6,4,8,3,7,9",11.3427778987766
32.3250323311508,28.4196369842612,4,"section6",2,"6,4,8,3,7,9",13.7418903311553
32.7148921625335,33.3002364593696,4,"section6",3,"6,4,8,3,7,9",-1.75777819941404
30.9301495756673,28.4636102278458,5,"section6",1,"6,4,8,3,7,9",8.66558854648909
31.5630075888543,28.4196369842612,5,"section6",2,"6,4,8,3,7,9",11.0605586071839
32.7148921625335,33.3002364593696,5,"section6",3,"6,4,8,3,7,9",-1.75777819941404
30.9301495756673,28.4636102278458,6,"section6",1,"6,4,8,3,7,9",8.66558854648909
29.3069150263658,28.4196369842612,6,"section6",2,"6,4,8,3,7,9",3.12205973143156
35.0091889603098,33.3002364593696,6,"section6",3,"6,4,8,3,7,9",5.13195305092
30.4344634534449,28.4636102278458,7,"section6",1,"6,4,8,3,7,9",6.92411542254405
31.2515881045539,28.4196369842612,7,"section6",2,"6,4,8,3,7,9",9.96476880356034
36.0552661760921,33.3002364593696,7,"section6",3,"6,4,8,3,7,9",8.27330376492641
30.8133791406431,28.4636102278458,8,"section6",1,"6,4,8,3,7,9",8.25534390749414
31.2515881045539,28.4196369842612,8,"section6",2,"6,4,8,3,7,9",9.96476880356034
47.2652295341452,33.3002364593696,8,"section6",3,"6,4,8,3,7,9",41.93661835349
29.3427014766922,28.4636102278458,9,"section6",1,"6,4,8,3,7,9",3.08847416687299
29.780910440603,28.4196369842612,9,"section6",2,"6,4,8,3,7,9",4.78990444915155
47.2652295341452,33.3002364593696,9,"section6",3,"6,4,8,3,7,9",41.93661835349
28.963785789494,28.4636102278458,10,"section6",1,"6,4,8,3,7,9",1.7572456819229
29.780910440603,28.4196369842612,10,"section6",2,"6,4,8,3,7,9",4.78990444915155
36.0552661760921,33.3002364593696,10,"section6",3,"6,4,8,3,7,9",8.27330376492641
28.963785789494,28.4636102278458,11,"section6",1,"6,4,8,3,7,9",1.7572456819229
27.3405512401925,28.4196369842612,11,"section6",2,"6,4,8,3,7,9",-3.79697230005531
35.0091889603098,33.3002364593696,11,"section6",3,"6,4,8,3,7,9",5.13195305092
30.4344634534449,28.4636102278458,12,"section6",1,"6,4,8,3,7,9",6.92411542254405
31.0673214666319,28.4196369842612,12,"section6",2,"6,4,8,3,7,9",9.31639093010588
32.7148921625335,33.3002364593696,12,"section6",3,"6,4,8,3,7,9",-1.75777819941404
30.8133791406431,28.4636102278458,13,"section6",1,"6,4,8,3,7,9",8.25534390749414
31.4462371538301,28.4196369842612,13,"section6",2,"6,4,8,3,7,9",10.6496792033097
32.7148921625335,33.3002364593696,13,"section6",3,"6,4,8,3,7,9",-1.75777819941404
29.3427014766922,28.4636102278458,14,"section6",1,"6,4,8,3,7,9",3.08847416687299
27.7194669273908,28.4196369842612,14,"section6",2,"6,4,8,3,7,9",-2.46368402685148
35.0091889603098,33.3002364593696,14,"section6",3,"6,4,8,3,7,9",5.13195305092
26.9023422762817,28.4636102278458,15,"section6",1,"6,4,8,3,7,9",-5.48513677311635
27.7194669273908,28.4196369842612,15,"section6",2,"6,4,8,3,7,9",-2.46368402685148
36.0552661760921,33.3002364593696,15,"section6",3,"6,4,8,3,7,9",8.27330376492641
26.9023422762817,28.4636102278458,16,"section6",1,"6,4,8,3,7,9",-5.48513677311635
27.3405512401925,28.4196369842612,16,"section6",2,"6,4,8,3,7,9",-3.79697230005531
47.2652295341452,33.3002364593696,16,"section6",3,"6,4,8,3,7,9",41.93661835349
30.6291125027211,28.4636102278458,17,"section6",1,"6,4,8,3,7,9",7.60796770873715
31.0673214666319,28.4196369842612,17,"section6",2,"6,4,8,3,7,9",9.31639093010588
47.2652295341452,33.3002364593696,17,"section6",3,"6,4,8,3,7,9",41.93661835349
30.6291125027211,28.4636102278458,18,"section6",1,"6,4,8,3,7,9",7.60796770873715
31.4462371538301,28.4196369842612,18,"section6",2,"6,4,8,3,7,9",10.6496792033097
36.0552661760921,33.3002364593696,18,"section6",3,"6,4,8,3,7,9",8.27330376492641
31.1247986249435,28.4636102278458,19,"section6",1,"6,4,8,3,7,9",9.34944083268221
29.501564075642,28.4196369842612,19,"section6",2,"6,4,8,3,7,9",3.80697013118092
35.0091889603098,33.3002364593696,19,"section6",3,"6,4,8,3,7,9",5.13195305092
28.868706062455,28.4636102278458,20,"section6",1,"6,4,8,3,7,9",1.42320609144984
29.501564075642,28.4196369842612,20,"section6",2,"6,4,8,3,7,9",3.80697013118092
32.7148921625335,33.3002364593696,20,"section6",3,"6,4,8,3,7,9",-1.75777819941404
29.2518151175533,28.4636102278458,21,"section6",1,"6,4,8,3,7,9",2.76916695878724
29.8846731307403,28.4196369842612,21,"section6",2,"6,4,8,3,7,9",5.15501358194848
32.7148921625335,33.3002364593696,21,"section6",3,"6,4,8,3,7,9",-1.75777819941404
31.5079076800418,28.4636102278458,22,"section6",1,"6,4,8,3,7,9",10.6954017000196
29.8846731307403,28.4196369842612,22,"section6",2,"6,4,8,3,7,9",5.15501358194848
35.0091889603098,33.3002364593696,22,"section6",3,"6,4,8,3,7,9",5.13195305092
31.5079076800418,28.4636102278458,23,"section6",1,"6,4,8,3,7,9",10.6954017000196
32.3250323311508,28.4196369842612,23,"section6",2,"6,4,8,3,7,9",13.7418903311553
36.0552661760921,33.3002364593696,23,"section6",3,"6,4,8,3,7,9",8.27330376492641
31.1247986249435,28.4636102278458,24,"section6",1,"6,4,8,3,7,9",9.34944083268221
