"doy","temp.mean","wind.2m.mean","rain.rate.mean","rad.mean"
1,1.97417767106843,3.72103367327845,0.0662585051703228,13.4851906984147
2,1.41330277565572,3.73313356362998,0.0810446299732014,16.511174362218
3,1.0331998253847,3.96959413270312,0.0827048546691404,15.5440821652871
4,0.995162428607807,4.23528999980176,0.10137110904968,17.9651369939607
5,1.01424433409728,3.42023894110943,0.0912910287220949,15.7635071413436
6,1.38271308523409,3.60346929775992,0.0938879179176558,14.155562521658
7,2.10968241842191,3.61762306881327,0.0791210156166572,14.940835077718
8,2.41808359707519,3.85110505309446,0.0931071348994143,14.7790171413683
9,2.22831714503983,3.92700525310422,0.145748216655919,15.0702092179464
10,2.19238568154535,3.96775815256907,0.112233029575467,14.6686581303397
11,2.46452908436102,4.29789277188585,0.0938082572043969,15.5423096216601
12,2.65623594892502,4.39966271325252,0.12985497702869,17.0313045778076
13,2.16954054349012,3.82601657987971,0.0921258806552924,17.8136282395955
14,1.97692240532577,3.74828039973589,0.0759441503874277,17.8766227134793
15,1.97777583760777,3.78253900776912,0.0702617694805195,16.6787808873549
16,2.11595656444396,4.05014287815867,0.0888167388167388,17.4454677704415
17,1.6838098875914,3.757772807663,0.0539046072974644,20.4634923729593
18,1.91483466113718,3.66746797628237,0.0860256650008488,16.6609325758923
19,1.83858998144712,3.52491583789553,0.118172405325767,17.7251761394794
20,1.83903161264506,3.83203234457425,0.126391125395662,18.3072518780239
21,1.53450580232093,3.54399831226751,0.0865875469505984,22.21856045659
22,0.701180835970752,3.43783373760126,0.0584044644250662,24.7120868023135
23,0.561744697879152,3.43725476210306,0.0536588101149551,21.8040071193026
24,0.876737967914438,3.67978271537299,0.118350597814884,23.8111906168191
25,0.783517406962785,3.5311757488845,0.0574976060499958,24.7786830430826
26,0.880905816872203,3.68156010039638,0.10278218768568,25.7739519945183
27,1.1792851686129,3.42314589652886,0.0889706213924964,28.166389398773
28,1.32561933864455,3.54428152196904,0.0714727699792038,26.5442193291458
29,0.779386663756412,3.42178844313188,0.0868988267655547,29.4766330879995
30,1.04328713303503,3.72035982950585,0.0868275719378661,34.2148709757472
31,1.35620429990178,3.92303055143104,0.0672641926088617,28.4615595077229
32,1.22987267634326,3.6966190438363,0.109012313258637,29.2549956114601
33,1.34591181927316,3.9250325510453,0.0756431898272505,30.0985961514235
34,1.2583531594456,3.87908421843517,0.0691179058989187,33.1440562336046
35,1.4977430972389,4.12920721414413,0.0719105113636364,31.0950398151685
36,1.69880388519044,4.13215650138074,0.0779613531629661,35.9124836803408
37,1.84628069409582,3.77044888326937,0.0626361302096596,32.1194686839382
38,1.96369638764597,4.13890470495855,0.0817927170868347,31.525383985665
39,1.59824948161083,3.92828457968699,0.106906910491469,35.601194918203
40,1.17788388082506,3.94728892724476,0.0892660852219676,40.9551638942614
41,1.07976827094474,3.68191777471771,0.0598473243464052,37.4320498401381
42,0.772140128778784,3.60960530450447,0.0863363546176046,39.112519218546
43,0.867073011022591,3.55263132523826,0.0788517442962033,37.676954402919
44,0.800179344465059,3.11981854033956,0.0820019068233354,48.4880037330453
45,0.596400742115028,3.35035123738414,0.025225468975469,53.4347897951404
46,1.31040125140965,3.66977271730171,0.0541250640040963,42.5484135746593
47,1.39976499690785,3.62679834814295,0.097821770753756,40.2583318001905
48,1.46486703772418,3.42832301870207,0.0780272686726206,51.7644448148
49,1.98230055658627,3.48764812678355,0.0423959222007474,43.8587261503928
50,1.98658372439885,3.46684564176737,0.0978088582390434,46.3547542859736
51,1.97410054931063,3.74956521961029,0.0938965444132198,50.3954788459997
52,1.92517188693659,3.82754981860867,0.133424150910364,52.3017510553831
53,1.95569900687548,4.37721102001752,0.10388475044221,52.502651316446
54,1.68872639965077,4.1106911591752,0.0792529729694908,59.6525699926435
55,1.9082221979701,3.93195653995509,0.0426913341094013,62.9217489170644
56,2.11964422132489,3.66417688423357,0.0653481148996744,64.7342888649568
57,2.21842773473026,3.37236346728918,0.0576774042950514,60.1917358123873
58,1.68247080650442,3.51457380086383,0.0974872145828028,59.0164703059458
59,2.08696605915093,3.83636838276318,0.0817815004789795,59.6996092734232
60,1.73117647058824,3.767876278887,0.0813725490196078,60.8631120798488
61,1.67709411037142,4.00881351441465,0.0921744654301114,63.730453080548
62,1.73672414420314,3.44801868393152,0.0768849206349206,71.6351742445648
63,1.780229546364,3.39055697012514,0.100508627693502,77.2474108574678
64,1.77454036159919,3.5187304264044,0.0525258133556453,72.2552736202551
65,2.1201062243079,3.64805569514466,0.090564867045303,71.8542102134652
66,2.52753574156936,3.56811354859662,0.0808831108200856,71.0449518085854
67,2.55843719305904,3.50296220310114,0.0594081572022748,80.077640714698
68,2.89081778165812,3.57026845354727,0.0631854256854257,82.8196609030818
69,2.910842041362,3.74303509099046,0.053824219081572,82.544282969922
70,3.3999799919968,3.69579648009235,0.0933384859625668,84.5894692815896
71,3.19212630506748,3.5205028413068,0.077992027853419,86.7444781468985
72,2.95454108916294,3.58569794130604,0.0792185983325393,77.981122104946
73,3.18893921204846,3.58237029706916,0.074385597041847,84.3841632127082
74,3.32834806649933,3.81344374327784,0.0581219561688312,90.207499542597
75,3.5932907708538,4.14420198198666,0.0725704626914304,94.1491460359668
76,3.77447378951581,4.1697974424208,0.0550298746392496,100.192964153458
77,3.92620575502928,3.97125739677288,0.0574470545794075,99.3822722980389
78,3.41926952599222,3.63457798261958,0.0666042979691877,99.929115376804
79,3.329673323875,3.50231654078653,0.0750401865291571,118.296771528137
80,3.49476408745316,3.73940826290878,0.0562618702784144,106.890476462864
81,3.64839863218014,3.63460197871252,0.0632957054706047,113.286287161356
82,3.65347047910073,3.79081180032147,0.0563842535120109,115.907772965478
83,3.63974244243152,3.43559763656869,0.0567172181372549,126.5426253132
84,3.71357306558987,3.50456212864653,0.0469915144087938,126.564029721873
85,4.1047866419295,3.10456539596145,0.0434344495373907,123.488534791564
86,4.22527774746262,2.99894659289735,0.0783006005432476,126.808402165037
87,4.4452519189494,3.44480460259958,0.0644719592382408,126.186814161692
88,4.76228345883808,3.7248191964515,0.0564714237967914,123.196637186427
89,5.16876350540216,3.58183317522143,0.0343238962251567,133.76219240751
90,5.68392120484557,3.32671648096245,0.0562292492754678,129.147113798273
91,5.46179450650039,3.39416027532407,0.0579104520596117,138.328789663652
92,5.61900482681111,3.54623685109165,0.0434792704960772,143.338037964
93,5.44874033824056,3.52192312566086,0.0479347117634933,141.286406745249
94,5.44449609214315,3.54803326173397,0.0661845704190767,142.09283882293
95,5.24257076257076,3.7955458989215,0.0642204258597378,123.748041086751
96,5.50276947142493,3.46343153754715,0.0743496840023888,139.85805936875
97,6.01971138280487,3.53071357592477,0.059254581109081,135.066184374024
98,5.81909987071752,3.3565461397271,0.0788717574028634,144.687921719099
99,5.5785729711465,3.46453909648008,0.0345743967186092,165.093853066383
100,5.64435498325204,3.44155576529874,0.0232414930781697,146.921838979131
101,6.30055181881365,3.60206035611226,0.0567456471224854,159.796891893246
102,6.24364428988379,3.52569122774613,0.0572551890074212,147.541128969309
103,6.49842709811197,3.26547282166527,0.0519475356430451,152.913605062043
104,6.58585161828859,3.20931373610383,0.0517526802387622,157.135852990888
105,6.69166421359699,3.04998911932268,0.0576463161021985,167.520862848393
106,6.95896249408854,3.19151178767936,0.0352888124946949,176.827170805327
107,6.93807972949946,3.44404737485491,0.0382331720567015,177.809849615669
108,6.96857742139918,3.2958602033086,0.0379206985824633,181.829700875861
109,7.04570452259528,3.14803799795104,0.0224347930460063,189.864365223118
110,7.57908105748442,3.00424693338015,0.0344185354065869,195.733625941959
111,7.96189047867951,3.03175725461378,0.0323714097381377,200.011701422292
112,8.55667982025346,3.19646592897301,0.0325367443837261,201.540933636052
113,8.82495109048404,3.32912160741174,0.0345196295771486,190.127838220669
114,9.00121727012483,3.09158532199902,0.0430444318489859,193.905128783461
115,9.0438570069176,2.93706989904306,0.051902169011544,190.686326734887
116,8.83849063070204,2.75139542140402,0.0744964747262541,170.805388483085
117,8.50045394234249,2.96483087469538,0.0908086416995928,170.860540045844
118,8.89923247620727,2.96166938288477,0.0637874278499278,170.543791651651
119,9.37554966042361,3.11991100471199,0.060313378192186,191.343044325541
120,9.29540830686341,3.20880324700664,0.099098996881255,175.199979246938
121,9.29472054556088,3.20664107457344,0.0841630591630592,202.752794970932
122,9.52857179235331,2.71198783227047,0.0305610122837014,213.588924405488
123,9.28576706206958,2.90243170777103,0.045747647543866,204.237182178359
124,9.51426954074013,3.05368276791994,0.0929328075927341,198.349827385586
125,9.49719317097468,3.00338234557284,0.0688825935127228,193.946590207209
126,9.73852433281005,3.18731705599254,0.0600185471916039,220.850127299817
127,10.1350185528757,3.23874703632696,0.0586171438272279,215.977957268655
128,10.5399819927971,3.26509910746898,0.0469659075751513,218.003205171119
129,11.223826537608,3.04970162166439,0.0699914056531704,214.83706666476
130,11.4913754872578,2.84274426731392,0.0596527313576946,220.43118652767
131,11.2540928189458,2.80278636057138,0.0535138028818566,217.550558753837
132,10.6793893921205,2.91244729797859,0.0889506560199838,202.279258958181
133,10.4507769261551,3.19734192771308,0.0566067487601101,207.406878443385
134,10.5125935968793,2.85996416245557,0.0525737264602811,226.308414032147
135,10.6729948203057,2.90553011699431,0.0393530897207368,227.890778023522
136,10.9345392212829,3.0030171624058,0.0992295241960421,194.539507786291
137,11.2077291825821,3.14385455522052,0.0662414577573454,218.203854826863
138,11.392569531309,3.07653904797258,0.0663955430657111,206.999312439844
139,11.4796127681842,2.96434078313384,0.0688276210105254,214.312532276263
140,11.688939156082,2.89773034962682,0.0648517380437023,223.834677328534
141,11.8578590597078,2.77956081254325,0.0828034850303758,220.746938558673
142,12.1118512300025,2.95822247699564,0.0702599524658348,221.943213090659
143,12.0370998469318,2.9139990379556,0.119334385269259,225.001447282794
144,12.1338315745879,3.04285219201147,0.0453925358021997,221.828887154166
145,12.3662212297506,3.1815104861229,0.0667497008273006,222.69266669099
146,12.3275273745862,2.9387812360689,0.0571636684977021,228.148185997773
147,12.3452908436102,2.75891172207388,0.072592627960275,231.426801182993
148,12.6493001746153,3.00561962758721,0.0722722725453818,228.110986689418
149,12.5098380331153,3.07446219824437,0.0637402688348067,232.824325390155
150,12.9058373839046,2.87839036516324,0.0669145499108734,235.008296423227
