"station","doy","temp.mean","wind.2m.mean","rain.rate.mean","rad.mean","temp.n","wind.2m.n","rain.rate.n","rad.n"
"6126",1,4.09,4.41797759167484,0.100694444444444,13.3101851851852,10,10,10,10
"6126",2,2.21,3.91942109261431,0.0888888888888889,23.3796296296296,10,10,10,10
"6126",3,1.63,4.21855499205063,0.161574074074074,17.4768518518519,10,10,10,10
"6126",4,2.82,4.75546199103889,0.0759259259259259,21.6435185185185,10,10,10,10
"6126",5,2.12222222222222,3.19587499397775,0.115277777777778,19.1615226337449,10,10,10,10
"6126",6,0.74,2.6998751949124,0.111458333333333,20.0617283950617,10,10,10,10
"6126",7,2.19,3.05269979424755,0.0479166666666667,20.2546296296296,10,10,10,10
"6126",8,2.47,3.61261709319245,0.0856481481481482,16.7824074074074,10,10,10,10
"6126",9,2.77,4.50234869151586,0.109722222222222,17.2453703703704,10,10,10,10
"6126",10,2.51,4.34127659181938,0.0912037037037037,13.3101851851852,10,10,10,10
"6126",11,2.6,4.03447259239751,0.0990740740740741,17.5925925925926,10,10,10,10
"6126",12,2.49,4.02680249241197,0.0990740740740741,17.5925925925926,10,10,10,10
"6126",13,1.59,3.19843169397293,0.0583333333333333,18.5185185185185,10,10,10,10
"6126",14,0.87,3.03735959427646,0.0699074074074074,24.537037037037,10,10,10,10
"6126",15,1.14,3.29814299378504,0.121759259259259,19.7916666666667,10,10,10,10
"6126",16,1.46,3.620287193178,0.0930555555555556,17.9398148148148,10,10,10,10
"6126",17,0.52,2.9299781944788,0.0462962962962963,21.0905349794239,10,10,10,10
"6126",18,0.57,3.045029694262,0.0833333333333333,19.4444444444444,10,10,10,10
"6126",19,0.71,2.95298849443544,0.0388888888888889,16.4351851851852,10,10,10,10
"6126",20,-0.4,2.53880309521593,0.0527777777777778,26.8518518518519,10,10,10,10
"6126",21,-0.31,2.52346289524483,0.0263888888888889,31.712962962963,10,10,10,10
"6126",22,-0.77,2.55414329518702,0.0523148148148148,21.0648148148148,10,10,10,10
"6126",23,-1.15,2.31637019563507,0.0402777777777778,28.587962962963,10,10,10,10
"6126",24,-0.39,3.12173069411747,0.0717592592592593,24.3055555555556,10,10,10,10
"6126",25,-0.96,2.72288549486904,0.0296296296296296,28.125,10,10,10,10
"6126",26,-1,3.14474099407411,0.0598958333333333,28.7037037037037,10,10,10,10
"6126",27,1.03,3.91175099262877,0.105208333333333,27.7777777777778,10,10,10,10
"6126",28,1.14,3.72766859297565,0.0643518518518519,35.3009259259259,10,10,10,10
"6126",29,0.95,4.08816329229634,0.0970833333333333,23.0324074074074,10,10,10,10
"6126",30,0.52,3.52824599335144,0.160833333333333,37.1527777777778,10,10,10,10
"6126",31,0.55,3.7353386929612,0.07375,30.5555555555556,10,10,10,10
"6126",32,0.48,3.55125629330808,0.0566666666666667,24.0740740740741,10,10,10,10
"6126",33,0.51,3.75067889293229,0.0685185185185185,32.4074074074074,10,10,10,10
"6126",34,-0.17,3.51290579338034,0.0384259259259259,40.0462962962963,10,10,10,10
"6126",35,-0.13,3.40552439358269,0.0907407407407407,39.8148148148148,10,10,10,10
"6126",36,0.37,3.32115329374168,0.0680555555555555,42.4768518518518,10,10,10,10
"6126",37,0.4,2.99900909434872,0.0328703703703704,36.8055555555556,10,10,10,10
"6126",38,0.9,4.00379219245533,0.111574074074074,29.0509259259259,10,10,10,10
"6126",39,0.88,4.05748289235415,0.0949074074074074,39.3518518518518,10,10,10,10
"6126",40,0.98,3.75834899291784,0.139814814814815,45.7175925925926,10,10,10,10
"6126",41,0.266666666666667,2.81236999470042,0.0838541666666667,49.6399176954733,10,10,10,10
"6126",42,0.27,3.25212239387176,0.0363095238095238,46.412037037037,10,10,10,10
"6126",43,0.02,3.28280279381395,0.0130208333333333,45.8333333333333,10,10,10,10
"6126",44,0.14,2.66919479497022,0.0180555555555556,43.6342592592593,10,10,10,10
"6126",45,0.65,3.22911209391512,0.0152777777777778,55.5555555555556,10,10,10,10
"6126",46,1.43,3.93476129258541,0.0119791666666667,48.8683127572017,10,10,10,10
"6126",47,1.37,3.3901841936116,0.0458333333333333,52.5462962962963,10,10,10,10
"6126",48,2.07,2.63851439502803,0.0183333333333333,51.9675925925926,10,10,10,10
"6126",49,2.44,3.42086459355379,0.00625,51.1574074074074,10,10,10,10
"6126",50,2.12,3.47455529345261,0.07875,41.5509259259259,10,10,10,10
"6126",51,2.21,4.21088489206508,0.0777777777777778,50.9259259259259,10,10,10,10
"6126",52,1.99,3.38251409362605,0.299537037037037,52.1990740740741,10,10,10,10
"6126",53,1.87,3.96544169252759,0.0541666666666667,65.5092592592593,10,10,10,10
"6126",54,1.43,3.7199984929901,0.0814814814814815,70.2546296296296,10,10,10,10
"6126",55,1.88,3.85806029272994,0.00925925925925926,84.7479423868313,10,10,10,10
"6126",56,1.97,3.55125629330808,0.040625,74.4212962962963,10,10,10,10
"6126",57,2.89,2.82259679468115,0.0125,79.6296296296296,10,10,10,10
"6126",58,1.9,3.22144199392957,0.0462962962962963,54.6296296296296,10,10,10,10
"6126",59,2.18,3.24445229388621,0.0296296296296296,72.2222222222222,10,10,10,10
"6126",60,2.03,3.25212239387176,0.0347222222222222,69.3287037037037,10,10,10,10
"6126",61,1.92,3.52057589336589,0.0365740740740741,61.6898148148148,10,10,10,10
"6126",62,2.49,3.16775129403075,0.103240740740741,83.4490740740741,10,10,10,10
"6126",63,2.06,3.21377189394403,0.0777777777777778,84.375,10,10,10,10
"6126",64,2.88,3.09105029417528,0.0277777777777778,73.3796296296296,10,10,10,10
"6126",65,2.69,3.13707089408856,0.101388888888889,81.8287037037037,10,10,10,10
"6126",66,2.57,3.44387489351042,0.0300925925925926,68.75,10,10,10,10
"6126",67,2.43,3.58193669325026,0.0541666666666667,98.7268518518518,10,10,10,10
"6126",68,3.18,3.30581309377059,0.0777777777777778,87.1527777777778,10,10,10,10
"6126",69,3.47,4.08049319231079,0.0768518518518519,90.162037037037,10,10,10,10
"6126",70,2.92,2.9299781944788,0.0425925925925926,95.6018518518518,10,10,10,10
"6126",71,3.4,2.47744229533155,0.108333333333333,104.050925925926,10,10,10,10
"6126",72,3.55,3.03735959427646,0.037962962962963,95.6018518518518,10,10,10,10
"6126",73,3.74,3.23678219390067,0.0685185185185185,89.3518518518518,10,10,10,10
"6126",74,3.65,4.11884369223853,0.0537037037037037,103.472222222222,10,10,10,10
"6126",75,3.71,4.57904969137132,0.0675925925925926,97.4537037037037,10,10,10,10
"6126",76,3.96,4.91653409073537,0.0592592592592593,121.180555555556,10,10,10,10
"6126",77,4.19,4.22622509203618,0.0481481481481481,106.018518518519,10,10,10,10
"6126",78,3.72,2.9299781944788,0.0412037037037037,105.671296296296,10,10,10,10
"6126",79,4.51,3.65096759312018,0.0736111111111111,105.555555555556,10,10,10,10
"6126",80,4.7,4.13418389220962,0.0421296296296296,90.7407407407407,10,10,10,10
"6126",81,4.6,3.32882339372723,0.0407407407407407,136.458333333333,10,10,10,10
"6126",82,4.68,3.18309149400184,0.00555555555555556,134.027777777778,10,10,10,10
"6126",83,4.61,2.42375159543273,0,149.189814814815,10,10,10,10
"6126",84,4.85,2.90696789452216,0.0143518518518519,126.736111111111,10,10,10,10
"6126",85,4.97,2.56948349515811,0.0851851851851852,140.046296296296,10,10,10,10
"6126",86,4.6,2.66919479497022,0.00277777777777778,122.337962962963,10,10,10,10
"6126",87,5.69,3.5052356933948,0.0421296296296296,123.49537037037,10,10,10,10
"6126",88,5.47,3.86573039271549,0.0824074074074074,104.861111111111,10,10,10,10
"6126",89,5.51,3.25212239387176,0.025,133.449074074074,10,10,10,10
"6126",90,5.59,3.29047289379949,0.099537037037037,135.416666666667,10,10,10,10
"6126",91,4.86,3.49756559340925,0.0805555555555556,148.958333333333,10,10,10,10
"6126",92,5.7,3.19843169397293,0.00277777777777778,178.240740740741,10,10,10,10
"6126",93,6.06,2.84560709463779,0.074537037037037,161.574074074074,10,10,10,10
"6126",94,5.95,2.67686489495576,0.0226851851851852,156.134259259259,10,10,10,10
"6126",95,6.06,3.40552439358269,0.025462962962963,124.074074074074,10,10,10,10
"6126",96,6.78,2.82259679468115,0.101388888888889,159.259259259259,10,10,10,10
"6126",97,7.57,3.9501014925565,0.0189814814814815,142.24537037037,10,10,10,10
"6126",98,7.45,3.76601909290338,0.0662037037037037,158.796296296296,10,10,10,10
"6126",99,6.81,3.38251409362605,0.00462962962962963,196.064814814815,10,10,10,10
"6126",100,6.39,3.25979249385731,0.00740740740740741,170.486111111111,10,10,10,10
"6126",101,6.95,3.32115329374168,0.0685185185185185,160.416666666667,10,10,10,10
"6126",102,6.41,3.59727689322136,0.139351851851852,158.101851851852,10,10,10,10
"6126",103,6.51,3.52057589336589,0.0643518518518519,131.944444444444,10,10,10,10
"6126",104,6.94,2.85327719462334,0.09,129.62962962963,10,10,10,10
"6126",105,7.71,2.89162769455107,0.0454166666666667,200.347222222222,10,10,10,10
"6126",106,7.52,2.84560709463779,0.02,204.62962962963,10,10,10,10
"6126",107,8,3.58960679323581,0.0266666666666667,206.25,10,10,10,10
"6126",108,8.16,3.62795729316354,0.00833333333333333,214.467592592593,10,10,10,10
"6126",109,8.31,2.78424629475342,0.005,200.694444444444,10,10,10,10
"6126",110,9.66,2.96065859442099,0.000416666666666667,230.555555555556,10,10,10,10
"6126",111,9.51,2.90696789452216,0.035,209.259259259259,10,10,10,10
"6126",112,9.15,2.96832869440654,0.0204166666666667,224.884259259259,10,10,10,10
"6126",113,9.01,4.16486429215181,0.0620833333333333,210.99537037037,10,10,10,10
