station,date,temp,wv
601900,18/05/2014,13.5,2.4
601900,19/05/2014,13.3,2.7
601900,20/05/2014,15.1,2.2
601900,21/05/2014,15.5,3.1
601900,22/05/2014,16.6,3.2
601900,23/05/2014,12.9,3.1
601900,24/05/2014,11.5,4.8
601900,25/05/2014,11.1,5.7
601900,26/05/2014,12.1,3.6
601900,27/05/2014,13.2,5.9
601900,28/05/2014,11.1,7.1
601900,29/05/2014,12.2,4.9
601900,30/05/2014,12.5,5.1
601900,31/05/2014,11.9,7.1
601900,01/06/2014,12.8,2
601900,02/06/2014,14.6,1.9
601900,03/06/2014,15,1.6
601900,04/06/2014,15.3,3.1
601900,05/06/2014,13.7,4.1
601900,06/06/2014,12.8,3.6
601900,07/06/2014,14.5,2.5
601900,08/06/2014,15,3.4
601900,09/06/2014,15.6,2.7
601900,10/06/2014,18.2,3.6
601900,11/06/2014,15.8,4.1
601900,12/06/2014,14.6,6.3
601900,13/06/2014,14.5,5.8
601900,14/06/2014,14.3,3.5
601900,15/06/2014,12.6,4.2
601900,16/06/2014,15.2,4.3
601900,17/06/2014,14.1,2.6
601900,18/06/2014,15.2,4.5
601900,19/06/2014,13.2,10
601900,20/06/2014,12.3,6.2
601900,21/06/2014,11.2,8.2
601900,22/06/2014,11.4,7.8
601900,23/06/2014,11.2,6.5
601900,24/06/2014,12.8,2.5
601900,25/06/2014,14.7,2.2
601900,26/06/2014,12.8,3.2
601900,27/06/2014,13.7,1.7
601900,28/06/2014,12.8,2
601900,29/06/2014,13.2,3.6
601900,30/06/2014,12.6,5.3
601900,01/07/2014,13.6,3.2
601900,02/07/2014,13,5.6
601900,03/07/2014,14.2,6.6
601900,04/07/2014,17.3,4.6
601900,05/07/2014,18.2,3.4
601900,06/07/2014,17.9,2.7
601900,07/07/2014,16.1,4.8
601900,08/07/2014,16.3,3.7
601900,09/07/2014,22.1,4.9
601900,10/07/2014,21.7,3.5
601900,11/07/2014,21.3,2.8
601900,12/07/2014,18.1,3.4
601900,13/07/2014,15.6,2.9
601900,14/07/2014,17.2,3.3
601900,15/07/2014,15.8,5.5
601900,16/07/2014,14.9,5.4
601900,17/07/2014,15.6,3.5
601900,18/07/2014,15.9,2.3
601900,19/07/2014,19.7,4
601900,20/07/2014,20.9,4.5
601900,21/07/2014,21.8,3.7
601900,22/07/2014,22.2,2.2
601900,23/07/2014,23,2.8
601900,24/07/2014,23.6,2.3
601900,25/07/2014,23.7,2.7
601900,26/07/2014,23.9,2.6
601900,27/07/2014,21,2.4
601900,28/07/2014,19.2,2.7
601900,29/07/2014,17.8,4
601900,30/07/2014,17.9,4
601900,31/07/2014,17.6,5.1
601900,01/08/2014,18.9,2.9
601900,02/08/2014,22.6,5.4
601900,03/08/2014,20.6,4.3
601900,04/08/2014,17.9,3.3
601900,05/08/2014,17.5,3.4
601900,06/08/2014,18.1,3.7
601900,07/08/2014,18.8,3.9
601900,08/08/2014,18.1,1.7
601900,09/08/2014,17.6,7.6
601900,10/08/2014,18.7,6.2
601900,11/08/2014,16.4,8.7
601900,12/08/2014,14.5,6.6
601900,13/08/2014,14.6,5.6
601900,14/08/2014,15.1,5.9
601900,15/08/2014,15.7,6.4
601900,16/08/2014,14.2,8.8
601900,17/08/2014,14,5.4
601900,18/08/2014,13.4,6.2
601900,19/08/2014,13.2,11.1
601900,20/08/2014,13.8,10.1
601900,21/08/2014,12.7,6.4
601900,22/08/2014,12.8,4.2
601900,23/08/2014,12.5,5.6
601900,24/08/2014,12.9,8.9
601900,25/08/2014,13.1,6.8
601900,26/08/2014,14.7,2.5
601900,27/08/2014,14.7,3.4
601900,28/08/2014,14.1,2.9
601900,29/08/2014,14.3,3.8
601900,30/08/2014,14.4,3.1
601900,31/08/2014,14.7,4.2
601900,01/09/2014,15.9,3.9
601900,02/09/2014,16.4,2.5
601900,03/09/2014,15.6,2.4
601900,04/09/2014,16,2.7
601900,05/09/2014,15.9,3.4
601900,06/09/2014,16.7,3.3
601900,07/09/2014,15.3,2.8
601900,08/09/2014,13.2,5.3
601900,09/09/2014,14.5,6.9
601900,10/09/2014,14.6,3.3
601900,11/09/2014,15.2,2.3
601900,12/09/2014,14.5,2.1
601900,13/09/2014,15.4,4
601900,14/09/2014,15,5.9
601900,15/09/2014,15.6,6.8
601900,16/09/2014,15.6,6.6
601900,17/09/2014,14.6,5.5
601900,18/09/2014,15.1,5
601900,19/09/2014,15.8,4.4
601900,20/09/2014,14.9,2.2
601900,21/09/2014,14.5,5.3
601900,22/09/2014,10.9,4.4
601900,23/09/2014,11.1,3.5
601900,24/09/2014,11.8,2.3
601900,25/09/2014,12.7,6.5
601900,26/09/2014,14.1,8.2
601900,27/09/2014,13.2,7.9
601900,28/09/2014,13.7,5.5
601900,29/09/2014,14.6,2.4
601900,30/09/2014,13.4,4.6
601900,01/10/2014,14.4,4.4
601900,02/10/2014,12.6,4.1
601900,03/10/2014,13.2,3
601900,04/10/2014,15,5.1
601900,05/10/2014,13.2,4.8
601900,06/10/2014,12.7,10.2
601900,07/10/2014,11.2,10.9
601900,08/10/2014,11.9,6.8
601900,09/10/2014,13.4,7.1
601900,10/10/2014,12.6,6.9
601900,11/10/2014,12.1,3.6
601900,12/10/2014,11.4,3.4
601900,13/10/2014,10.6,2.7
601900,14/10/2014,9.7,5.4
601900,15/10/2014,9.3,7.1
601900,16/10/2014,10.5,3
601900,17/10/2014,9.3,1.7
601900,18/10/2014,11.4,5.2
601900,19/10/2014,15.1,7.6
601900,20/10/2014,11.7,8.5
601900,21/10/2014,10.6,5.1
601900,22/10/2014,10.8,2.7
601900,23/10/2014,10.3,4.8
601900,24/10/2014,12.3,6.8
601900,25/10/2014,11.6,4.7
601900,26/10/2014,12.9,8.7
601900,27/10/2014,13.9,10.3
601900,28/10/2014,13.7,10
601900,29/10/2014,9.6,5.2
601900,30/10/2014,8.4,2.4
601900,31/10/2014,10.5,4.5
601900,01/11/2014,13.2,5.5
601900,02/11/2014,12.7,7.4
601900,03/11/2014,11.1,5.8
601900,04/11/2014,8.4,2.2
601900,05/11/2014,8.3,3.7
601900,06/11/2014,5.5,5.9
601900,07/11/2014,7.1,6.5
601900,08/11/2014,8.5,5.7
601900,09/11/2014,8.3,5.1
601900,10/11/2014,8,4
601900,11/11/2014,8.2,4.7
601900,12/11/2014,9.1,8.1
601900,13/11/2014,9.5,5.6
601900,14/11/2014,9.2,7.1
601900,15/11/2014,9.1,9.4
601900,16/11/2014,7.8,10.1
601900,17/11/2014,6.8,8.8
601900,18/11/2014,7.1,6.2
601900,19/11/2014,5.4,5.1
601900,20/11/2014,5.1,2.3
601900,21/11/2014,4.2,1.2
601900,22/11/2014,5,4.5
601900,23/11/2014,6.4,6.1
601900,24/11/2014,8.1,6.6
601900,25/11/2014,7.9,3.9
601900,26/11/2014,5.5,3.6
601900,27/11/2014,5.1,7.7
601900,28/11/2014,4.7,8.8
601900,29/11/2014,3.5,8
601900,30/11/2014,3.1,7.7
601900,01/12/2014,2.5,7.8
601900,02/12/2014,1.1,2.9
601900,03/12/2014,1.6,2.8
601900,04/12/2014,2.2,4.2
601900,05/12/2014,3.7,3.8
601900,06/12/2014,4.7,4.1
601900,07/12/2014,6.7,7.5
601900,08/12/2014,3.1,3.7
601900,09/12/2014,3.6,5.6
601900,10/12/2014,5.5,10.2
601900,11/12/2014,3.6,6
601900,12/12/2014,2.3,4.1
601900,13/12/2014,4.4,8.1
601900,14/12/2014,4.9,7.3
601900,15/12/2014,4.8,6.9
601900,16/12/2014,3.4,6.4
601900,17/12/2014,4.3,5.2
601900,18/12/2014,7.7,6.6
601900,19/12/2014,6,9.3
601900,20/12/2014,4.8,10.4
601900,21/12/2014,6.8,8.3
601900,22/12/2014,7.9,8.9
601900,23/12/2014,6.6,7.7
601900,24/12/2014,3,3.3
601900,25/12/2014,-1.4,6
601900,26/12/2014,-1.8,3.1
601900,27/12/2014,-1.5,3.6
601900,28/12/2014,-1.7,3.4
601900,29/12/2014,2.2,4.8
601900,30/12/2014,6,8.9
601900,31/12/2014,7,7.5
601900,01/01/2015,7.3,10.8
601900,02/01/2015,6.5,14.7
601900,03/01/2015,4.2,9.6
601900,04/01/2015,4.4,7.2
601900,05/01/2015,5.8,4.6
601900,06/01/2015,4,5.8
601900,07/01/2015,5.2,6.4
601900,08/01/2015,6.6,8.5
601900,09/01/2015,5.2,11.7
601900,10/01/2015,5.8,14.2
601900,11/01/2015,4.1,13.2
601900,12/01/2015,6.6,12.2
601900,13/01/2015,3.9,5.7
601900,14/01/2015,2.6,5.7
601900,15/01/2015,4.4,9.4
601900,16/01/2015,5.2,10.9
601900,17/01/2015,2.9,6.6
601900,18/01/2015,1.4,3.5
601900,19/01/2015,1,2.3
601900,20/01/2015,0.7,3.9
601900,21/01/2015,-0.1,1.9
601900,22/01/2015,-0.7,1.6
601900,23/01/2015,-1,4.2
601900,24/01/2015,1.4,7
601900,25/01/2015,2.9,4.3
601900,26/01/2015,4.3,6.1
601900,27/01/2015,4.4,5.8
601900,28/01/2015,4.4,8.9
601900,29/01/2015,1.3,6.2
601900,30/01/2015,-0.7,3.4
601900,31/01/2015,-0.1,1.7
601900,01/02/2015,0.7,2.3
601900,02/02/2015,0.4,2.3
601900,03/02/2015,-0.1,4.6
601900,04/02/2015,-0.3,3.6
601900,05/02/2015,-1.8,2.5
601900,06/02/2015,2.8,6.5
601900,07/02/2015,4.7,11.5
601900,08/02/2015,3.6,8.4
601900,09/02/2015,5.8,11.1
601900,10/02/2015,5.6,9.4
601900,11/02/2015,3.7,5.7
601900,12/02/2015,3.5,4.1
601900,13/02/2015,1.4,4.6
601900,14/02/2015,0,6.8
601900,15/02/2015,1.4,8.3
601900,16/02/2015,1.4,7.1
601900,17/02/2015,3.3,6.5
601900,18/02/2015,5.2,9.6
601900,19/02/2015,5.1,10.6
601900,20/02/2015,3.7,5.8
601900,21/02/2015,2.1,2.8
601900,22/02/2015,3.4,6.5
601900,23/02/2015,2.7,8.8
601900,24/02/2015,3.7,8.3
601900,25/02/2015,3.9,5.4
601900,26/02/2015,3.3,7.5
601900,27/02/2015,3.9,2.8
601900,28/02/2015,3.2,7.3
601900,01/03/2015,4.4,9.5
601900,02/03/2015,3.3,5.1
601900,03/03/2015,2.9,6.1
601900,04/03/2015,2.3,3.6
601900,05/03/2015,4.7,6
601900,06/03/2015,6.2,6.8
601900,07/03/2015,6,10.5
601900,08/03/2015,6.6,9.1
601900,09/03/2015,5.4,4.6
601900,10/03/2015,6.3,10.8
601900,11/03/2015,5.7,4.8
601900,12/03/2015,4.4,2.5
601900,13/03/2015,2.7,4
601900,14/03/2015,3,5.6
601900,15/03/2015,4,6.1
601900,16/03/2015,5.7,6.5
601900,17/03/2015,5.8,5.5
601900,18/03/2015,5.9,4.4
601900,19/03/2015,5.2,3.3
601900,20/03/2015,5.3,5.9
601900,21/03/2015,2.8,7.9
601900,22/03/2015,1.6,5.6
601900,23/03/2015,4.5,8.1
601900,24/03/2015,4.5,2.3
601900,25/03/2015,3.7,5.1
601900,26/03/2015,3.9,5.5
601900,27/03/2015,4.6,3
601900,28/03/2015,4.7,6.2
601900,29/03/2015,6.2,4.8
601900,30/03/2015,4.9,9.2
601900,31/03/2015,3.1,5.7
601900,01/04/2015,3.8,10.6
601900,02/04/2015,3.9,6.4
601900,03/04/2015,3.9,3.2
601900,04/04/2015,4,3.1
601900,05/04/2015,3.8,4.5
601900,06/04/2015,5.8,3.5
601900,07/04/2015,6.5,8.9
601900,08/04/2015,8.3,5.6
601900,09/04/2015,5.5,4.4
601900,10/04/2015,5.8,4
601900,11/04/2015,8.5,6
601900,12/04/2015,6,9.1
601900,13/04/2015,5,10.2
601900,14/04/2015,6.5,7.1
601900,15/04/2015,6.8,8.2
601900,16/04/2015,6.1,10
601900,17/04/2015,6.9,4.7
601900,18/04/2015,6.7,3.7
601900,19/04/2015,8.5,5.6
601900,20/04/2015,11.1,4.2
601900,21/04/2015,7.5,8.9
601900,22/04/2015,9.5,4.5
601900,23/04/2015,7.6,8.7
601900,24/04/2015,7.5,6.1
601900,25/04/2015,8.9,7.3
601900,26/04/2015,6.6,4.8
601900,27/04/2015,5.7,5.7
601900,28/04/2015,6.1,5.1
601900,29/04/2015,7.5,6.6
601900,30/04/2015,7.3,4.2
601900,01/05/2015,6.8,2.5
601900,02/05/2015,7.1,3.6
601900,03/05/2015,7.8,4.5
601900,04/05/2015,9.6,6.2
601900,05/05/2015,11.3,6.6
601900,06/05/2015,10.4,8
601900,07/05/2015,8.1,8.7
601900,08/05/2015,7.2,5
601900,09/05/2015,7.6,5.8
601900,10/05/2015,8.6,6.8
601900,11/05/2015,12.1,7.4
601900,12/05/2015,9.4,6
601900,13/05/2015,8.7,9.2
601900,14/05/2015,10,2.5
601900,15/05/2015,8.7,3.7
601900,16/05/2015,7.9,7.4
601900,17/05/2015,7.8,8.6
601900,18/05/2015,7.9,5
601900,19/05/2015,9,6.6
601900,20/05/2015,9,3.5
601900,21/05/2015,9,3.9
601900,22/05/2015,10.1,7.3
601900,23/05/2015,8.9,8.9
601900,24/05/2015,8.9,6.8
601900,25/05/2015,8.9,5.4
601900,26/05/2015,9.3,9.3
601900,27/05/2015,9.4,7.5
601900,28/05/2015,8.8,6.8
601900,29/05/2015,9.3,6
601900,30/05/2015,8.5,7.1
601900,31/05/2015,10.4,7.1
601900,01/06/2015,9.8,8.8
601900,02/06/2015,9.7,8.1
601900,03/06/2015,10.4,11
601900,04/06/2015,11.2,5.5
601900,05/06/2015,13.7,3.5
601900,06/06/2015,13.1,6.6
601900,07/06/2015,11.1,8.8
601900,08/06/2015,10.5,5
601900,09/06/2015,12.3,2.3
601900,10/06/2015,10.6,8
601900,11/06/2015,12.1,7.3
601900,12/06/2015,13.3,3.3
601900,13/06/2015,11.7,1.9
601900,14/06/2015,9.8,9.4
601900,15/06/2015,9.9,8.8
601900,16/06/2015,10.2,6.7
601900,17/06/2015,10.5,6.1
601900,18/06/2015,11,8.6
601900,19/06/2015,12.1,4.9
601900,20/06/2015,11.4,5.3
601900,21/06/2015,11.6,3.6
601900,22/06/2015,11.1,2.8
601900,23/06/2015,12.7,3.9
601900,24/06/2015,10.4,10.5
601900,25/06/2015,10.9,7.9
601900,26/06/2015,11.8,3.7
601900,27/06/2015,13.1,3.6
601900,28/06/2015,13.1,4.8
601900,29/06/2015,13.4,5.4
601900,30/06/2015,13.5,4.6
601900,01/07/2015,16.8,2.8
601900,02/07/2015,19.3,5.3
601900,03/07/2015,17.8,3.5
601900,04/07/2015,16.9,2.1
601900,05/07/2015,17.2,2.7
601900,06/07/2015,14.2,7.8
601900,07/07/2015,14.9,4.4
601900,08/07/2015,13.5,7.2
601900,09/07/2015,11.6,11.9
601900,10/07/2015,11.2,10.2
601900,11/07/2015,12.7,3
601900,12/07/2015,14.3,2.9
601900,13/07/2015,13.4,4.2
601900,14/07/2015,13.4,7.1
601900,15/07/2015,13,9
601900,16/07/2015,12.4,6.9
601900,17/07/2015,13.8,4.4
601900,18/07/2015,14.2,8.6
601900,19/07/2015,13.3,4.2
601900,20/07/2015,12.4,3.9
601900,21/07/2015,13.8,5.3
601900,22/07/2015,15.2,4.7
601900,23/07/2015,13.1,6.3
601900,24/07/2015,13.2,3.7
601900,25/07/2015,11.9,6.3
601900,26/07/2015,12.3,8.6
601900,27/07/2015,12.5,3.7
601900,28/07/2015,14,4
601900,29/07/2015,13.3,4.1
601900,30/07/2015,13.2,4.7
601900,31/07/2015,12.1,9.4
601900,01/08/2015,13,4.4
601900,02/08/2015,13.5,3.3
601900,03/08/2015,15.9,3.6
601900,04/08/2015,16.5,3
601900,05/08/2015,15.5,3.9
601900,06/08/2015,18.2,2.9
601900,07/08/2015,17.3,3.1
601900,08/08/2015,14.4,4.5
601900,09/08/2015,15.2,3.4
601900,10/08/2015,17.8,3.2
601900,11/08/2015,16.2,3.8
601900,12/08/2015,13.8,5
601900,13/08/2015,15.1,2.6
601900,14/08/2015,17.5,6.6
601900,15/08/2015,17,4.6
601900,16/08/2015,17.6,3.7
601900,17/08/2015,18.8,7.6
601900,18/08/2015,18.1,8.8
601900,19/08/2015,18.9,6
601900,20/08/2015,17.5,3.4
601900,21/08/2015,18.4,3.3
601900,22/08/2015,18.8,4.3
601900,23/08/2015,18.7,5.6
601900,24/08/2015,17.8,7
601900,25/08/2015,16.4,6.2
601900,26/08/2015,15.8,6
601900,27/08/2015,16,5.6
601900,28/08/2015,14.8,5.7
601900,29/08/2015,15.6,4.8
601900,30/08/2015,15.6,2.1
601900,31/08/2015,15,3.4
601900,01/09/2015,14.5,4.8
601900,02/09/2015,13.7,8
601900,03/09/2015,13.1,5.7
601900,04/09/2015,13.2,3.5
601900,05/09/2015,12.5,6.1
601900,06/09/2015,13.6,4.3
601900,07/09/2015,13.1,2.6
601900,08/09/2015,14.2,2.4
601900,09/09/2015,14.1,2
601900,10/09/2015,13.8,2.5
601900,11/09/2015,14.5,6.3
601900,12/09/2015,14.7,7.4
601900,13/09/2015,14.5,6.7
601900,14/09/2015,15.4,6.9
601900,15/09/2015,13.1,5.4
601900,16/09/2015,13,5.4
601900,17/09/2015,14.5,7.6
601900,18/09/2015,13.3,9.2
601900,19/09/2015,12.9,6.7
601900,20/09/2015,12.6,4
601900,21/09/2015,11.2,2.8
601900,22/09/2015,12.5,4.9
601900,23/09/2015,12.1,1.6
601900,24/09/2015,12.3,4.7
601900,25/09/2015,11.6,5.7
601900,26/09/2015,11.9,5.7
601900,27/09/2015,11,2.7
601900,28/09/2015,11.1,2
601900,29/09/2015,12,2.2
601900,30/09/2015,11.1,5.2
601900,01/10/2015,12.2,8.1
601900,02/10/2015,12.1,7
601900,03/10/2015,11.3,2.2
601900,04/10/2015,10.7,1.6
601900,05/10/2015,10.5,3.5
601900,06/10/2015,11.7,10.6
601900,07/10/2015,10.1,10.3
601900,08/10/2015,9.5,7.6
601900,09/10/2015,9.1,5.3
601900,10/10/2015,9,5
601900,11/10/2015,8.4,3.9
601900,12/10/2015,8.5,4.4
601900,13/10/2015,7.9,5.1
601900,14/10/2015,8.5,5.4
601900,15/10/2015,8.2,5.6
601900,16/10/2015,8.1,5.6
601900,17/10/2015,8.7,4.4
601900,18/10/2015,8.7,2.9
601900,19/10/2015,9.2,1.3
601900,20/10/2015,8.8,2.4
601900,21/10/2015,9.3,5.1
601900,22/10/2015,11.9,9.8
601900,23/10/2015,10.9,8.7
601900,24/10/2015,10.1,5.4
601900,25/10/2015,8.9,6.6
601900,26/10/2015,8.3,2.9
601900,27/10/2015,7.5,4.1
601900,28/10/2015,8.7,7.2
601900,29/10/2015,8.4,4.6
601900,30/10/2015,8.6,4.5
601900,31/10/2015,8.5,3.9
601900,01/11/2015,10.1,3.9
601900,02/11/2015,10.5,4.5
601900,03/11/2015,7.6,2.6
601900,04/11/2015,7.3,3.9
601900,05/11/2015,9,3.5
601900,06/11/2015,10.8,3.9
601900,07/11/2015,11.7,8.3
601900,08/11/2015,10.3,8.8
601900,09/11/2015,10.6,10.6
601900,10/11/2015,11.6,8.2
601900,11/11/2015,10.9,5.6
601900,12/11/2015,10,8
601900,13/11/2015,8.9,8.2
601900,14/11/2015,7.2,8.7
601900,15/11/2015,6.2,2.6
601900,16/11/2015,8.3,7.2
601900,17/11/2015,7,4.6
601900,18/11/2015,8.2,6.5
601900,19/11/2015,7.3,5.7
601900,20/11/2015,4.2,4.1
601900,21/11/2015,1.6,3.5
601900,22/11/2015,0.4,4.5
601900,23/11/2015,1.6,3.1
601900,24/11/2015,6.5,5.4
601900,25/11/2015,4.8,3
601900,26/11/2015,4.6,3
601900,27/11/2015,9.1,9.5
601900,28/11/2015,6.1,7.6
601900,29/11/2015,5.9,10
601900,30/11/2015,5.3,12.6
601900,01/12/2015,5.7,6.7
601900,02/12/2015,8.2,6.9
601900,03/12/2015,7.4,4
601900,04/12/2015,8.2,12.2
601900,05/12/2015,9.4,15.4
601900,06/12/2015,9.4,14.4
601900,07/12/2015,6.9,5.2
601900,08/12/2015,8.2,6.5
601900,09/12/2015,8.1,8.5
601900,10/12/2015,8.3,10.8
601900,11/12/2015,5.1,6
601900,12/12/2015,5,4.1
601900,13/12/2015,3.3,2.6
601900,14/12/2015,2.6,3.7
601900,15/12/2015,3.5,5.7
601900,16/12/2015,3.9,5.3
601900,17/12/2015,8.6,5.8
601900,18/12/2015,9.2,8.1
601900,19/12/2015,9.9,9.3
601900,20/12/2015,10,9.8
601900,21/12/2015,8.2,9.4
601900,22/12/2015,9,11.2
601900,23/12/2015,8,9.6
601900,24/12/2015,7.5,8.8
601900,25/12/2015,6.8,11.2
601900,26/12/2015,4.4,3.9
601900,27/12/2015,6.4,9.3
601900,28/12/2015,2.4,5.9
601900,29/12/2015,4,9.6
601900,30/12/2015,5.4,7.5
601900,31/12/2015,3.5,6.7
601900,01/01/2016,3.9,3.3
601900,02/01/2016,0.8,11.1
601900,03/01/2016,-2.3,13.5
601900,04/01/2016,-1.7,10.7
601900,05/01/2016,-1.1,8.8
601900,06/01/2016,-3.7,7.2
601900,07/01/2016,-1.8,9.3
601900,08/01/2016,-0.9,6.3
601900,09/01/2016,-0.1,5.2
601900,10/01/2016,1.1,5.6
601900,11/01/2016,1.6,2.9
601900,12/01/2016,1.1,5.3
601900,13/01/2016,-0.5,4.8
601900,14/01/2016,-1.5,6.4
601900,15/01/2016,-3.7,3.2
601900,16/01/2016,-2.6,3.8
601900,17/01/2016,-4.2,1.5
601900,18/01/2016,-0.3,4.5
601900,19/01/2016,-0.4,2.5
601900,20/01/2016,-2.4,0.9
601900,21/01/2016,-2.7,2.8
601900,22/01/2016,-1.6,5.2
601900,23/01/2016,-0.6,3.2
601900,24/01/2016,3.2,4.5
601900,25/01/2016,6.1,5.6
601900,26/01/2016,5.8,9.3
601900,27/01/2016,7.6,11.8
601900,28/01/2016,5.3,10.4
601900,29/01/2016,7,12.3
601900,30/01/2016,4.6,9.1
601900,31/01/2016,3,7.7
601900,01/02/2016,3.4,6.6
601900,02/02/2016,6.2,15.3
601900,03/02/2016,4.6,11
601900,04/02/2016,3.2,8
601900,05/02/2016,3.8,4.6
601900,06/02/2016,6.8,8.2
601900,07/02/2016,6.2,7.8
601900,08/02/2016,5.1,8.6
601900,09/02/2016,4.7,5.1
601900,10/02/2016,2.8,1
601900,11/02/2016,2.6,2.7
601900,12/02/2016,0.3,2.5
601900,13/02/2016,-0.8,1.9
601900,14/02/2016,-1.2,5.6
601900,15/02/2016,0,3.1
601900,16/02/2016,0.7,4
601900,17/02/2016,-0.2,6.3
601900,18/02/2016,0.4,3.4
601900,19/02/2016,1.3,4.9
601900,20/02/2016,4.1,8.1
601900,21/02/2016,3.7,6.4
601900,22/02/2016,4,8.8
601900,23/02/2016,4.3,8.9
601900,24/02/2016,2.9,8.7
601900,25/02/2016,2.9,4.1
601900,26/02/2016,2.6,6.6
601900,27/02/2016,1.8,3.4
601900,28/02/2016,1.7,1.1
