station,date,temp,wv
612600,28/05/2014,9.9,5
612600,29/05/2014,10.1,2.3
612600,30/05/2014,13.6,4.5
612600,31/05/2014,12.8,5
612600,01/06/2014,13.2,1.6
612600,02/06/2014,15.4,1.1
612600,03/06/2014,16.4,1.8
612600,04/06/2014,15.2,2.7
612600,05/06/2014,14.2,3.9
612600,06/06/2014,13,4.9
612600,07/06/2014,15.1,1.8
612600,08/06/2014,17.1,1.9
612600,09/06/2014,17.6,2.2
612600,10/06/2014,19.9,2.6
612600,11/06/2014,18.2,2.5
612600,12/06/2014,15.9,4.1
612600,13/06/2014,14.7,4.6
612600,14/06/2014,14.9,3.7
612600,15/06/2014,14.4,2
612600,16/06/2014,15.1,2.9
612600,17/06/2014,16,2.3
612600,18/06/2014,14.8,3.4
612600,19/06/2014,13.6,6.3
612600,20/06/2014,13.8,5
612600,21/06/2014,13,6.4
612600,22/06/2014,13,6.9
612600,23/06/2014,13.6,6.7
612600,24/06/2014,13.2,2.5
612600,25/06/2014,15.1,2.4
612600,26/06/2014,13.9,1.6
612600,27/06/2014,14.7,2.5
612600,28/06/2014,15.3,2.6
612600,29/06/2014,14.7,2.3
612600,30/06/2014,14.1,3.3
612600,01/07/2014,12.9,2.6
612600,02/07/2014,13.5,3.8
612600,03/07/2014,15.6,4.9
612600,04/07/2014,20.5,3
612600,05/07/2014,20.4,2.7
612600,06/07/2014,20.9,3.4
612600,07/07/2014,19.5,3.2
612600,08/07/2014,18.6,3.2
612600,09/07/2014,23.2,4.9
612600,10/07/2014,22.7,3.3
612600,11/07/2014,20.7,3.2
612600,12/07/2014,17.2,2
612600,13/07/2014,15.9,2.8
612600,14/07/2014,17.4,5.2
612600,15/07/2014,18,4.7
612600,16/07/2014,17.5,2.2
612600,17/07/2014,18.4,1.6
612600,18/07/2014,20.6,1.5
612600,19/07/2014,22.3,3.2
612600,20/07/2014,21.3,4.2
612600,21/07/2014,21.4,3.6
612600,22/07/2014,21.4,2.6
612600,23/07/2014,21.2,2.7
612600,24/07/2014,21.9,2.4
612600,25/07/2014,22.6,3
612600,26/07/2014,21.8,2.7
612600,27/07/2014,21.7,2.1
612600,28/07/2014,21.2,2.2
612600,29/07/2014,22.3,2.4
612600,30/07/2014,20.2,3.3
612600,31/07/2014,18.7,3.8
612600,01/08/2014,21.8,3.7
612600,02/08/2014,21.7,4.2
612600,03/08/2014,21.7,3.1
612600,04/08/2014,20.5,2.6
612600,05/08/2014,19.5,1.6
612600,06/08/2014,18.8,2.1
612600,07/08/2014,18.5,2.3
612600,08/08/2014,19,2.1
612600,09/08/2014,18.9,5.3
612600,10/08/2014,19.4,5
612600,11/08/2014,18,6.1
612600,12/08/2014,14.8,4.3
612600,13/08/2014,15.6,4.2
612600,14/08/2014,16.3,4.1
612600,15/08/2014,15.8,2.9
612600,16/08/2014,14.4,4.6
612600,17/08/2014,13.7,4.9
612600,18/08/2014,13.6,6
612600,19/08/2014,13.8,6.8
612600,20/08/2014,13.7,5.4
612600,21/08/2014,12.5,4.6
612600,22/08/2014,12.8,3.6
612600,23/08/2014,12.7,4.3
612600,24/08/2014,12.6,4.7
612600,25/08/2014,11.8,3.4
612600,26/08/2014,12.9,2.3
612600,27/08/2014,14.4,2.5
612600,28/08/2014,14.2,1.6
612600,29/08/2014,15.9,2.7
612600,30/08/2014,15.3,3.2
612600,31/08/2014,14.2,1.9
612600,01/09/2014,15.8,3.1
612600,02/09/2014,14.7,1.9
612600,03/09/2014,14.3,2
612600,04/09/2014,14.5,2.7
612600,05/09/2014,16.7,2.9
612600,06/09/2014,19.3,3
612600,07/09/2014,17.3,1.8
612600,08/09/2014,13.8,4.2
612600,09/09/2014,15,5.1
612600,10/09/2014,15.5,3.8
612600,11/09/2014,15,1.8
612600,12/09/2014,15.6,2
612600,13/09/2014,15.6,2.7
612600,14/09/2014,15.4,3.9
612600,15/09/2014,16.4,5
612600,16/09/2014,16.7,4.8
612600,17/09/2014,16.1,3.9
612600,18/09/2014,16.2,3.8
612600,19/09/2014,15.9,2.2
612600,20/09/2014,14.2,0.5
612600,21/09/2014,14.3,3.8
612600,22/09/2014,10.7,5.7
612600,23/09/2014,10.6,1.8
612600,24/09/2014,12.9,4
612600,25/09/2014,12,3.7
612600,26/09/2014,14.6,4.3
612600,27/09/2014,12.4,3.8
612600,28/09/2014,13.9,3.2
612600,29/09/2014,13.3,0.5
612600,30/09/2014,13.6,1.9
612600,01/10/2014,15.1,1.6
612600,02/10/2014,14.6,1.5
612600,03/10/2014,15.1,2.3
612600,04/10/2014,15,4.1
612600,05/10/2014,13.2,3.4
612600,06/10/2014,13.1,6.3
612600,07/10/2014,12.1,6.5
612600,08/10/2014,11.9,4.8
612600,09/10/2014,14.8,4.6
612600,10/10/2014,13.7,5
612600,11/10/2014,13.3,2
612600,12/10/2014,12.4,2.5
612600,13/10/2014,10.9,2.6
612600,14/10/2014,10.6,2.5
612600,15/10/2014,12.7,1.7
612600,16/10/2014,12.3,1.9
612600,17/10/2014,12.9,1.1
612600,18/10/2014,13,3.9
612600,19/10/2014,15.2,4.7
612600,20/10/2014,12.8,5.4
612600,21/10/2014,11.3,3.8
612600,22/10/2014,10.5,1
612600,23/10/2014,11.2,2.2
612600,24/10/2014,12,5.1
612600,25/10/2014,10.9,4
612600,26/10/2014,11.7,4.9
612600,27/10/2014,12.6,5.9
612600,28/10/2014,11.5,4.9
612600,29/10/2014,8.3,3.1
612600,30/10/2014,6.5,0.6
612600,31/10/2014,11,2.2
612600,01/11/2014,13.1,3.5
612600,02/11/2014,13,4
612600,03/11/2014,12.5,6.1
612600,04/11/2014,10.9,4.2
612600,05/11/2014,8.3,2.3
612600,06/11/2014,7.8,2
612600,07/11/2014,7.5,3.1
612600,08/11/2014,8.7,3.8
612600,09/11/2014,9,3.4
612600,10/11/2014,8.6,3.2
612600,11/11/2014,8.3,3.4
612600,12/11/2014,10.6,5.6
612600,13/11/2014,10.4,2.9
612600,14/11/2014,9.9,4.6
612600,15/11/2014,9.1,7.1
612600,16/11/2014,8.4,7.4
612600,17/11/2014,8.5,3.3
612600,18/11/2014,7.4,5
612600,19/11/2014,5.7,3.1
612600,20/11/2014,5.4,0.6
612600,21/11/2014,5.3,0.4
612600,22/11/2014,4.2,2.5
612600,23/11/2014,6.5,4.5
612600,24/11/2014,7.8,4.4
612600,25/11/2014,5.1,1.4
612600,26/11/2014,5.2,2.2
612600,27/11/2014,4,3.9
612600,28/11/2014,3.1,5.1
612600,29/11/2014,1.6,4.3
612600,30/11/2014,-0.6,4.4
612600,01/12/2014,2.2,5.8
612600,02/12/2014,-0.9,2.4
612600,03/12/2014,0.9,2.1
612600,04/12/2014,2.7,2.3
612600,05/12/2014,3.2,2.6
612600,06/12/2014,4.1,3
612600,07/12/2014,4,5.3
612600,08/12/2014,2.6,3.5
612600,09/12/2014,1.4,4
612600,10/12/2014,4.2,7.2
612600,11/12/2014,2.6,6.1
612600,12/12/2014,3.5,6.3
612600,13/12/2014,3.7,5
612600,14/12/2014,2.7,5
612600,15/12/2014,3.9,5.7
612600,16/12/2014,3.3,4.6
612600,17/12/2014,3.6,3.6
612600,18/12/2014,7.8,6.3
612600,19/12/2014,7.2,6.5
612600,20/12/2014,4.2,7.8
612600,21/12/2014,5.6,6.5
612600,22/12/2014,8.6,6.6
612600,23/12/2014,7.5,5.6
612600,24/12/2014,5.9,5.1
612600,25/12/2014,1.1,3.2
612600,26/12/2014,-1.8,1.7
612600,27/12/2014,-1.2,1.8
612600,28/12/2014,-1.2,2.6
612600,29/12/2014,-0.2,2.8
612600,30/12/2014,3.6,3.2
612600,31/12/2014,6.4,4.4
612600,01/01/2015,5.4,8.6
612600,02/01/2015,5.9,10.4
612600,03/01/2015,4.2,6.7
612600,04/01/2015,3.1,5.4
612600,05/01/2015,5.2,3.6
612600,06/01/2015,3.7,4
612600,07/01/2015,4.2,4.4
612600,08/01/2015,5.3,6.1
612600,09/01/2015,6,9.2
612600,10/01/2015,6.5,10
612600,11/01/2015,3.3,8.1
612600,12/01/2015,6.4,9.2
612600,13/01/2015,5.5,5.1
612600,14/01/2015,2.1,4.3
612600,15/01/2015,4.3,7.3
612600,16/01/2015,5.4,7.7
612600,17/01/2015,2.7,4.9
612600,18/01/2015,1.8,3.9
612600,19/01/2015,0.9,0.8
612600,20/01/2015,0.3,0.5
612600,21/01/2015,-0.3,0.5
612600,22/01/2015,-2,0.8
612600,23/01/2015,-2.2,1.9
612600,24/01/2015,-1,4.7
612600,25/01/2015,0.3,2.6
612600,26/01/2015,2.4,4.4
612600,27/01/2015,2.7,4.2
612600,28/01/2015,3.5,7.2
612600,29/01/2015,0.7,6.1
612600,30/01/2015,0.4,0.8
612600,31/01/2015,0.1,2.7
612600,01/02/2015,-0.3,3.4
612600,02/02/2015,-1.6,2.4
612600,03/02/2015,-1.9,4.1
612600,04/02/2015,-1.8,3.9
612600,05/02/2015,-2.6,1.4
612600,06/02/2015,-3.4,2
612600,07/02/2015,3.9,7.7
612600,08/02/2015,2.6,6.7
612600,09/02/2015,5.6,5.8
612600,10/02/2015,5.5,4.5
612600,11/02/2015,3,2.8
612600,12/02/2015,1.4,2
612600,13/02/2015,0.3,2.8
612600,14/02/2015,1,3.9
612600,15/02/2015,2.4,6.8
612600,16/02/2015,0.9,5.7
612600,17/02/2015,0.9,3.4
612600,18/02/2015,4.6,7.9
612600,19/02/2015,3.1,7.5
612600,20/02/2015,2.3,5.1
612600,21/02/2015,1.6,2.7
612600,22/02/2015,2.6,5.5
612600,23/02/2015,2.8,6.9
612600,24/02/2015,3.9,6
612600,25/02/2015,2.9,3.8
612600,26/02/2015,3.7,4.7
612600,27/02/2015,2.9,2.5
612600,28/02/2015,2.6,4.2
612600,01/03/2015,3.9,7.5
612600,02/03/2015,3.5,5.9
612600,03/03/2015,2.2,4.8
612600,04/03/2015,1.9,3.6
612600,05/03/2015,3.9,3.8
612600,06/03/2015,5.6,5.2
612600,07/03/2015,6.8,7.5
612600,08/03/2015,7.7,6.9
612600,09/03/2015,6.6,3.3
612600,10/03/2015,6.8,5.4
612600,11/03/2015,5,4
612600,12/03/2015,3.9,1.9
612600,13/03/2015,2.3,3.1
612600,14/03/2015,3.2,3.8
612600,15/03/2015,4.7,5.1
612600,16/03/2015,5.9,6.1
612600,17/03/2015,6.9,4.7
612600,18/03/2015,6.8,3.2
612600,19/03/2015,5.6,1.5
612600,20/03/2015,4.3,3.3
612600,21/03/2015,3.3,4.6
612600,22/03/2015,0.3,2.2
612600,23/03/2015,4,5.4
612600,24/03/2015,5.2,2.6
612600,25/03/2015,4.7,4.6
612600,26/03/2015,5.3,3.1
612600,27/03/2015,4.5,1.5
612600,28/03/2015,5.4,5.1
612600,29/03/2015,7.3,5.3
612600,30/03/2015,5.4,7
612600,31/03/2015,2.1,4.4
612600,01/04/2015,3.5,7
612600,02/04/2015,3.6,5.3
612600,03/04/2015,4.3,3.7
612600,04/04/2015,3.7,2.6
612600,05/04/2015,4.4,3.2
612600,06/04/2015,5.1,2.1
612600,07/04/2015,5.8,5
612600,08/04/2015,8.2,3.6
612600,09/04/2015,7.3,2.4
612600,10/04/2015,8.4,2.2
612600,11/04/2015,11.7,4.8
612600,12/04/2015,7.6,7.2
612600,13/04/2015,5.9,7.3
612600,14/04/2015,6.5,4.9
612600,15/04/2015,9.6,6.7
612600,16/04/2015,7.1,6.3
612600,17/04/2015,6.9,4.5
612600,18/04/2015,7.7,2.7
612600,19/04/2015,7.9,1.6
612600,20/04/2015,11.2,2.8
612600,21/04/2015,11.1,4.5
612600,22/04/2015,9.8,2
612600,23/04/2015,8.4,4.6
612600,24/04/2015,9.5,4.1
612600,25/04/2015,10.2,3.8
612600,26/04/2015,7.1,2.4
612600,27/04/2015,6.3,2.4
612600,28/04/2015,5.9,3.1
612600,29/04/2015,8.2,4.4
612600,30/04/2015,7.5,3
612600,01/05/2015,6.7,0.9
612600,02/05/2015,6.9,2.9
612600,03/05/2015,7.5,4.2
612600,04/05/2015,11.9,5.2
612600,05/05/2015,13.6,5.6
612600,06/05/2015,11.2,4.4
612600,07/05/2015,9.9,6.6
612600,08/05/2015,8.1,1.8
612600,09/05/2015,10,4.4
612600,10/05/2015,10.3,5.3
612600,11/05/2015,13,5.1
612600,12/05/2015,11.8,3.9
612600,13/05/2015,9.6,6.6
612600,14/05/2015,10,3.6
612600,15/05/2015,10.5,2.2
612600,16/05/2015,8.4,4.7
612600,17/05/2015,8.6,6.1
612600,18/05/2015,8.8,3.7
612600,19/05/2015,10.1,5
612600,20/05/2015,9.3,3.1
612600,21/05/2015,9.4,3.3
612600,22/05/2015,11.5,4.3
612600,23/05/2015,10.3,3.7
612600,24/05/2015,9.3,3.2
612600,25/05/2015,9.9,2.3
612600,26/05/2015,9.3,4.1
612600,27/05/2015,10.1,4.5
612600,28/05/2015,10.8,5.4
612600,29/05/2015,9.4,3.3
612600,30/05/2015,9.8,6.1
612600,31/05/2015,11.1,5.6
612600,01/06/2015,11.2,5.7
612600,02/06/2015,11.7,6.8
612600,03/06/2015,12.7,7.3
612600,04/06/2015,11.8,3.1
612600,05/06/2015,14.6,3.4
612600,06/06/2015,15.6,5.1
612600,07/06/2015,12,5
612600,08/06/2015,10.4,3.2
612600,09/06/2015,12.3,2.1
612600,10/06/2015,13.4,2.5
612600,11/06/2015,12.6,2
612600,12/06/2015,15.5,1.4
612600,13/06/2015,16.4,2.2
612600,14/06/2015,12.1,4.9
612600,15/06/2015,9.8,3.9
612600,16/06/2015,10.7,3.6
612600,17/06/2015,10.7,4.3
612600,18/06/2015,12.1,4.8
612600,19/06/2015,11.7,4.6
612600,20/06/2015,13.5,3.6
612600,21/06/2015,12.3,2.5
612600,22/06/2015,12.9,3.2
612600,23/06/2015,14,1.9
612600,24/06/2015,11.5,5.3
612600,25/06/2015,12.4,3.6
612600,26/06/2015,14.3,1.8
612600,27/06/2015,15.6,1.9
612600,28/06/2015,15,3.6
612600,29/06/2015,16.7,3.7
612600,30/06/2015,16.1,2.3
612600,01/07/2015,17.8,2.4
612600,02/07/2015,19.7,4.5
612600,03/07/2015,21.8,1.9
612600,04/07/2015,22.1,1.9
612600,05/07/2015,22.7,1.4
612600,06/07/2015,16.8,6.3
612600,07/07/2015,17.3,3.3
612600,08/07/2015,15.6,6.9
612600,09/07/2015,11.8,7.9
612600,10/07/2015,12.4,6.5
612600,11/07/2015,13.3,1.4
612600,12/07/2015,15.6,3
612600,13/07/2015,15.7,3
612600,14/07/2015,15.2,2.5
612600,15/07/2015,14.9,4
612600,16/07/2015,15.5,2.3
612600,17/07/2015,15.1,2.8
612600,18/07/2015,17.3,5.4
612600,19/07/2015,13.9,3
612600,20/07/2015,14.3,3.3
612600,21/07/2015,17.3,5.4
612600,22/07/2015,17.8,3.9
612600,23/07/2015,15,4.3
612600,24/07/2015,15.6,2.2
612600,25/07/2015,15.5,3.6
612600,26/07/2015,13.9,6.4
612600,27/07/2015,14.3,3.1
612600,28/07/2015,15.6,4.8
612600,29/07/2015,14,4.6
612600,30/07/2015,13.9,3.8
612600,31/07/2015,12.8,5.1
612600,01/08/2015,13.2,2.3
612600,02/08/2015,16.3,2.2
612600,03/08/2015,17.7,3.2
612600,04/08/2015,21.2,3
612600,05/08/2015,17.3,3.1
612600,06/08/2015,20.2,2.9
612600,07/08/2015,19.8,2.4
612600,08/08/2015,16.8,2.2
612600,09/08/2015,15.8,1.2
612600,10/08/2015,18.1,1.4
612600,11/08/2015,18.7,1.7
612600,12/08/2015,17.7,2.4
612600,13/08/2015,16.4,2.2
612600,14/08/2015,19.5,6.8
612600,15/08/2015,19.1,3.1
612600,16/08/2015,18.3,1.8
612600,17/08/2015,19.9,5.7
612600,18/08/2015,18.8,6.6
612600,19/08/2015,18.8,4.9
612600,20/08/2015,18.2,2.7
612600,21/08/2015,19.1,2.8
612600,22/08/2015,18.7,3
612600,23/08/2015,18.1,4.4
612600,24/08/2015,17.8,4.3
612600,25/08/2015,17.4,5.4
612600,26/08/2015,17.5,4.2
612600,27/08/2015,17.4,4.7
612600,28/08/2015,15.7,4
612600,29/08/2015,16.2,3.2
612600,30/08/2015,16.1,1.5
612600,31/08/2015,16.3,2.8
612600,01/09/2015,16.7,4.4
612600,02/09/2015,15,6.6
612600,03/09/2015,14,3.6
612600,04/09/2015,13.5,3.8
612600,05/09/2015,12.5,5.2
612600,06/09/2015,13.6,6.5
612600,07/09/2015,12.7,3.1
612600,08/09/2015,12.3,2.6
612600,09/09/2015,11.9,1.5
612600,10/09/2015,12.7,2.4
612600,11/09/2015,13.8,3.9
612600,12/09/2015,14.9,3.6
612600,13/09/2015,15.3,3.7
612600,14/09/2015,16.3,3.9
612600,15/09/2015,13,4.8
612600,16/09/2015,14.3,4.1
612600,17/09/2015,16.1,6.1
612600,18/09/2015,14.5,6.1
612600,19/09/2015,13.6,2.6
612600,20/09/2015,13.1,4
612600,21/09/2015,11.4,2.6
612600,22/09/2015,12.9,2.8
612600,23/09/2015,13.1,2.7
612600,24/09/2015,13.2,4.4
612600,25/09/2015,12.3,3.5
612600,26/09/2015,11.1,2.7
612600,27/09/2015,11,1.9
612600,28/09/2015,10,0.6
612600,29/09/2015,9.7,0.8
612600,30/09/2015,10.3,1.5
612600,01/10/2015,11.2,3.3
612600,02/10/2015,12.6,3.6
612600,03/10/2015,10.6,1.4
612600,04/10/2015,11.4,1.1
612600,05/10/2015,12,2.1
612600,06/10/2015,13.4,7.1
612600,07/10/2015,12,6.7
612600,08/10/2015,9.2,3.4
612600,09/10/2015,9.4,1.9
612600,10/10/2015,8.3,2.5
612600,11/10/2015,8.2,3.2
612600,12/10/2015,7.6,3.1
612600,13/10/2015,7.2,3.7
612600,14/10/2015,8,5
612600,15/10/2015,9.3,5.4
612600,16/10/2015,9.2,4.1
612600,17/10/2015,9.5,2.5
612600,18/10/2015,9.6,2.5
612600,19/10/2015,8.5,1.3
612600,20/10/2015,8.8,1.1
612600,21/10/2015,9.6,3.2
612600,22/10/2015,11.3,5.4
612600,23/10/2015,11.1,5.2
612600,24/10/2015,10.1,3.6
612600,25/10/2015,9.4,3.4
612600,26/10/2015,7.5,2.2
612600,27/10/2015,7.9,3
612600,28/10/2015,9.6,4.6
612600,29/10/2015,7.5,1.6
612600,30/10/2015,7.2,2
612600,31/10/2015,9.1,3.2
612600,01/11/2015,9.3,2.1
612600,02/11/2015,9.2,2
612600,03/11/2015,6.1,1.8
612600,04/11/2015,5.4,1.4
612600,05/11/2015,9.9,2.3
612600,06/11/2015,12,3
612600,07/11/2015,13.3,5.9
612600,08/11/2015,11,6.1
612600,09/11/2015,11.3,7.6
612600,10/11/2015,13.8,7.7
612600,11/11/2015,13,6.6
612600,12/11/2015,11.2,6
612600,13/11/2015,9.6,6.6
612600,14/11/2015,6.8,5.3
612600,15/11/2015,6.7,1.3
612600,16/11/2015,9.5,4.9
612600,17/11/2015,8.5,3.7
612600,18/11/2015,10,7.5
612600,19/11/2015,8.9,6.9
612600,20/11/2015,5.9,3.2
612600,21/11/2015,2.8,4.3
612600,22/11/2015,1.7,7.3
612600,23/11/2015,1.7,3.1
612600,24/11/2015,3.6,6.4
612600,25/11/2015,4,3.1
612600,26/11/2015,3,2.5
612600,27/11/2015,5.7,5.8
612600,28/11/2015,4.9,5.3
612600,29/11/2015,6.6,8.4
612600,30/11/2015,4.8,6.5
612600,01/12/2015,4.9,4
612600,02/12/2015,8.6,5.1
612600,03/12/2015,8.7,5.4
612600,04/12/2015,8,8.1
612600,05/12/2015,9.1,12.2
612600,06/12/2015,9.2,10.7
612600,07/12/2015,5.7,2.6
612600,08/12/2015,8.8,4.7
612600,09/12/2015,7.5,5.3
612600,10/12/2015,6.9,8.5
612600,11/12/2015,5,5
612600,12/12/2015,4.6,3.8
612600,13/12/2015,2.7,3.1
612600,14/12/2015,2.7,2.7
612600,15/12/2015,4,2.3
612600,16/12/2015,4.6,4.2
612600,17/12/2015,9.6,5.3
612600,18/12/2015,9.7,6.4
612600,19/12/2015,10.4,7.2
612600,20/12/2015,10.8,6.4
612600,21/12/2015,9.2,8.2
612600,22/12/2015,9.5,9
612600,23/12/2015,9.2,8.2
612600,24/12/2015,7.5,6.3
612600,25/12/2015,6.8,6.9
612600,26/12/2015,5.4,2.8
612600,27/12/2015,8.9,6.6
612600,28/12/2015,3.9,4.4
612600,29/12/2015,3.9,6.1
612600,30/12/2015,4.2,6.2
612600,31/12/2015,2.7,5.6
612600,01/01/2016,4.1,2.2
612600,02/01/2016,0,7.6
612600,03/01/2016,-3.7,8
612600,04/01/2016,-2.5,7
612600,05/01/2016,-2.1,6
612600,06/01/2016,-2.5,4.2
612600,07/01/2016,-1.6,5.4
612600,08/01/2016,0,5.1
612600,09/01/2016,1.2,3.3
612600,10/01/2016,1.6,4.1
612600,11/01/2016,1.7,3
612600,12/01/2016,1.5,3.2
612600,13/01/2016,0,2.9
612600,14/01/2016,1.2,2.7
612600,15/01/2016,0,3.1
612600,16/01/2016,-0.9,1
612600,17/01/2016,-2.9,2.7
612600,18/01/2016,-1.5,3.4
612600,19/01/2016,-1.3,4.1
612600,20/01/2016,-4.9,1.6
612600,21/01/2016,-4.7,2
612600,22/01/2016,-2.7,3.5
612600,23/01/2016,-0.4,2.8
612600,24/01/2016,3,3.8
612600,25/01/2016,6.1,4.1
612600,26/01/2016,6.6,6.8
612600,27/01/2016,8.6,11.1
612600,28/01/2016,5.7,7.7
612600,29/01/2016,6.6,9.6
612600,30/01/2016,5.6,7.5
612600,31/01/2016,2.3,6.2
612600,01/02/2016,3.4,5.3
612600,02/02/2016,6.3,11.2
612600,03/02/2016,4.3,7.7
612600,04/02/2016,2.5,4.4
612600,05/02/2016,3.2,3.8
612600,06/02/2016,7.3,5.3
612600,07/02/2016,7.1,6.7
612600,08/02/2016,5.7,8.1
612600,09/02/2016,5.2,5.7
612600,10/02/2016,3.5,3.9
612600,11/02/2016,3.2,1.5
612600,12/02/2016,0.3,1.6
612600,13/02/2016,-0.1,2.5
612600,14/02/2016,1.3,5.3
612600,15/02/2016,-0.4,5
612600,16/02/2016,-0.8,1.9
612600,17/02/2016,0,4.2
612600,18/02/2016,0.9,2.6
612600,19/02/2016,1,2.9
612600,20/02/2016,3.6,7
612600,21/02/2016,4.9,5.4
612600,22/02/2016,4.3,6.2
612600,23/02/2016,4.2,6.2
612600,24/02/2016,2.1,5
612600,25/02/2016,1.5,3.9
612600,26/02/2016,1.7,3.2
612600,27/02/2016,-0.1,1.7
612600,28/02/2016,0.1,1.7
612600,29/02/2016,0,1.8
