station,date,rh,minte,maxte,temp,prec,wv,winddir,minrh,maxrh,vpd,glorad,soilt10,soilt30,surfwet,grasstemp,netrad,heatflux,pres,wv2,wd2,makkepot,tsum10,tsum5,tsum0,akkmve
601900,18/01/2014,96.4,0.1,1.7,1,2,10.6,90,94,100,0.02,0.4,2.5,3.5,63,0.8,null,null,null,null,null,0,0,10.5,76.5,0
601900,19/01/2014,87.8,0,2,1.1,0,12.8,89,82.5,93.5,0.08,0.6,2.4,3.3,0,0.9,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,20/01/2014,85.5,-1.2,0.3,-0.3,0.7,10.7,74,81.7,92.3,0.09,0.4,2.1,3,0,-0.4,null,null,null,null,null,0,0,10.5,77.6,0
601900,21/01/2014,91.9,-2.3,-0.4,-1.5,0,8.2,64,84.3,98.2,0.04,0.8,1.8,2.8,0,-1.6,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,22/01/2014,80,-1.2,-0.5,-0.9,0,9.7,91,76.5,86.7,0.11,0.8,1.6,2.5,0,-1.1,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,23/01/2014,80.3,-2.4,-0.7,-1.4,0.3,10.3,116,72.8,90.5,0.11,1.1,1.3,2.3,0,-1.7,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,24/01/2014,72.1,-2.9,-1,-2.1,0,10.2,110,68,76,0.14,3.3,1.1,2.1,0,-2.4,null,null,null,null,null,0.3,0,10.5,77.6,0
601900,25/01/2014,67.7,-3.6,-2.8,-3.2,0,9.7,131,49.7,77.5,0.15,1.8,0.8,1.9,0,-3.3,null,null,null,null,null,0.2,0,10.5,77.6,0
601900,26/01/2014,78,-5.2,-2.7,-3.9,0.1,10.8,113,72.8,84.8,0.1,2.6,0.6,1.6,0,-4,null,null,null,null,null,0.2,0,10.5,77.6,0
601900,27/01/2014,91.4,-5.5,-0.9,-2.8,0.7,11.1,100,80.7,98.8,0.04,0.7,0.4,1.4,0,-3,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,28/01/2014,93.6,-1.3,0.1,-0.5,0.3,9,99,89,97.5,0.04,1.1,0.4,1.3,0,-0.7,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,29/01/2014,90.3,-3.5,-0.3,-2.1,0.5,9.2,86,82.2,97.8,0.05,0.9,0.4,1.3,0,-2.4,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,30/01/2014,90.7,-3.8,-2.2,-3.1,0,8.3,92,81.7,95.8,0.04,2,0.4,1.2,0,-3.4,null,null,null,null,null,0.2,0,10.5,77.6,0
601900,31/01/2014,93.2,-2.3,-1.6,-2,0,7.4,100,86.8,99,0.04,1,0.4,1.2,0,-2.1,null,null,null,null,null,0.1,0,10.5,77.6,0
601900,01/02/2014,96.7,-2.5,3,0.1,1.9,7.6,126,90.2,99,0.02,1.1,0.4,1.2,468,-0.1,null,null,null,null,null,0.1,0,10.5,77.7,0
601900,02/02/2014,93.5,2.3,3.6,2.8,0.3,7.1,173,89.7,96.8,0.05,1.5,0.4,1.2,456,2.4,null,null,null,null,null,0.2,0,10.5,80.5,0
601900,03/02/2014,98.9,-0.5,3.3,1.7,0,4.5,134,96,100,0.01,2.6,0.6,1.2,1377,1.4,null,null,null,null,null,0.3,0,10.5,82.2,0
601900,04/02/2014,95.3,0.4,2,1,0,5.6,115,91.2,100,0.03,2.1,0.8,1.3,1420,0.8,null,null,null,null,null,0.2,0,10.5,83.2,0
601900,05/02/2014,96.3,-0.1,2,1,0,4.9,99,92.7,100,0.02,2.1,1.1,1.5,1440,0.8,null,null,null,null,null,0.2,0,10.5,84.2,0
601900,06/02/2014,96.9,0.4,5.4,3.5,3.7,6.3,163,95,98.3,0.02,1.1,1.6,1.7,1435,3.2,null,null,null,null,null,0.1,0,10.5,87.7,0
601900,07/02/2014,95.4,1.9,6.1,3.9,9.1,7.3,166,86.7,99,0.04,0.8,2.3,2.2,1440,3.7,null,null,null,null,null,0.1,0,10.5,91.6,0
601900,08/02/2014,94.3,2,5.1,4.1,3.4,6.9,183,90.7,98,0.05,1.4,2.6,2.6,1344,3.8,null,null,null,null,null,0.2,0,10.5,95.7,0
601900,09/02/2014,91.1,2.5,6,4.5,1.7,8.7,173,82.7,96.2,0.08,1.6,2.9,2.9,1440,4.2,null,null,null,null,null,0.2,0,10.5,100.2,0
601900,10/02/2014,93,2.4,6.4,4.2,0.4,6,187,86.2,98,0.06,5,3.2,3.1,1053,4,null,null,null,null,null,0.7,0,10.5,104.4,0
601900,11/02/2014,93.3,0.7,4.6,2.3,0.3,3.9,107,81.5,99,0.05,5.6,2.9,3.1,1440,2.1,null,null,null,null,null,0.7,0,10.5,106.7,0
601900,12/02/2014,90.4,1.2,4.9,2.8,3.3,6.6,184,83.3,96,0.07,4.9,2.6,3,1440,2.5,null,null,null,null,null,0.6,0,10.5,109.5,0
601900,13/02/2014,90.2,2.2,5.7,3.4,4.6,7.9,181,81,95,0.08,4.9,2.8,3,666,3.1,null,null,null,null,null,0.6,0,10.5,112.9,0
601900,14/02/2014,92.3,1.7,6.1,3.8,1.2,6.4,181,84.8,96.7,0.06,2.7,2.8,3,517,3.5,null,null,null,null,null,0.4,0,10.5,116.7,0
601900,15/02/2014,88.2,2.8,8.6,5.4,8.4,12,172,76,93.8,0.11,2.4,3.3,3.3,700,5,null,null,null,null,null,0.3,0,10.9,122.1,0
601900,16/02/2014,88.5,3.9,6.4,5.2,5.9,11.3,239,83.8,94.8,0.1,2.9,3.8,3.6,533,4.8,null,null,null,null,null,0.4,0,11.1,127.3,0
601900,17/02/2014,88,1.9,7.1,4.6,2.4,7.2,250,81.2,97,0.11,6.7,3.7,3.8,614,4.2,null,null,null,null,null,0.9,0,11.1,131.9,0
601900,18/02/2014,98.5,2.3,6.1,4.8,4.7,4.6,195,96,100,0.01,1.8,3.7,3.8,1385,4.7,null,null,null,null,null,0.2,0,11.1,136.7,0
601900,19/02/2014,99.8,3.4,5.6,4.6,0,2.2,205,97.2,100,0,2,4.2,4.1,1313,4.6,null,null,null,null,null,0.3,0,11.1,141.3,0
601900,20/02/2014,94.3,1.3,6.6,4.2,10.3,4.6,156,80.5,99,0.04,1.7,4.1,4.2,1440,3.8,null,null,null,null,null,0.2,0,11.1,145.5,0
601900,21/02/2014,92.8,3.6,7.7,5.8,3.9,5.8,208,78.3,100,0.07,6.5,4.6,4.4,1428,5.6,null,null,null,null,null,0.9,0,11.9,151.3,0
601900,22/02/2014,92.1,3.9,7.4,5.8,3.7,8.5,208,87.7,94.5,0.07,4.4,4.5,4.5,1281,5.6,null,null,null,null,null,0.6,0,12.7,157.1,0
601900,23/02/2014,90.5,4.8,8,6.5,0,10.6,197,85,96.7,0.09,3.2,4.8,4.6,165,6.3,null,null,null,null,null,0.5,0,14.2,163.6,0
601900,24/02/2014,82.6,4.3,8.7,7,0,7.7,181,72.7,91.2,0.18,5.5,5.1,4.9,0,6.6,null,null,null,null,null,0.8,0,16.2,170.6,0
601900,25/02/2014,84.2,2.4,8.7,5.1,0,4.4,125,77.3,88.7,0.14,7.9,4.6,4.8,184,4.9,null,null,null,null,null,1.1,0,16.3,175.7,0
601900,26/02/2014,90.4,4.5,8.2,6,0.1,4.3,163,87,94.5,0.09,5,4.9,4.8,160,5.8,null,null,null,null,null,0.7,0,17.3,181.7,0
601900,27/02/2014,86.9,3.6,8.6,5.6,0,5.7,156,70.2,96.7,0.13,7,4.9,4.9,206,5.4,null,null,null,null,null,1,0,17.9,187.3,0
601900,28/02/2014,94.5,3.9,5.1,4.4,4.4,3,131,91,98,0.05,2.7,4.9,4.9,1300,4.3,null,null,null,null,null,0.4,0,17.9,191.7,0
601900,01/03/2014,94.7,3.1,6.5,4.1,0.7,1.8,147,86.7,99,0.04,4.6,5,5,1440,4.1,null,null,null,null,null,0.6,0,17.9,195.8,0
601900,02/03/2014,94.7,1.2,5.6,3.7,6.3,6.2,146,87.5,97.8,0.04,3,4.8,5,1440,3.6,null,null,null,null,null,0.4,0,17.9,199.5,0
601900,03/03/2014,89.4,2.2,6.8,3.9,0,6.6,111,84.5,92,0.09,7.6,4.6,4.8,1440,3.8,null,null,null,null,null,1,0,17.9,203.4,0
601900,04/03/2014,93.8,3.1,5.9,4.2,0,3.4,98,90.2,96.3,0.05,5.2,4.8,4.8,1440,4.1,null,null,null,null,null,0.7,0,17.9,207.6,0
601900,05/03/2014,99.4,2.2,4.6,3.4,0,1.7,146,97.3,100,0.01,3.1,4.7,4.8,1440,3.1,null,null,null,null,null,0.4,0,17.9,211,0
601900,06/03/2014,91.7,4.3,8.5,6.4,0,7.2,195,77.2,99,0.08,4.9,5.1,5,33,6.3,null,null,null,null,null,0.7,0,19.3,217.4,0
601900,07/03/2014,85.5,4.7,9.8,7.2,3.4,10.9,215,72.5,97,0.15,2.6,5.5,5.3,778,6.8,null,null,null,null,null,0.4,0,21.5,224.6,0
601900,08/03/2014,74.3,3.1,8.1,5.7,0,7,220,66,82.5,0.24,10.1,5.2,5.3,1021,5.3,null,null,null,null,null,1.4,0,22.2,230.3,0
601900,09/03/2014,80.7,5.2,11.8,8.2,0,8.3,206,70.3,96.7,0.22,11.5,5.3,5.3,1055,7.9,null,null,null,null,null,1.7,0,25.4,238.5,0
601900,10/03/2014,95.7,3.4,8.3,5.8,0.1,4.1,273,84.5,100,0.04,6.2,5.7,5.5,1440,5.7,null,null,null,null,null,0.9,0,26.2,244.3,0
601900,11/03/2014,81.3,1.6,9.8,5,0,2.6,287,53.2,95.5,0.19,13,5.3,5.5,1440,4.7,null,null,null,null,null,1.8,0,26.2,249.3,0
601900,12/03/2014,82.4,0.7,8.9,4.7,0,4.7,248,48.2,98.2,0.18,13.5,null,5.3,null,5,null,null,null,null,null,1.8,0,26.2,254,0
601900,13/03/2014,92.4,2.4,9.4,5.6,0,6.1,255,75,99,0.08,12.5,5,5.1,1440,5.5,null,null,null,null,null,1.7,0,26.8,259.6,0
601900,14/03/2014,92.2,4,7.7,5.9,8,9.5,252,80.2,97.3,0.07,5.4,5.3,5.3,1440,5.6,null,null,null,null,null,0.8,0,27.7,265.5,0
601900,15/03/2014,82.7,4.9,6.9,5.8,1.4,12.8,286,71.7,96.2,0.16,10.1,5.5,5.4,1414,5.6,null,null,null,null,null,1.4,0,28.5,271.3,0
601900,16/03/2014,91.8,5.3,9.1,7.4,0.9,12.9,280,81.2,99,0.09,9.5,5.9,5.6,1107,7.4,null,null,null,null,null,1.4,0,30.9,278.7,0
601900,17/03/2014,84.9,5.8,8.4,7.2,0,12,273,73.8,98.2,0.15,12.6,6.2,6,278,7.1,null,null,null,null,null,1.8,0,33.1,285.9,0
601900,18/03/2014,93.8,6.5,8.5,7.1,0,7.4,253,88.2,96.8,0.06,6.5,6.5,6.2,318,7.2,null,null,null,null,null,0.9,0,35.2,293,0
601900,19/03/2014,92.7,6,9.3,7.4,0.8,9.8,251,88.2,96.8,0.08,5.9,6.6,6.4,691,7.2,null,null,null,null,null,0.9,0,37.6,300.4,0
601900,20/03/2014,83.5,7.3,11,9,0.3,11.2,217,69,92,0.2,12.1,6.8,6.5,22,8.8,null,null,null,null,null,1.8,0,41.6,309.4,0
601900,21/03/2014,83.4,4.9,8.1,6.7,2,8.6,234,70.2,95,0.16,8.4,6.9,6.7,151,6.5,null,null,null,null,null,1.2,0,43.3,316.1,0
601900,22/03/2014,86.3,2.9,8.8,5.7,1.2,6.8,196,69.3,94,0.13,7.8,6.5,6.5,263,5.4,null,null,null,null,null,1.1,0,44,321.8,0
601900,23/03/2014,86.2,2.1,8.6,4.8,0.6,5.1,215,68.7,96.7,0.13,12.5,6.1,6.2,823,4.6,null,null,null,null,null,1.7,0,44,326.6,0
601900,24/03/2014,84.3,2.1,8.3,5,0,2.3,269,68,96,0.15,10,6,6.1,1014,4.2,null,null,null,null,null,1.4,0,44,331.6,0
601900,25/03/2014,80.9,2.3,8.7,5.3,0,5.4,43,64.7,97,0.18,16.1,5.8,6,1440,4.8,null,null,null,null,null,2.2,0,44.3,336.9,0
601900,26/03/2014,83.8,3.3,8.1,4.5,0.7,10.7,65,75.2,88.8,0.14,5.6,5.8,6,207,4.3,null,null,null,null,null,0.7,0,44.3,341.4,0
601900,27/03/2014,88,1.5,5.5,4,0,4.8,54,76.5,95.2,0.1,6.3,5.5,5.8,0,4.1,null,null,null,null,null,0.8,0,44.3,345.4,0
601900,28/03/2014,87.1,4.4,10,6.5,0,4.1,74,73.8,95.8,0.13,11.1,6.1,5.9,0,6.7,null,null,null,null,null,1.6,0,45.8,351.9,0
601900,29/03/2014,78.1,4.2,9.7,6.5,0,3.8,75,65,95.2,0.22,12.3,6.3,6.2,4,6.2,null,null,null,null,null,1.7,0,47.3,358.4,0
601900,30/03/2014,94.4,2.4,11.5,5.5,0,2,73,79,100,0.06,13.1,6.4,6.2,731,5.3,null,null,null,null,null,1.8,0,47.8,363.9,0
601900,31/03/2014,94.2,1.2,9.1,4.8,0,3.2,315,80.8,100,0.06,11.1,6.7,6.5,688,5.3,null,null,null,null,null,1.5,0,47.8,368.7,0
601900,01/04/2014,81.3,2.8,8.2,5.2,0,4.6,86,65.5,99.7,0.18,13.6,6.5,6.5,0,5.1,null,null,null,null,null,1.9,0,48,373.9,0
601900,02/04/2014,84.1,3.9,8.4,5.2,3.3,5.4,96,76.5,91.3,0.14,11,6.5,6.5,120,5.4,null,null,null,null,null,1.5,0,48.2,379.1,0
601900,03/04/2014,79.4,2.2,9.4,5.6,0,4.2,68,59,97.8,0.21,17.7,6.5,6.5,0,5.8,null,null,null,null,null,2.4,0,48.8,384.7,0
601900,04/04/2014,71,3.3,7.5,5.4,0,6.5,96,56.3,89.5,0.26,14.1,6.4,6.5,0,5.3,null,null,null,null,null,1.9,0,49.2,390.1,0
601900,05/04/2014,92.9,2.5,8.2,5.1,1.9,5.5,157,66.7,100,0.06,2.8,6.1,6.3,464,5.2,null,null,null,null,null,0.4,0,49.3,395.2,0
601900,06/04/2014,99.3,5.7,9.8,8,2.7,5,195,97,100,0.01,4.5,6.6,6.4,892,8.4,null,null,null,null,null,0.7,0,52.3,403.2,0
601900,07/04/2014,96.6,8,13.1,9.7,3.3,5.1,213,83,100,0.05,11.5,7.7,7,903,10.5,null,null,null,null,null,1.8,0,57,412.9,0
601900,08/04/2014,96.5,6.3,10.6,8.1,15.1,7.7,241,90.3,100,0.04,4.9,8.3,7.8,851,8.5,null,null,null,null,null,0.7,0,60.1,421,0
601900,09/04/2014,87.4,2.6,9.6,7,0,8.1,309,77.2,93.2,0.13,17.5,8,7.7,2,7.3,null,null,null,null,null,2.5,0,62.1,428,0
601900,10/04/2014,92.3,1.7,8.7,5.6,0,2.4,198,81.7,100,0.07,6,7.4,7.5,445,5.2,null,null,null,null,null,0.8,0,62.7,433.6,0
601900,11/04/2014,88.8,4.2,10.3,7.2,1.1,3.8,268,67,100,0.13,18.7,8,7.6,301,8,null,null,null,null,null,2.7,0,64.9,440.8,0
601900,12/04/2014,93.2,3.4,8.2,6.2,2.7,7.3,217,81.8,98.5,0.07,6.6,7.7,7.7,896,6.2,null,null,null,null,null,0.9,0,66.1,447,0
601900,13/04/2014,86,6.3,9.2,7.3,0.6,10.5,254,76.7,97,0.15,15.7,7.7,7.5,208,7.6,null,null,null,null,null,2.3,0,68.4,454.3,0
601900,14/04/2014,80.2,4.1,9.3,6.6,2.8,8.2,294,63,98.5,0.2,18.8,7.7,7.6,539,6.9,null,null,null,null,null,2.7,0,70,460.9,0
601900,15/04/2014,57.8,2.5,8.9,5.9,0,4.6,333,36.7,76.3,0.4,22.5,7.3,7.5,0,5.9,null,null,null,null,null,3.1,0,70.9,466.8,0
601900,16/04/2014,82.8,1.6,9.7,5.8,0,4.9,228,62,99.7,0.18,20.1,7.2,7.3,339,5.8,null,null,null,null,null,2.8,0,71.7,472.6,0
601900,17/04/2014,87.6,3,10.8,6.6,6.7,7.7,214,72.5,96.5,0.13,5.4,7.4,7.4,643,6.4,null,null,null,null,null,0.8,0,73.3,479.2,0
601900,18/04/2014,75.2,3.8,9.6,7.2,0,6.6,360,56.5,94.8,0.27,23,7.3,7.3,119,7.6,null,null,null,null,null,3.3,0,75.5,486.4,0
601900,19/04/2014,83.6,3.4,13,8.3,0,2.9,49,62.5,96.5,0.2,22.7,7.8,7.5,241,8.8,null,null,null,null,null,3.4,0,78.8,494.7,3.7
601900,20/04/2014,75.1,5.3,15.2,10.3,0,4,50,53.2,94.3,0.36,21.6,8.5,8,217,10.3,null,null,null,null,null,3.4,0.3,84.1,505,12
601900,21/04/2014,70.6,7,16.8,12.1,0,4.9,39,51.8,86,0.45,17.1,9,8.4,2,11.8,null,null,null,null,null,2.8,2.4,91.2,517.1,23.7
601900,22/04/2014,77.8,10.2,14.8,12,0.3,4.8,65,63.2,92,0.32,14.6,9.5,8.9,260,12.3,null,null,null,null,null,2.4,4.4,98.2,529.1,35.9
601900,23/04/2014,75.2,9.2,12.7,10.6,0.1,4.7,79,55.5,90.5,0.33,15.1,9.8,9.2,310,11,null,null,null,null,null,2.4,5,103.8,539.7,44.4
601900,24/04/2014,77.9,5.8,10,7.5,0,6.2,69,66.8,88.7,0.23,9.8,9.3,9.2,128,7.7,null,null,null,null,null,1.4,5,106.3,547.2,45.7
601900,25/04/2014,69.9,7.3,13.9,10.5,0,5.2,68,57.5,84.5,0.39,21.9,9.3,8.9,0,11,null,null,null,null,null,3.5,5.5,111.8,557.7,54.2
601900,26/04/2014,67.9,8,14.9,11.4,0,4.6,72,47.5,85,0.47,23.9,9.8,9.2,0,11.6,null,null,null,null,null,3.9,6.9,118.2,569.1,64.6
601900,27/04/2014,67.6,8.3,16.5,12.6,0,4.1,64,44.7,90.5,0.52,24.2,10.2,9.6,0,12.6,null,null,null,null,null,4,9.5,125.8,581.7,77.2
601900,28/04/2014,64.7,9.1,19.6,13.6,0,2,316,48.3,85.5,0.6,23.4,10.6,9.9,0,13.2,null,null,null,null,null,4,13.1,134.4,595.3,93.5
601900,29/04/2014,76.4,6.4,15.7,11.1,0,3.7,267,53.3,98,0.37,24.4,10.8,10.2,482,11.3,null,null,null,null,null,3.9,14.2,140.5,606.4,103.4
601900,30/04/2014,85.5,6,12.3,8.6,0,4.2,289,72.7,98.7,0.17,16.5,10.5,10.2,617,8.8,null,null,null,null,null,2.5,14.2,144.1,615,108.4
601900,01/05/2014,58,3.7,8.5,6.2,0,5.6,23,39.7,81.3,0.41,24.1,10,9.9,0,6.7,null,null,null,null,null,3.4,14.2,145.3,621.2,108.4
601900,02/05/2014,58.9,2.6,11.9,7.1,0,2.7,7,29.3,82.3,0.45,25.7,9.4,9.5,0,6.7,null,null,null,null,null,3.7,14.2,147.4,628.3,109.8
601900,03/05/2014,78.3,1.7,8.6,6,0,6.9,271,67.8,93.5,0.21,23.2,8.8,9.2,81,6,null,null,null,null,null,3.2,14.2,148.4,634.3,109.8
601900,04/05/2014,72.5,4.4,9.5,6.7,0,4.1,284,57.3,86,0.28,23,8.9,9,0,7.2,null,null,null,null,null,3.3,14.2,150.1,641,109.8
601900,05/05/2014,90.2,4.4,8.8,7.2,2.5,3,147,72.8,100,0.1,9.6,8.8,8.9,742,7.4,null,null,null,null,null,1.4,14.2,152.3,648.2,109.8
601900,06/05/2014,91.6,7.7,13.2,10,3.7,4.3,142,73.3,100,0.12,9.9,9.3,9,958,10.4,null,null,null,null,null,1.5,14.2,157.3,658.2,117.7
601900,07/05/2014,91.3,7.7,13.6,9.9,2,3.1,261,74,100,0.12,17.8,10.1,9.5,636,10.9,null,null,null,null,null,2.8,14.2,162.2,668.1,126.1
601900,08/05/2014,93,5.9,11.9,9,6.7,3.7,210,80,100,0.09,11.4,10.4,9.9,797,9.3,null,null,null,null,null,1.7,14.2,166.2,677.1,130.5
601900,09/05/2014,90.6,4.5,11.4,8.1,0,2.9,341,75.3,100,0.12,12.4,10,9.8,583,8.3,null,null,null,null,null,1.8,14.2,169.3,685.2,132.8
601900,10/05/2014,89.9,5.7,12,9.3,7.8,2.5,114,74.3,98.3,0.13,13.8,10.3,9.9,597,10,null,null,null,null,null,2.1,14.2,173.6,694.5,137.1
601900,11/05/2014,98.3,8.5,12.2,9.7,17.8,1.8,141,92.8,100,0.02,7.9,10.6,10.2,1005,10.4,null,null,null,null,null,1.2,14.2,178.3,704.2,144.2
601900,12/05/2014,95.7,7.9,11,9.2,0.9,3.1,312,89.8,100,0.05,12.1,10.9,10.4,690,9.8,null,null,null,null,null,1.9,14.2,182.5,713.4,149
601900,13/05/2014,89.6,6.2,10.6,8.6,0,5.8,275,80.8,96.7,0.12,12.7,10.8,10.5,49,9.2,null,null,null,null,null,1.9,14.2,186.1,722,151.6
601900,14/05/2014,87.9,6.2,13.4,9.3,0,4.3,317,76.5,96.8,0.16,16.1,10.8,10.5,138,10.1,null,null,null,null,null,2.5,14.2,190.4,731.3,158.4
601900,15/05/2014,85.2,4.7,13.1,9.3,0,3.1,257,59.7,100,0.2,27.8,11,10.6,637,9.8,null,null,null,null,null,4.3,14.2,194.7,740.6,163.4
601900,16/05/2014,94.5,8.1,14,10.1,0,4.1,242,82.3,100,0.08,22.4,11.8,11.1,291,11.6,null,null,null,null,null,3.5,14.3,199.8,750.7,172.7
601900,17/05/2014,87.7,7.5,16.4,11.9,0,3.6,215,69,100,0.21,26.3,12.3,11.5,601,12.8,null,null,null,null,null,4.3,16.2,206.7,762.6,184.4
601900,18/05/2014,80.9,7.6,18.6,13.5,0.3,2.4,122,54.5,100,0.35,26,12.7,11.9,668,14.1,null,null,null,null,null,4.4,19.7,215.2,776.1,198.5
601900,19/05/2014,91.7,11.3,16.1,13.3,2.8,2.7,74,81.5,99.8,0.14,14.2,13.4,12.5,450,14.1,null,null,null,null,null,2.4,23,223.5,789.4,213.3
601900,20/05/2014,82.9,9.4,19.7,15.1,0,2.2,112,60.3,100,0.35,27.8,13.6,12.7,610,15.9,null,null,null,null,null,4.9,28.1,233.6,804.5,230
601900,21/05/2014,88.9,12.9,21.3,15.5,1.2,3.1,137,73.8,97.2,0.22,14.2,14.2,13.2,363,16.2,null,null,null,null,null,2.5,33.6,244.1,820,251.1
601900,22/05/2014,83.5,12.8,23.1,16.6,2.2,3.2,109,67.5,100,0.36,18.9,14.7,13.5,364,17.4,null,null,null,null,null,3.4,40.2,255.7,836.6,273.3
601900,23/05/2014,89.5,10.7,15.4,12.9,15.2,3.1,323,76.2,98.2,0.16,10.2,14.3,13.7,479,13.4,null,null,null,null,null,1.7,43.1,263.6,849.5,286.7
601900,24/05/2014,97.2,9.4,13.8,11.5,0,4.8,261,90.7,100,0.04,16.2,14,13.5,484,12.5,null,null,null,null,null,2.6,44.6,270.1,861,296.9
601900,25/05/2014,93.6,9.2,14.6,11.1,0,5.7,248,78,100,0.1,21.3,14,13.5,1,12.5,null,null,null,null,null,3.4,45.7,276.2,872.1,308
601900,26/05/2014,83.2,9,16.2,12.1,0,3.6,290,57.8,100,0.27,27.9,14.3,13.6,41,13.4,null,null,null,null,null,4.6,47.8,283.3,884.2,320.8
601900,27/05/2014,80.4,7.7,16.6,13.2,0,5.9,48,66,100,0.33,26.9,14.3,13.7,462,13.5,null,null,null,null,null,4.6,51,291.5,897.4,332.9
601900,28/05/2014,68,8.1,14.5,11.1,0,7.1,55,55.7,81,0.44,30.2,14.2,13.7,0,11.9,null,null,null,null,null,4.9,52.1,297.6,908.5,342.9
601900,29/05/2014,64.9,8.4,15.4,12.2,0,4.9,29,43,90.7,0.52,30.3,14.4,13.6,24,13.2,null,null,null,null,null,5,54.3,304.8,920.7,354.3
601900,30/05/2014,85.1,7.4,18.3,12.5,0,5.1,256,61.7,100,0.26,28.8,14.5,13.8,563,13.7,null,null,null,null,null,4.8,56.8,312.3,933.2,367.9
601900,31/05/2014,88.7,10,15,11.9,0,7.1,280,79.7,96.2,0.17,25.1,14.6,14,0,13.2,null,null,null,null,null,4.1,58.7,319.2,945.1,380.2
601900,01/06/2014,88.6,9.8,18.2,12.8,0,2,245,64.3,100,0.2,20.7,15,14.2,0,14.4,null,null,null,null,null,3.5,61.5,327,957.9,395.9
601900,02/06/2014,82.3,9.4,20.2,14.6,0,1.9,41,54.2,100,0.35,24.3,15.6,14.5,454,15.6,null,null,null,null,null,4.2,66.1,336.6,972.5,413
601900,03/06/2014,83.1,9.7,19.6,15,8.3,1.6,12,65.2,99.8,0.31,22.6,15.8,14.7,436,15.7,null,null,null,null,null,4,71.1,346.6,987.5,429.9
