station,date,rh,surfwet,minte,maxte,temp,prec08,wv,glorad,netrad,heatflux,soilt10,soilt30,minrh,maxrh,vpd,makkepot,tsum10,tsum5,tsum0,akkmve
6069,2000-01-01,94.8,74,1.8,5.9,3.8,3.9,4.4,1.4,-1.4,0,2.5,2.8,null,null,null,0.2,0,0,3.8,0
6069,2000-01-02,92.1,116,1.7,6.6,4.4,0,5.3,0.3,-2,-0.1,2.9,3.1,87.7,96.5,0.068,0,0,0,8.2,0
6069,2000-01-03,92.7,77,1.7,8.2,5,1.6,5.6,0.5,-1.6,0.1,3.2,3.4,86.5,97.3,0.066,0.1,0,0,13.3,0
6069,2000-01-04,86.7,15,1.7,5.9,4,1.5,4.9,2.1,-3.6,-0.3,3.4,3.7,76.3,94.8,0.112,0.3,0,0,17.2,0
6069,2000-01-05,90.3,63,0.8,4.7,2.9,0.1,4,2.1,-1.8,-0.3,3.1,3.6,83.9,96.8,0.075,0.3,0,0,20.1,0
6069,2000-01-06,91,44,3.2,7.3,5.3,2.8,7.5,0.3,-0.8,0.2,3.7,3.8,85.4,94,0.08,0,0,0.4,25.4,0
6069,2000-01-07,87.5,0,1,7,3.8,0,5.8,1,-2.5,-0.3,3.6,4,84,90.5,0.102,0.1,0,0.4,29.3,0
6069,2000-01-08,85.8,29,4.8,7.1,6,0,7,1.2,-0.6,0.2,4.3,4.3,76,94.9,0.133,0.2,0,1.4,35.3,0
6069,2000-01-09,87.8,43,1.2,5.1,3.4,2.5,4,2.1,-4,-0.5,4,4.4,82,92.2,0.097,0.3,0,1.4,38.7,0
6069,2000-01-10,89.3,95,1,4.6,2.5,0,4.3,2.6,-2.3,-0.6,3.1,3.9,79.2,94.7,0.08,0.3,0,1.4,41.2,0
6069,2000-01-11,94,103,3.8,6.1,5.5,6,5.8,0.3,0.1,0.3,3.8,3.9,86.2,96.8,0.053,0,0,1.9,46.7,0
6069,2000-01-12,94.1,136,4.4,6.5,5.5,4.6,7.9,0.3,0.1,0.2,4.7,4.6,91.2,95.6,0.054,0,0,2.4,52.1,0
6069,2000-01-13,91.5,56,0.7,4.6,2.4,0,6.1,0.6,-0.2,-0.3,4.5,4.8,84,96.5,0.06,0.1,0,2.4,54.6,0
6069,2000-01-14,93.3,72,-0.5,0.8,0.4,0,2.1,0.4,-1,-0.6,3.7,4.4,89.5,95.5,0.042,0,0,2.4,55,0
6069,2000-01-15,90.1,59,-1.2,4.8,1.3,0,2.6,3,-1,-0.7,3.1,3.9,77,95.9,0.069,0.4,0,2.4,56.3,0
6069,2000-01-16,91.7,67,2.1,7.5,5.1,0,6.8,1.6,-0.9,0.1,3.3,3.7,85.8,96.8,0.077,0.2,0,2.5,61.4,0
6069,2000-01-17,85.7,0,6.1,7.8,7,0,12,2.8,-2.8,0.3,4.5,4.4,82.8,88.8,0.143,0.4,0,4.5,68.4,0
6069,2000-01-18,65.2,6,0.9,6.5,4.2,0,8.3,3.4,-5,-0.6,4.2,4.6,51.4,85.9,0.282,0.4,0,4.5,72.6,0
6069,2000-01-19,78.9,50,-1.7,3.4,0.8,0,3.2,3.4,-4.1,-1.1,2.6,3.8,68.4,93.4,0.136,0.4,0,4.5,73.4,0
6069,2000-01-20,83.6,57,3.4,6,4.6,0,8.3,2,-3.6,-0.2,2.8,3.3,78.2,88.9,0.14,0.3,0,4.5,78,0
6069,2000-01-21,68.4,5,-2.6,3.9,-0.6,0,3.8,2.2,-3.8,-0.9,2.6,3.4,54.5,81.9,0.182,0.2,0,4.5,78,0
6069,2000-01-22,84.2,1,-4.8,-0.8,-2.6,0.4,5.6,1.9,-1.3,-0.9,1.8,2.8,61.4,94.4,0.079,0.2,0,4.5,78,0
6069,2000-01-23,89.1,54,-10,-2.2,-4.9,0,1.4,1.8,-0.4,-0.7,1.6,2.5,74.8,95.4,0.045,0.2,0,4.5,78,0
6069,2000-01-24,89.4,71,-12,0.4,-5.9,0,2.4,2.2,-0.3,-0.9,1.2,2.2,78.2,96.1,0.042,0.2,0,4.5,78,0
6069,2000-01-25,95.4,144,-5.7,2.8,0.3,0,2.4,3,-0.5,-0.6,1,2,85.5,97.5,0.03,0.3,0,4.5,78.3,0
6069,2000-01-26,92.9,144,0.8,5.2,3.2,4.3,6.4,1,0,0,1.4,2,83.5,97.9,0.058,0.1,0,4.5,81.5,0
6069,2000-01-27,89.3,87,3.3,5.4,4.5,0,6.8,1.6,-0.2,0.2,2.6,2.6,82.4,95,0.091,0.2,0,4.5,86,0
6069,2000-01-28,92.2,130,2.2,4.7,3.5,0,4.9,0.9,0.1,0.1,3.1,3.2,86.5,94.8,0.061,0.1,0,4.5,89.5,0
6069,2000-01-29,85.2,103,3.1,8.4,5.7,0,10,1.1,-0.4,0.3,3.8,3.7,66.9,96,0.135,0.2,0,5.1,95.1,0
6069,2000-01-30,71.4,109,-0.5,5.2,2.6,0,11.5,4.7,-0.7,-0.5,3.4,3.8,57.4,96.8,0.215,0.6,0,5.1,97.7,0
6069,2000-01-31,85.6,109,-0.3,6.6,3.6,1.7,8.1,2.4,-0.5,-0.2,3,3.5,74.2,97.9,0.118,0.3,0,5.1,101.3,0
6069,2000-02-01,92.8,142,2.9,6.8,5.2,4.3,5.4,0.6,-0.7,0.3,3.6,3.6,86.8,96.6,0.064,0.1,0,5.3,106.5,0
6069,2000-02-02,85.1,65,1.4,6.1,3.8,1.7,7.5,2.8,-2.7,-0.4,3.7,4,77.8,91.6,0.119,0.4,0,5.3,110.2,0
6069,2000-02-03,78.8,17,0.4,4.9,2.6,0.7,5.1,5.2,-3,-0.5,3.1,3.7,64,91.4,0.161,0.7,0,5.3,112.8,0
6069,2000-02-04,93.6,88,1.6,8.6,6.1,0,7.7,0.6,-0.2,0.4,3.4,3.6,87.5,95.8,0.059,0.1,0,6.4,118.9,0
6069,2000-02-05,93.4,3,5,8.7,7.4,0,6.4,1.1,0.2,0.7,5,4.5,89.6,96.8,0.069,0.2,0,8.8,126.3,0
6069,2000-02-06,92.2,22,5.4,7.5,6.5,5.8,5.5,1.1,0.1,0.3,5.3,5,86.5,95.9,0.076,0.2,0,10.4,132.8,0
6069,2000-02-07,85.3,63,4.2,7.1,5.8,5.5,7.6,3.1,0,0.1,5.4,5.3,68.1,95.5,0.136,0.4,0,11.2,138.7,0
6069,2000-02-08,93,133,3.7,6.4,5.5,8,6.1,1,0,0.1,5.3,5.3,87.9,95.2,0.063,0.1,0,11.7,144.2,0
6069,2000-02-09,85,51,1.8,5.5,3.7,2.2,7.6,2.7,-1.5,-0.5,4.8,5.1,71.9,94.8,0.122,0.4,0,11.7,147.9,0
6069,2000-02-10,88.1,31,3.7,6.1,4.8,5.5,7.5,1.1,-1.5,-0.2,4.4,4.8,79.8,94.2,0.103,0.2,0,11.7,152.6,0
6069,2000-02-11,82.1,1,3,6.7,5,0,6.2,1.8,-1.3,-0.2,4.2,4.6,78.7,85.9,0.157,0.2,0,11.7,157.6,0
6069,2000-02-12,87.5,46,0.9,5.6,4.2,0,7.7,0.8,-0.4,-0.2,4.5,4.7,81.9,91.9,0.105,0.1,0,11.7,161.8,0
6069,2000-02-13,85,68,0.2,5.3,2.1,5.7,5.7,4.7,-1,-0.6,3.8,4.4,74.5,95.6,0.111,0.6,0,11.7,163.9,0
6069,2000-02-14,72.6,16,0.5,3.4,1.7,0,5.6,6.8,-1.6,-0.8,3.1,3.9,57.5,91.7,0.191,0.8,0,11.7,165.6,0
6069,2000-02-15,89.8,82,0.5,6.5,3.3,1.5,4.9,5.1,-0.4,-0.1,3.4,3.7,75.9,96.2,0.083,0.7,0,11.7,168.9,0
6069,2000-02-16,94.9,144,-0.2,3,1,0.7,3,2.2,0.1,-0.5,3,3.6,89.6,97.2,0.034,0.3,0,11.7,169.9,0
6069,2000-02-17,86.2,60,-2.1,3.2,0.6,1.3,1.9,6.4,0,-0.5,3,3.5,65.6,96.4,0.093,0.7,0,11.7,170.5,0
6069,2000-02-18,92.1,35,-2.1,1.5,0,0,5.1,1.8,0.3,-0.8,2.1,3.1,87,95.2,0.049,0.2,0,11.7,170.6,0
6069,2000-02-19,91.7,66,-0.1,2.2,0.8,0,4.5,2.9,0.5,-0.3,2.3,2.9,85.4,96.5,0.054,0.3,0,11.7,171.3,0
6069,2000-02-20,81,5,-2.6,2,-0.7,0,2.1,7,-0.7,-0.7,2.1,2.8,64.1,91.9,0.115,0.8,0,11.7,171.3,0
6069,2000-02-21,79,6,-5.1,3,-1.1,0,2.1,10.2,-0.5,-1.1,1.3,2.4,53.5,94.7,0.131,1.1,0,11.7,171.3,0
6069,2000-02-22,93.7,56,-0.8,0.2,-0.2,0,5,1.8,0,-0.6,1.1,2,84.8,97.1,0.038,0.2,0,11.7,171.3,0
6069,2000-02-23,93.1,81,-0.2,1.2,0.4,4,4,2.9,0.5,-0.2,1.4,2,87.9,97.3,0.044,0.3,0,11.7,171.7,0
6069,2000-02-24,88.5,52,0.4,6.6,3.2,3.1,6.6,4.1,-0.3,0.1,2.1,2.3,73.3,96.4,0.095,0.5,0,11.7,175,0
6069,2000-02-25,84,24,1.6,5.9,3.5,2.3,6.7,5.6,-0.5,0,2.5,2.7,68.1,94.5,0.133,0.7,0,11.7,178.5,0
6069,2000-02-26,88.9,42,1.7,7.7,4.4,0,4.5,4.4,-0.2,0.2,2.9,3,76.8,96.5,0.098,0.6,0,11.7,182.9,0
6069,2000-02-27,84.1,30,1.2,7.2,4.6,0,8.2,2.8,0,0.1,3.3,3.4,73.1,93.8,0.141,0.4,0,11.7,187.4,0
6069,2000-02-28,90.3,93,3,7.4,5.4,3,6.5,2.4,0.1,0.5,4.4,4,84.1,94.8,0.086,0.3,0,12.1,192.8,0
6069,2000-02-29,86.9,60,2.8,5.5,4.3,5.8,7.8,2.5,-1,-0.1,4,4.2,82.4,91.7,0.109,0.3,0,12.1,197.1,0
6069,2000-03-01,85.2,74,2,6,3.6,1.1,7.4,5,-0.2,-0.1,4.2,4.2,71.5,94.8,0.118,0.6,0,12.1,200.7,0
6069,2000-03-02,77.3,33,1.2,4.2,2.5,3,7.7,6,-0.2,-0.4,3.5,4,61.1,92.6,0.169,0.7,0,12.1,203.2,0
6069,2000-03-03,79.8,54,1,6.2,3.7,8.9,9.9,7.1,0.3,-0.1,3.8,4,64.9,95.4,0.159,0.9,0,12.1,207,0
6069,2000-03-04,64.7,0,-1,2.9,0.9,0,7.2,9.8,-0.9,-0.7,3,3.7,51.3,82.2,0.235,1.2,0,12.1,207.9,0
6069,2000-03-05,68.3,0,-0.7,3.4,1.1,0.3,6.5,8.6,-0.5,-0.7,2.3,3.1,56.1,84.5,0.211,1,0,12.1,209,0
6069,2000-03-06,91.6,128,1.8,7.7,5.9,1.9,8.8,1.8,0.5,0.6,3.2,3.2,85.3,94.9,0.077,0.3,0,13,214.9,0
6069,2000-03-07,91.3,61,2.2,7.6,4.4,4.3,5.9,2,-0.7,0.2,4.4,4.1,87.7,95.2,0.074,0.3,0,13,219.3,0
6069,2000-03-08,86.5,66,1.9,9.2,5.8,8.1,7.7,3.8,0.6,0.3,4.2,4.2,74.6,96.8,0.139,0.5,0,13.8,225.1,0
6069,2000-03-09,75.5,12,-0.9,7.4,2.8,1.2,5.8,6.6,0.2,-0.2,4.7,4.6,53.5,89.3,0.184,0.8,0,13.8,227.9,0
6069,2000-03-10,72.3,11,-1.7,3.9,1,0,3.5,9,0.4,-0.5,3.5,4.1,49.1,96,0.193,1.1,0,13.8,228.9,0
6069,2000-03-11,91.7,48,0.2,5.5,2.1,8.8,4.5,2.4,0.6,-0.2,3.6,3.9,85.9,97.2,0.059,0.3,0,13.8,231,0
6069,2000-03-12,92.2,47,0.7,5,2.9,0,3.1,3.3,0.7,0.1,3.7,3.9,86.7,95.9,0.058,0.4,0,13.8,233.9,0
6069,2000-03-13,94.3,56,2.9,5.9,4.6,0,4.7,3.1,0.9,0.2,4.4,4.3,88.4,96.6,0.049,0.4,0,13.8,238.5,0
6069,2000-03-14,85.2,54,1.5,6,3.8,1.9,6.8,5.4,0.6,0,4.7,4.6,69.1,96.1,0.115,0.7,0,13.8,242.3,0
6069,2000-03-15,70.4,11,0.6,4.4,2.2,1.9,6.7,12.4,3.4,-0.3,3.8,4.3,53.2,93.7,0.215,1.5,0,13.8,244.5,0
6069,2000-03-16,82.8,99,-0.6,5.8,2.3,0,4.4,7.6,3.1,-0.1,3.9,4.2,60.1,96.9,0.127,0.9,0,13.8,246.8,0
6069,2000-03-17,85.9,23,2,5.8,4,5,2.5,6.1,3.4,0.5,4.7,4.5,76.5,96.1,0.118,0.8,0,13.8,250.8,0
6069,2000-03-18,91.6,42,0,4.4,3.1,0.4,2.6,3.1,1.2,-0.1,5,5,81.5,97.1,0.065,0.4,0,13.8,253.9,0
6069,2000-03-19,89,10,-0.9,8.4,3.6,0,4.4,11.3,5.8,0,4.2,4.6,72.1,97.2,0.102,1.5,0,13.8,257.4,0
6069,2000-03-20,90.5,0,3.6,10.5,6,0,5.9,10.3,4.8,0.6,5.4,5,70.4,97.2,0.1,1.4,0,14.8,263.4,0
6069,2000-03-21,82.6,35,3.5,12.4,7.3,0,5.2,12,5,0.6,6.1,5.6,64,96.4,0.203,1.7,0,17,270.7,0
6069,2000-03-22,85.6,28,1.3,5.6,4.1,0,3.9,5.8,2.1,0,6.2,6,71,96.3,0.121,0.8,0,17,274.8,0
6069,2000-03-23,78.3,65,-0.1,7.3,3.4,0,3.4,15.4,5.7,0,5.7,5.8,48.1,95.7,0.194,2,0,17,278.2,0
6069,2000-03-24,67.6,9,-1.8,6.5,2.4,0,5.3,15.1,6.5,-0.5,4.8,5.4,39.7,95.9,0.269,1.9,0,17,280.6,0
6069,2000-03-25,88.6,77,1.5,4.8,3.2,0.2,4.5,2.5,1.5,-0.2,4.7,5,62,97.2,0.085,0.3,0,17,283.8,0
6069,2000-03-26,94,110,0,5.8,3.5,15.4,1.9,2.3,1.4,0,5.2,5.2,90.1,97.2,0.048,0.3,0,17,287.4,0
6069,2000-03-27,91.5,100,0.1,2.4,1.3,1.2,5.3,1.4,0.8,-0.6,4.4,5,73.7,97.4,0.058,0.2,0,17,288.7,0
6069,2000-03-28,76.8,0,-0.6,4,1.1,2,5.6,7,2.1,-0.4,3.9,4.4,66,86.7,0.158,0.8,0,17,289.8,0
6069,2000-03-29,72.6,15,-2.2,6.6,1.7,0,3,18.1,5.7,-0.1,3.8,4.2,42.8,91.3,0.215,2.2,0,17,291.5,0
6069,2000-03-30,83.1,23,-1,10,4,0,2.7,16.4,5.6,0.2,4.3,4.4,70.8,94,0.159,2.1,0,17,295.6,0
6069,2000-03-31,87.6,72,-1.9,8.7,3.5,0,3.1,14,7.4,0.6,5,4.8,65.7,97.3,0.119,1.8,0,17,299.1,0
6069,2000-04-01,92.8,59,3.6,5.9,4.6,0.2,4.6,3.5,2.4,0.2,5.7,5.5,86.4,95.7,0.061,0.5,0,17,303.7,0
6069,2000-04-02,83.7,36,0.3,8.8,4.7,1.3,2.8,11.3,5.4,0.5,5.9,5.6,63.3,95.5,0.158,1.5,0,17,308.4,0
6069,2000-04-03,80.3,16,4,11.2,7.4,0,6.4,13,5.2,0.6,6.7,6.2,65.8,93.6,0.223,1.9,0,19.5,315.8,0
6069,2000-04-04,88.5,82,1.3,8.6,5.3,1.3,4.5,2.2,0.6,0,6.6,6.5,81.6,94.4,0.105,0.3,0,19.8,321.1,0
6069,2000-04-05,62.1,0,-1.5,4.8,1.5,0,6,19,5.9,-0.4,5.6,6,39.5,87.7,0.274,2.3,0,19.8,322.6,0
6069,2000-04-06,81.5,12,-1.1,9.7,4.7,0,6,14.3,6,0.1,5.2,5.5,56.4,94.3,0.183,1.9,0,19.8,327.4,0
6069,2000-04-07,75.5,13,3.2,12.3,7.4,0,3.9,18,7.4,1,6.8,6.1,44.8,96,0.296,2.6,0,22.2,334.8,0
6069,2000-04-08,77.4,49,2.2,9.9,5.7,0,1.8,9.8,4.2,0.5,7.4,6.9,51.6,97.2,0.245,1.4,0,22.9,340.5,0
6069,2000-04-09,68.2,25,-2.1,8.8,3.8,0,2.8,18.8,8.2,0,7,6.9,30.3,97.7,0.305,2.4,0,22.9,344.3,0
6069,2000-04-10,68.6,0,1.1,10.7,5.7,0,2,12.7,6.1,0.6,7.1,6.8,44,85.2,0.314,1.8,0,23.6,350,0
6069,2000-04-11,78.6,0,3.4,7.4,5,0,3.6,7.7,3.4,0,7.3,7.1,54.3,93.9,0.197,1,0,23.6,355,0
6069,2000-04-12,86.1,36,1.3,6.4,4.4,1.3,4,8,2.5,-0.1,6.8,6.9,77.3,94.9,0.121,1.1,0,23.6,359.5,0
6069,2000-04-13,90.9,88,2.5,6.2,4.3,4,4,4.3,2.7,0,6.6,6.7,81.7,95.7,0.078,0.6,0,23.6,363.8,0
6069,2000-04-14,85.7,30,2.5,7.4,4.9,0,2.8,6.5,3.6,0.2,6.6,6.6,73,94.6,0.13,0.9,0,23.6,368.6,0
6069,2000-04-15,81,23,4.2,9,6.1,0,2.6,10.3,5.5,0.7,7.3,6.9,58.9,94.5,0.192,1.4,0,24.6,374.7,0
6069,2000-04-16,89.2,47,5.7,9.8,6.9,0.1,4.6,5.7,3.5,0.3,7.9,7.4,76.7,97.3,0.112,0.8,0,26.5,381.6,0.8
6069,2000-04-17,83.1,32,1.7,10.3,6.8,0,5.2,5.3,0.9,-0.1,7.4,7.4,71.5,93.4,0.18,0.8,0,28.4,388.4,0.8
6069,2000-04-18,75.1,7,5.6,12.6,8.6,0,5.1,15,6.3,0.5,7.7,7.4,56.2,89.3,0.305,2.3,0,32,397,6
6069,2000-04-19,87.6,85,4.5,10.3,7.4,0,3.4,4.9,2.2,0.1,7.6,7.5,76.2,94.2,0.133,0.7,0,34.4,404.4,6.7
6069,2000-04-20,82.4,17,3.8,16.4,10.5,0,4.3,18.8,8.9,1,8.5,7.8,60.7,96.9,0.274,3,0.5,39.8,414.9,15.1
6069,2000-04-21,77.3,21,6.8,18.3,11.7,0.2,4.8,12,5.7,0.8,9.5,8.6,53.4,93.1,0.353,2,2.2,46.6,426.6,28.2
6069,2000-04-22,80.6,78,4.4,15.9,10.1,9.5,4.7,13.6,6.9,0.6,9.4,8.9,57.3,95.2,0.29,2.1,2.3,51.7,436.7,36.5
6069,2000-04-23,93.3,71,7.9,11.9,10,4.5,2.4,5.2,3.1,0.6,9.9,9.2,87.6,96.5,0.083,0.8,2.3,56.7,446.7,42.7
6069,2000-04-24,95.8,144,7,8.6,7.7,9.8,3.2,2.9,2.2,0.1,9.6,9.3,94.1,96.9,0.045,0.4,2.3,59.3,454.4,42.7
