station,date,rh,surfwet,minte,maxte,temp,prec08,wv,glorad,netrad,heatflux,soilt10,soilt30,minrh,maxrh,vpd,makkepot,tsum10,tsum5,tsum0,akkmve
6126,1987-03-20,85,null,-1,2.9,0.7,0.1,4.3,null,null,null,null,null,null,null,null,null,0,0,27.6,0
6126,1987-03-21,93,null,-2.5,0.9,0,0.9,4.5,null,null,null,null,null,null,null,null,null,0,0,27.6,0
6126,1987-03-22,93,null,-1.3,2.2,0.5,3.5,3.2,null,null,null,null,null,null,null,null,null,0,0,28.1,0
6126,1987-03-23,85,null,-2.3,4.8,1.4,2.6,3.8,null,null,null,null,null,null,null,null,null,0,0,29.5,0
6126,1987-03-24,97,null,-0.5,1.9,1,1.1,4,null,null,null,null,null,null,null,null,null,0,0,30.5,0
6126,1987-03-25,98,null,0.2,2.1,1,0.5,5.6,null,null,null,null,null,null,null,null,null,0,0,31.5,0
6126,1987-03-26,86,null,0.7,7.7,4.7,3,6.4,null,null,null,null,null,null,null,null,null,0,0,36.2,0
6126,1987-03-27,84,null,3.1,7.5,6.2,1,9.2,null,null,null,null,null,null,null,null,null,0,1.2,42.4,0
6126,1987-03-28,86,null,5.1,6.9,4.6,5.7,12,null,null,null,null,null,null,null,null,null,0,1.2,47,0
6126,1987-03-29,83,null,2.5,4.5,3.4,7.2,7.8,null,null,null,null,null,null,null,null,null,0,1.2,50.4,0
6126,1987-03-30,75,null,1.5,7.2,3.7,0.2,6,null,null,null,null,null,null,null,null,null,0,1.2,54.1,0
6126,1987-03-31,97,null,-2.9,1.2,-0.4,0,2.7,null,null,null,null,null,null,null,null,null,0,1.2,54.1,0
6126,1987-04-01,97,null,-2.9,2.9,-0.3,0,3.1,null,null,null,null,null,null,null,null,null,0,1.2,54.1,0
6126,1987-04-02,97,null,-1.6,2.9,1.6,0,4.9,null,null,null,null,null,null,null,null,null,0,1.2,55.7,0
6126,1987-04-03,82,null,1.3,6.5,3.7,0.1,7.2,null,null,null,null,null,null,null,null,null,0,1.2,59.4,0
6126,1987-04-04,86,null,1.4,7,4.1,0,7.8,null,null,null,null,null,null,null,null,null,0,1.2,63.5,0
6126,1987-04-05,93,null,2.4,4.4,3.2,0,4.7,null,null,null,null,null,null,null,null,null,0,1.2,66.7,0
6126,1987-04-06,85,null,2.4,10.5,5.9,0.7,3.8,null,null,null,null,null,null,null,null,null,0,2.1,72.6,0
6126,1987-04-07,93,null,1.8,10,5.3,0,3.3,null,null,null,null,null,null,null,null,null,0,2.4,77.9,0
6126,1987-04-08,92,null,2.5,9.5,7.6,1,4.3,null,null,null,null,null,null,null,null,null,0,5,85.5,0
6126,1987-04-09,97,null,2.5,7.4,3.1,0.9,5.7,null,null,null,null,null,null,null,null,null,0,5,88.6,0
6126,1987-04-10,97,null,1.9,4.1,3.1,4.3,3.3,null,null,null,null,null,null,null,null,null,0,5,91.7,0
6126,1987-04-11,87,null,1.7,8.3,5.1,3.1,4,null,null,null,null,null,null,null,null,null,0,5.1,96.8,0
6126,1987-04-12,95,null,2.7,6.3,3.9,8.9,3.6,null,null,null,null,null,null,null,null,null,0,5.1,100.7,0
6126,1987-04-13,91,null,2.5,6.5,3.4,3.8,3.6,null,null,null,null,null,null,null,null,null,0,5.1,104.1,0
6126,1987-04-14,91,null,1.6,8,5,0,3.2,null,null,null,null,null,null,null,null,null,0,5.1,109.1,0
6126,1987-04-15,91,null,3.2,9.1,6.3,0.1,4.9,null,null,null,null,null,null,null,null,null,0,6.4,115.4,0
6126,1987-04-16,79,null,1.9,11.1,6.4,0.2,5.7,null,null,null,null,null,null,null,null,null,0,7.8,121.8,0
6126,1987-04-17,78,null,3.1,10.4,6.5,0,7.2,null,null,null,null,null,null,null,null,null,0,9.3,128.3,0
6126,1987-04-18,74,null,1.5,11.9,6.6,0,2.7,null,null,null,null,null,null,null,null,null,0,10.9,134.9,0.4
6126,1987-04-19,78,null,4.3,13.6,9.2,0,4.2,null,null,null,null,null,null,null,null,null,0,15.1,144.1,5.8
6126,1987-04-20,92,null,6.9,11.5,9.1,7.5,4.7,null,null,null,null,null,null,null,null,null,0,19.2,153.2,10.5
6126,1987-04-21,87,null,5.1,7.1,5.9,2.7,3.8,null,null,null,null,null,null,null,null,null,0,20.1,159.1,10.5
6126,1987-04-22,87,null,3.3,11.7,7.9,0,3.8,null,null,null,null,null,null,null,null,null,0,23,167,12.2
6126,1987-04-23,83,null,5.9,14.3,10.4,0,3.2,null,null,null,null,null,null,null,null,null,0.4,28.4,177.4,19.9
6126,1987-04-24,76,null,6.3,16.4,11.2,0,2.6,null,null,null,null,null,null,null,null,null,1.6,34.6,188.6,30.5
6126,1987-04-25,74,null,6.1,17.1,11.6,0,2.5,null,null,null,null,null,null,null,null,null,3.2,41.2,200.2,41.7
6126,1987-04-26,77,null,6.4,10.4,7.8,0,3.2,null,null,null,null,null,null,null,null,null,3.2,44,208,44.2
6126,1987-04-27,67,null,1.5,13,7.6,0,3.7,null,null,null,null,null,null,null,null,null,3.2,46.6,215.6,46.2
6126,1987-04-28,58,null,5.7,18.1,11.8,0,3.8,null,null,null,null,null,null,null,null,null,5,53.4,227.4,58.1
6126,1987-04-29,49,null,9.5,21.9,16.1,0,4.6,null,null,null,null,null,null,null,null,null,11.1,64.5,243.5,76.6
6126,1987-04-30,64,null,14.2,22.1,17,0,4,null,null,null,null,null,null,null,null,null,18.1,76.5,260.5,99.4
6126,1987-05-01,88,null,11.1,16.1,12.9,0,5.2,null,null,null,null,null,null,null,null,null,21,84.4,273.4,114
6126,1987-05-02,86,null,6.8,10.9,8.1,0.5,3.9,null,null,null,null,null,null,null,null,null,21,87.5,281.5,117.6
6126,1987-05-03,71,null,1.1,10.9,6.7,0,3.2,null,null,null,null,null,null,null,null,null,21,89.2,288.2,117.6
6126,1987-05-04,78,null,5,9.2,7.8,0,7.4,null,null,null,null,null,null,null,null,null,21,92,296,117.6
6126,1987-05-05,76,null,3.5,14.3,8.9,0,4.6,null,null,null,null,null,null,null,null,null,21,95.9,304.9,123.2
6126,1987-05-06,67,null,6,15.5,10.2,0,5.1,null,null,null,null,null,null,null,null,null,21.2,101.1,315.1,132.5
6126,1987-05-07,64,null,2.9,13.9,9.4,0,3.4,null,null,null,null,null,null,null,null,null,21.2,105.5,324.5,137
6126,1987-05-08,75,null,3.3,15.4,8.7,0,4.4,null,null,null,null,null,null,null,null,null,21.2,109.2,333.2,143.8
6126,1987-05-09,79,null,6,17.3,10.2,0,6.3,null,null,null,null,null,null,null,null,null,21.4,114.4,343.4,155.2
6126,1987-05-10,71,null,5.9,12.3,8.6,0,5.8,null,null,null,null,null,null,null,null,null,21.4,118,352,160.2
6126,1987-05-11,86,null,4.9,9,6.4,0,6.5,null,null,null,null,null,null,null,null,null,21.4,119.4,358.4,160.2
6126,1987-05-12,91,null,6.2,10.7,8.4,10.2,3.8,null,null,null,null,null,null,null,null,null,21.4,122.8,366.8,163
6126,1987-05-13,91,null,4.8,9.7,6.5,11.1,4.5,null,null,null,null,null,null,null,null,null,21.4,124.3,373.3,163
6126,1987-05-14,80,null,4.9,12.9,7.5,6.5,4,null,null,null,null,null,null,null,null,null,21.4,126.8,380.8,167.9
6126,1987-05-15,89,null,5.7,9.6,7.8,0,3.7,null,null,null,null,null,null,null,null,null,21.4,129.6,388.6,168.4
6126,1987-05-16,86,null,7.1,11.3,8.8,0.5,3.4,null,null,null,null,null,null,null,null,null,21.4,133.4,397.4,172.9
6126,1987-05-17,84,null,6.7,10,7.4,0.8,4.7,null,null,null,null,null,null,null,null,null,21.4,135.8,404.8,175
6126,1987-05-18,80,null,2.4,13.7,8.3,0.2,2.5,null,null,null,null,null,null,null,null,null,21.4,139.1,413.1,178.8
6126,1987-05-19,87,null,4,11,7.6,0,4.7,null,null,null,null,null,null,null,null,null,21.4,141.7,420.7,180.1
6126,1987-05-20,88,null,4.6,9.6,6.2,1.7,5.1,null,null,null,null,null,null,null,null,null,21.4,142.9,426.9,180.1
6126,1987-05-21,90,null,4.6,9,7,5.5,4.2,null,null,null,null,null,null,null,null,null,21.4,144.9,433.9,180.1
6126,1987-05-22,85,null,4.7,12.8,8.8,3.4,3,null,null,null,null,null,null,null,null,null,21.4,148.7,442.7,184.7
6126,1987-05-23,69,null,3.4,19.2,12.5,0.1,2.8,null,null,null,null,null,null,null,null,null,23.9,156.2,455.2,195.6
6126,1987-05-24,68,null,6.1,14.9,11.1,0,4.4,null,null,null,null,null,null,null,null,null,25,162.3,466.3,204.3
6126,1987-05-25,63,null,4.1,15.5,10.5,0,2.4,null,null,null,null,null,null,null,null,null,25.5,167.8,476.8,211.9
6126,1987-05-26,68,null,5.9,18.7,12.6,0,3.2,null,null,null,null,null,null,null,null,null,28.1,175.4,489.4,224.6
6126,1987-05-27,84,null,6.8,9.9,8.3,0,2.2,null,null,null,null,null,null,null,null,null,28.1,178.7,497.7,226.6
6126,1987-05-28,72,null,6.8,13.7,9.4,0,2.5,null,null,null,null,null,null,null,null,null,28.1,183.1,507.1,234.3
6126,1987-05-29,82,null,6.4,11.1,8.4,0,3.4,null,null,null,null,null,null,null,null,null,28.1,186.5,515.5,237.9
6126,1987-05-30,73,null,6.1,14,10.3,0,2.3,null,null,null,null,null,null,null,null,null,28.4,191.8,525.8,245.4
6126,1987-05-31,86,null,8.3,11.9,10.1,0,3.3,null,null,null,null,null,null,null,null,null,28.5,196.9,535.9,251.9
6126,1987-06-01,92,null,8.5,14.2,10.5,6.5,2.2,null,null,null,null,null,null,null,null,null,29,202.4,546.4,261.8
6126,1987-06-02,88,null,9,13.2,10.8,4.8,3.3,null,null,null,null,null,null,null,null,null,29.8,208.2,557.2,270.8
6126,1987-06-03,86,null,6.4,13.4,9.7,1.3,2.2,null,null,null,null,null,null,null,null,null,29.8,212.9,566.9,277.8
6126,1987-06-04,88,null,8.4,15.9,12.7,1.2,2.4,null,null,null,null,null,null,null,null,null,32.5,220.6,579.6,289.8
6126,1987-06-05,87,null,10.2,14.7,12,0.3,2.8,null,null,null,null,null,null,null,null,null,34.5,227.6,591.6,301.9
6126,1987-06-06,89,null,9.1,14.3,12.2,0,3.8,null,null,null,null,null,null,null,null,null,36.7,234.8,603.8,312.5
6126,1987-06-07,82,null,9.9,15.3,11.9,3.9,5.5,null,null,null,null,null,null,null,null,null,38.6,241.7,615.7,325.1
6126,1987-06-08,91,null,8.8,15.4,10.9,4.5,6.3,null,null,null,null,null,null,null,null,null,39.5,247.6,626.6,336.8
6126,1987-06-09,82,null,9,13.6,10.9,8.1,6.5,null,null,null,null,null,null,null,null,null,40.4,253.5,637.5,346.4
6126,1987-06-10,79,null,6.4,14.9,10.9,0,3.3,null,null,null,null,null,null,null,null,null,41.3,259.4,648.4,355.4
6126,1987-06-11,86,null,4.6,17.1,11.5,0,3.4,null,null,null,null,null,null,null,null,null,42.8,265.9,659.9,365.3
6126,1987-06-12,78,null,9.6,14.2,11.3,2,4.3,null,null,null,null,null,null,null,null,null,44.1,272.2,671.2,376.2
6126,1987-06-13,75,null,3.3,16.3,10.8,0,2.9,null,null,null,null,null,null,null,null,null,44.9,278,682,384
6126,1987-06-14,91,null,7.6,13.5,10,6.2,4.5,null,null,null,null,null,null,null,null,null,44.9,283,692,392.2
6126,1987-06-15,84,null,5,13.9,10,3.3,2.6,null,null,null,null,null,null,null,null,null,44.9,288,702,398.6
6126,1987-06-16,82,null,9,14.4,12,0.4,7.6,null,null,null,null,null,null,null,null,null,46.9,295,714,409.3
6126,1987-06-17,75,null,10.2,12.9,10.9,0.5,9.8,null,null,null,null,null,null,null,null,null,47.8,300.9,724.9,419
6126,1987-06-18,93,null,8.4,11.1,9.3,9,6.1,null,null,null,null,null,null,null,null,null,47.8,305.2,734.2,424.4
6126,1987-06-19,87,null,7.4,13.7,9.2,2.4,4,null,null,null,null,null,null,null,null,null,47.8,309.4,743.4,432.7
6126,1987-06-20,87,null,4.1,13.1,9.4,1,2.1,null,null,null,null,null,null,null,null,null,47.8,313.8,752.8,437.2
6126,1987-06-21,93,null,8.1,10.7,9.6,4,3.5,null,null,null,null,null,null,null,null,null,47.8,318.4,762.4,441.7
6126,1987-06-22,76,null,5.7,16.3,11.6,0.6,2.1,null,null,null,null,null,null,null,null,null,49.4,325,774,451.7
6126,1987-06-23,93,null,9.7,13.7,11.9,3.5,2.7,null,null,null,null,null,null,null,null,null,51.3,331.9,785.9,462.1
6126,1987-06-24,79,null,6.1,15,11.1,3.6,3.4,null,null,null,null,null,null,null,null,null,52.4,338,797,470.9
6126,1987-06-25,79,null,7.1,15.4,11.2,0,4.8,null,null,null,null,null,null,null,null,null,53.6,344.2,808.2,481.1
6126,1987-06-26,90,null,9.9,14.7,11.6,5.5,3.4,null,null,null,null,null,null,null,null,null,55.2,350.8,819.8,492.9
6126,1987-06-27,84,null,8.8,14.1,11.3,1.5,4.3,null,null,null,null,null,null,null,null,null,56.5,357.1,831.1,503
6126,1987-06-28,80,null,8.1,17.8,13.6,0.2,3,null,null,null,null,null,null,null,null,null,60.1,365.7,844.7,516.8
6126,1987-06-29,94,null,11.9,20.9,17.9,0.8,4.3,null,null,null,null,null,null,null,null,null,68,378.6,862.6,536.7
6126,1987-06-30,86,null,16.4,26,20.6,0.2,3.7,null,null,null,null,null,null,null,null,null,78.6,394.2,883.2,563.4
6126,1987-07-01,81,null,11.6,19,14.6,0.1,4,null,null,null,null,null,null,null,null,null,83.2,403.8,897.8,581.5
6126,1987-07-02,78,null,9.7,19.3,14.5,0,3.5,null,null,null,null,null,null,null,null,null,87.7,413.3,912.3,598.1
6126,1987-07-03,75,null,7.9,17.9,13.5,0,2.4,null,null,null,null,null,null,null,null,null,91.2,421.8,925.8,611.8
6126,1987-07-04,76,null,6.5,19.5,13.9,0,3.3,null,null,null,null,null,null,null,null,null,95.1,430.7,939.7,625.7
6126,1987-07-05,75,null,7.9,21.6,15.6,0,2.4,null,null,null,null,null,null,null,null,null,100.7,441.3,955.3,642.5
6126,1987-07-06,72,null,13.2,23.4,18.6,0,2.8,null,null,null,null,null,null,null,null,null,109.3,454.9,973.9,665.2
6126,1987-07-07,73,null,14.8,25,20,0,3,null,null,null,null,null,null,null,null,null,119.3,469.9,993.9,690.1
6126,1987-07-08,77,null,12.9,19.3,15.6,0,3.8,null,null,null,null,null,null,null,null,null,124.9,480.5,1009.5,709.6
6126,1987-07-09,80,null,9.2,16.1,12.5,0,4.3,null,null,null,null,null,null,null,null,null,127.4,488,1022,722.5
6126,1987-07-10,75,null,9.7,16.5,12.8,1.8,5.7,null,null,null,null,null,null,null,null,null,130.2,495.8,1034.8,736.3
6126,1987-07-11,95,null,10.3,16.3,12.8,1,2.7,null,null,null,null,null,null,null,null,null,133,503.6,1047.6,750.4
6126,1987-07-12,86,null,11.2,18.8,15.1,7.2,4.8,null,null,null,null,null,null,null,null,null,138.1,513.7,1062.7,767.9
6126,1987-07-13,75,null,9,17.9,13.3,0,5.2,null,null,null,null,null,null,null,null,null,141.4,522,1076,782.6
6126,1987-07-14,76,null,9.6,16.3,12.6,0,2,null,null,null,null,null,null,null,null,null,144,529.6,1088.6,796.1
6126,1987-07-15,78,null,8.3,20.8,15.1,0,5.8,null,null,null,null,null,null,null,null,null,149.1,539.7,1103.7,812.7
6126,1987-07-16,82,null,14.1,19.7,16.7,4.6,6,null,null,null,null,null,null,null,null,null,155.8,551.4,1120.4,833.6
6126,1987-07-17,86,null,14.2,17,15,0,7.7,null,null,null,null,null,null,null,null,null,160.8,561.4,1135.4,852
6126,1987-07-18,88,null,14,19,15.8,16.1,4.9,null,null,null,null,null,null,null,null,null,166.6,572.2,1151.2,872.2
6126,1987-07-19,90,null,12.5,19.7,15,19.1,2,null,null,null,null,null,null,null,null,null,171.6,582.2,1166.2,891.7
6126,1987-07-20,90,null,12.4,18.6,14.9,0.3,2.2,null,null,null,null,null,null,null,null,null,176.5,592.1,1181.1,910.1
6126,1987-07-21,92,null,13.4,17.4,15,0,3,null,null,null,null,null,null,null,null,null,181.5,602.1,1196.1,928.2
6126,1987-07-22,93,null,13.4,18.7,16.1,0,1.8,null,null,null,null,null,null,null,null,null,187.6,613.2,1212.2,947.6
6126,1987-07-23,87,null,12.2,21,16.4,0.4,1.6,null,null,null,null,null,null,null,null,null,194,624.6,1228.6,967.9
6126,1987-07-24,89,null,14.2,16.9,14.4,0,4.2,null,null,null,null,null,null,null,null,null,198.4,634,1243,986.2
6126,1987-07-25,85,null,10.5,15.6,12.3,0.3,5,null,null,null,null,null,null,null,null,null,200.7,641.3,1255.3,999.7
6126,1987-07-26,82,null,9.3,15.1,11.8,3.7,5.7,null,null,null,null,null,null,null,null,null,202.5,648.1,1267.1,1011.5
6126,1987-07-27,78,null,10,16.8,12.4,0,3.8,null,null,null,null,null,null,null,null,null,204.9,655.5,1279.5,1025.9
6126,1987-07-28,87,null,8.6,15.1,12.1,0,4.7,null,null,null,null,null,null,null,null,null,207,662.6,1291.6,1037.1
6126,1987-07-29,81,null,10.7,15.8,13.2,0,3.2,null,null,null,null,null,null,null,null,null,210.2,670.8,1304.8,1051
6126,1987-07-30,90,null,11.6,15.2,13.4,1.4,3.1,null,null,null,null,null,null,null,null,null,213.6,679.2,1318.2,1065
6126,1987-07-31,86,null,11.4,15.8,13.5,0.2,4.1,null,null,null,null,null,null,null,null,null,217.1,687.7,1331.7,1079.5
6126,1987-08-01,89,null,12.2,15.6,13.1,5.8,6.7,null,null,null,null,null,null,null,null,null,220.2,695.8,1344.8,1094.5
6126,1987-08-02,84,null,9.6,15.7,12.3,4.2,6.1,null,null,null,null,null,null,null,null,null,222.5,703.1,1357.1,1107.3
6126,1987-08-03,86,null,9.3,16.7,11.9,0,4.1,null,null,null,null,null,null,null,null,null,224.4,710,1369,1121
6126,1987-08-04,90,null,7.5,15.3,11.4,2.9,4.2,null,null,null,null,null,null,null,null,null,225.8,716.4,1380.4,1131.4
6126,1987-08-05,92,null,10.5,17,12.2,2.7,4.3,null,null,null,null,null,null,null,null,null,228,723.6,1392.6,1146.5
