station,date,rh,minte,maxte,temp,prec,wv,winddir,minrh,maxrh,vpd,glorad,soilt10,soilt30,surfwet,grasstemp,netrad,heatflux,pres,wv2,wd2,makkepot,tsum10,tsum5,tsum0,akkmve
613500,18/02/2014,92.5,0.6,6.9,3.7,0.8,3.7,191,80.5,99,0.06,4.6,2.9,3.2,605,null,null,null,null,null,null,0.6,0,9.5,128.3,0
613500,19/02/2014,97.5,3.2,5.5,4.3,5.6,2.9,219,95,99,0.02,1.7,3.6,3.7,1440,null,null,null,null,null,null,0.2,0,9.5,132.6,0
613500,20/02/2014,91.9,3.9,7.3,5.5,2.6,4.9,200,81.7,98,0.08,3.3,4.2,4.1,1185,null,null,null,null,null,null,0.5,0,10,138.1,0
613500,21/02/2014,93.7,3,8.2,5.7,8.1,5.3,213,85.3,98,0.06,4.4,4.9,4.6,1063,null,null,null,null,null,null,0.6,0,10.7,143.8,0
613500,22/02/2014,90.5,2.6,5.2,4,0.1,6.6,207,85.7,96.8,0.08,2.9,4,4.5,797,null,null,null,null,null,null,0.4,0,10.7,147.8,0
613500,23/02/2014,85.1,2.8,7.8,5.2,0,6.7,195,76.5,95.8,0.14,8.4,4.2,4.4,6,null,null,null,null,null,null,1.1,0,10.9,153,0
613500,24/02/2014,74.5,2.9,8.6,5.7,0,5.4,160,57.7,88.2,0.24,8.3,4.3,4.5,0,null,null,null,null,null,null,1.1,0,11.6,158.7,0
613500,25/02/2014,79.4,2,8.8,5.3,0,4.3,127,66.5,88.7,0.19,9.1,4,4.3,11,null,null,null,null,null,null,1.2,0,11.9,164,0
613500,26/02/2014,84.7,4.3,8.9,6.4,0,2.5,164,74.3,92.3,0.15,6.8,4.8,4.7,0,null,null,null,null,null,null,1,0,13.3,170.4,0
613500,27/02/2014,95,0.8,8.1,4.8,0,2.4,139,84.3,99.2,0.05,7.2,5.1,5.1,611,null,null,null,null,null,null,1,0,13.3,175.2,0
613500,28/02/2014,94.1,1.5,6.4,4.6,1.4,3.1,117,86,98,0.05,3.6,4.8,5.1,1042,null,null,null,null,null,null,0.5,0,13.3,179.8,0
613500,01/03/2014,95.9,1.1,5.1,3.4,0.8,2.2,117,87.8,99.3,0.03,3.9,5,5.1,572,null,null,null,null,null,null,0.5,0,13.3,183.2,0
613500,02/03/2014,93.1,1.3,6,3.3,1.3,4.2,147,80.3,99,0.06,3.1,4.4,4.9,380,null,null,null,null,null,null,0.4,0,13.3,186.5,0
613500,03/03/2014,88.1,1.3,5.1,3.3,0,6.4,106,81.8,92.2,0.09,7.5,3.8,4.5,0,null,null,null,null,null,null,1,0,13.3,189.8,0
613500,04/03/2014,92.1,0.8,6,3.4,0.2,3.8,94,85.5,97.8,0.06,4.1,3.5,4.2,343,null,null,null,null,null,null,0.5,0,13.3,193.2,0
613500,05/03/2014,95.7,3.3,4.8,3.9,2.1,2.1,97,90.3,98,0.03,1.3,4.1,4.4,674,null,null,null,null,null,null,0.2,0,13.3,197.1,0
613500,06/03/2014,94.9,0.7,6.2,3.6,0,4.2,182,90.3,99.3,0.04,4.5,4,4.4,388,null,null,null,null,null,null,0.6,0,13.3,200.7,0
613500,07/03/2014,86.7,3.2,8.5,5.9,0.2,6,192,77,95.3,0.13,6.1,4.5,4.6,214,null,null,null,null,null,null,0.8,0,14.2,206.6,0
613500,08/03/2014,75.1,1.6,7.9,5.1,0,4.1,227,65,86.2,0.23,10.8,4.6,4.8,0,null,null,null,null,null,null,1.5,0,14.3,211.7,0
613500,09/03/2014,74.6,3.7,12.2,7.7,0,5.3,177,65.3,86.5,0.28,11.3,4.8,4.9,0,null,null,null,null,null,null,1.7,0,17,219.4,0
613500,10/03/2014,76.3,3.5,15.2,8.5,0,4.1,232,54.7,89.3,0.31,11.6,5.6,5.4,0,null,null,null,null,null,null,1.7,0,20.5,227.9,0
613500,11/03/2014,71.8,0.5,11.2,5.6,0,2.2,12,44.8,94.5,0.3,12.8,5.6,5.7,476,null,null,null,null,null,null,1.8,0,21.1,233.5,0
613500,12/03/2014,74.5,-1.2,11.3,4.7,0,1.2,227,46.7,91.6,0.27,12.8,null,5.3,null,null,null,null,null,null,null,1.7,0,21.1,238.2,0
613500,13/03/2014,73,-1.3,12.3,5.6,0,2.2,254,43.7,96.2,0.31,13.2,4.7,5.2,306,null,null,null,null,null,null,1.8,0,21.7,243.8,0
613500,14/03/2014,84.5,2.1,9.5,5.9,1.3,6,264,62.3,97,0.16,10.7,5.2,5.4,521,null,null,null,null,null,null,1.5,0,22.6,249.7,0
613500,15/03/2014,73.2,5.5,8.7,6.7,0.8,10.4,288,58.3,89.5,0.27,12,5.5,5.7,76,null,null,null,null,null,null,1.7,0,24.3,256.4,0
613500,16/03/2014,84.5,5.5,11.1,8.1,0.2,10.2,287,67.5,96.3,0.18,10.1,6.2,6,419,null,null,null,null,null,null,1.5,0,27.4,264.5,0
613500,17/03/2014,77.9,6.9,10.5,8.6,0,8.3,280,63,91.7,0.25,10.2,7,6.7,113,null,null,null,null,null,null,1.5,0,31,273.1,0
613500,18/03/2014,87.3,6.1,8.9,7.1,0.3,6.3,251,78,93.3,0.13,4.1,6.8,6.8,142,null,null,null,null,null,null,0.6,0,33.1,280.2,0
613500,19/03/2014,89.6,4.6,8.7,7,0,6.7,253,84.2,94,0.11,3.4,6.5,6.6,597,null,null,null,null,null,null,0.5,0,35.1,287.2,0
613500,20/03/2014,75,6.5,13.9,9.9,0,7.9,218,57.8,92,0.34,13.1,7.1,6.8,0,null,null,null,null,null,null,2,0,40,297.1,0
613500,21/03/2014,84.6,3.6,12,7.3,5.2,5.7,232,61.3,94.3,0.17,3.6,7.2,7.2,575,null,null,null,null,null,null,0.5,0,42.3,304.4,0
613500,22/03/2014,88.5,3.4,8.2,5.7,0.5,5.1,190,76.5,95.8,0.11,10,6.3,6.7,401,null,null,null,null,null,null,1.4,0,43,310.1,0
613500,23/03/2014,86.8,2.4,8.5,5.3,0,4.5,219,73.2,94.7,0.13,9.6,6.2,6.6,1053,null,null,null,null,null,null,1.3,0,43.3,315.4,0
613500,24/03/2014,80.7,-1.9,9,3.5,0,1.6,317,47.2,99,0.19,13.8,5.7,6.2,1033,null,null,null,null,null,null,1.8,0,43.3,318.9,0
613500,25/03/2014,80.3,-1.4,9,3.7,1.9,4.1,11,52.5,98.5,0.19,10.9,5.3,5.9,941,null,null,null,null,null,null,1.4,0,43.3,322.6,0
613500,26/03/2014,86.6,0.5,6.8,3.7,1.9,4.6,92,73.2,96.5,0.11,7.2,5.4,5.9,583,null,null,null,null,null,null,0.9,0,43.3,326.3,0
613500,27/03/2014,87.4,-0.4,8.4,3.4,0,3.3,71,67,98.2,0.11,11.2,5.2,5.6,466,null,null,null,null,null,null,1.4,0,43.3,329.7,0
613500,28/03/2014,81,3.2,12.3,6.5,0,4.6,86,48.2,97.2,0.21,8.5,6.2,6.1,0,null,null,null,null,null,null,1.2,0,44.8,336.2,0
613500,29/03/2014,76.4,1.8,11.9,6.1,0,3.9,99,60,93.7,0.24,13.5,6.4,6.4,0,null,null,null,null,null,null,1.9,0,45.9,342.3,0
613500,30/03/2014,76,1.8,14.8,7.7,0,1.8,106,52.8,93.7,0.31,15.5,7,6.7,0,null,null,null,null,null,null,2.3,0,48.6,350,0
613500,31/03/2014,95.1,2.1,10,5.3,0,1.8,319,80.2,99,0.05,10.5,7,7,538,null,null,null,null,null,null,1.4,0,48.9,355.3,0
613500,01/04/2014,80.6,2.6,6.8,4.4,0,4.6,97,66.2,98.8,0.17,8.7,6.7,7,203,null,null,null,null,null,null,1.2,0,48.9,359.7,0
613500,02/04/2014,75,2.8,8.9,5.4,0,6.4,102,62.8,87.2,0.23,11,6.2,6.6,0,null,null,null,null,null,null,1.5,0,49.3,365.1,0
613500,03/04/2014,77.5,1,10.8,5.2,0,4.1,72,52.8,94.7,0.23,15.1,6.3,6.5,84,null,null,null,null,null,null,2.1,0,49.5,370.3,0
613500,04/04/2014,72.9,0.8,7.2,3.7,0,8,94,51.7,92.8,0.23,14.6,5.7,6.4,291,null,null,null,null,null,null,1.9,0,49.5,374,0
613500,05/04/2014,90.6,3.1,6.6,5.3,1.1,4.3,140,80,99,0.08,2.3,5.5,6,850,null,null,null,null,null,null,0.3,0,49.8,379.3,0
613500,06/04/2014,99,6.1,11,8.5,2.1,4,200,95,100,0.01,4.1,6.6,6.4,1440,null,null,null,null,null,null,0.6,0,53.3,387.8,0
613500,07/04/2014,95.5,9.9,13.4,11.2,5.1,4.1,219,90.5,99.5,0.06,6.2,8.3,7.5,773,null,null,null,null,null,null,1,1.2,59.5,399,0
613500,08/04/2014,87.6,7.1,13.4,10,1.5,5.8,220,75.8,95.3,0.15,5.7,8.8,8.3,951,null,null,null,null,null,null,0.9,1.2,64.5,409,0
613500,09/04/2014,79.4,4.8,10,7.7,0,8.2,298,72.7,86.7,0.22,11.8,7.9,8.1,61,null,null,null,null,null,null,1.7,1.2,67.2,416.7,0
613500,10/04/2014,80.6,4.8,8.2,6.2,0,2.7,248,74.3,87.8,0.19,7.2,7.6,7.8,0,null,null,null,null,null,null,1,1.2,68.4,422.9,0
613500,11/04/2014,91.4,3.9,11.6,7.8,3.4,2.6,251,73.5,100,0.1,8.5,8,7.9,588,null,null,null,null,null,null,1.3,1.2,71.2,430.7,0
613500,12/04/2014,88.5,0.6,10.6,6.1,1.4,3.3,237,67.3,100,0.13,15.9,7.4,7.7,661,null,null,null,null,null,null,2.2,1.2,72.3,436.8,0
613500,13/04/2014,77.6,6.5,11.4,8.5,0.5,7.1,257,54.5,97.3,0.26,13.9,7.9,7.9,676,null,null,null,null,null,null,2.1,1.2,75.8,445.3,0
613500,14/04/2014,82.4,4.9,9,6.7,3.6,6.7,285,63.7,97,0.18,10.4,7.5,7.8,776,null,null,null,null,null,null,1.5,1.2,77.5,452,0
613500,15/04/2014,67.2,2.4,9.1,6.3,0,6.1,339,50.5,84.5,0.33,19.5,7,7.4,0,null,null,null,null,null,null,2.7,1.2,78.8,458.3,0
613500,16/04/2014,68.1,0.1,11.8,6.6,0,2.4,282,34.3,98.5,0.37,21.5,7,7.3,0,null,null,null,null,null,null,3.1,1.2,80.4,464.9,0
613500,17/04/2014,74.2,2.9,13.2,8.2,3.5,6.6,207,53,94.5,0.32,13.4,7.3,7.5,287,null,null,null,null,null,null,2,1.2,83.6,473.1,3.5
613500,18/04/2014,85.8,3.3,9.2,6.6,0.5,3.1,349,72.3,98,0.15,9.7,7.5,7.7,780,null,null,null,null,null,null,1.4,1.2,85.2,479.7,3.5
613500,19/04/2014,77.1,2.2,16.7,9.4,0,3,62,49,100,0.35,20.7,8,7.8,284,null,null,null,null,null,null,3.2,1.2,89.6,489.1,10.8
613500,20/04/2014,60.5,7.6,20.1,13.1,0,6.2,74,41.8,80.5,0.67,20.8,9.3,8.7,0,null,null,null,null,null,null,3.5,4.3,97.7,502.2,26.2
613500,21/04/2014,69.2,10,16.5,12.6,0,6.3,77,56.8,87.5,0.45,15.3,9.9,9.3,9,null,null,null,null,null,null,2.6,6.9,105.3,514.8,40.3
613500,22/04/2014,73.3,8.3,18.8,12.9,0,6,90,58.5,91.5,0.44,20.1,10.5,9.8,0,null,null,null,null,null,null,3.4,9.8,113.2,527.7,55.2
613500,23/04/2014,72.1,7.1,11.2,9.1,0.4,6.8,98,61.8,88.7,0.32,8,10,10,95,null,null,null,null,null,null,1.2,9.8,117.3,536.8,59.6
613500,24/04/2014,82.5,4.4,11.3,7.1,3,4.2,80,72.8,94,0.18,9.5,9.2,9.3,613,null,null,null,null,null,null,1.4,9.8,119.4,543.9,61.7
613500,25/04/2014,64,4.4,17.2,10.7,0,5.1,87,45.3,85.3,0.51,21.6,9.6,9.3,0,null,null,null,null,null,null,3.4,10.5,125.1,554.6,71.5
613500,26/04/2014,61.4,4.3,19,11.8,0,4.9,88,50.8,81.8,0.59,22.7,10,9.6,0,null,null,null,null,null,null,3.7,12.3,131.9,566.4,83
613500,27/04/2014,61.6,6.3,19.2,12.3,0,4.6,86,40.3,75.3,0.61,22.7,10.6,10.1,0,null,null,null,null,null,null,3.8,14.6,139.2,578.7,96.5
613500,28/04/2014,58.3,4.4,19.5,12.1,0,2.1,91,36,89,0.67,23.5,10.7,10.3,0,null,null,null,null,null,null,3.9,16.7,146.3,590.8,108.5
613500,29/04/2014,63.2,3,18.9,12,0,1.9,312,32.7,93,0.64,23,10.4,10.3,416,null,null,null,null,null,null,3.8,18.7,153.3,602.8,118.7
613500,30/04/2014,69.8,5,17.4,12.2,0,2.4,292,48.7,91,0.49,22.1,10.5,10.4,622,null,null,null,null,null,null,3.7,20.9,160.5,615,129.3
613500,01/05/2014,67.1,3.7,11.2,8.2,0,4,2,41.5,89.8,0.38,23.6,10.6,10.5,341,null,null,null,null,null,null,3.5,20.9,163.7,623.2,130.6
613500,02/05/2014,72.9,2.3,10.8,6.9,1.1,1.8,93,49.5,90.3,0.29,11.4,9.8,10.1,265,null,null,null,null,null,null,1.6,20.9,165.6,630.1,130.6
613500,03/05/2014,73.2,-1,12.5,6.4,0,3.5,297,52.5,99,0.31,22,8.8,9.4,566,null,null,null,null,null,null,3.1,20.9,167,636.5,130.6
613500,04/05/2014,68.4,4.3,11.5,8.1,0,4.7,295,44.7,84.3,0.36,22.7,9.1,9.3,0,null,null,null,null,null,null,3.4,20.9,170.1,644.6,132.9
613500,05/05/2014,82.9,2.5,9.4,7.1,0.1,2.2,235,67.5,93.2,0.18,9.4,8.6,9.1,564,null,null,null,null,null,null,1.4,20.9,172.2,651.7,132.9
613500,06/05/2014,73.5,7.7,14.6,11,0.5,3.9,132,53.7,95.3,0.38,13.1,9.2,9.2,479,null,null,null,null,null,null,2.1,21.9,178.2,662.7,142.6
613500,07/05/2014,91.8,7.3,13.9,10.8,16,2.5,235,74.7,100,0.11,10,9.8,9.6,1053,null,null,null,null,null,null,1.6,22.7,184,673.5,151.1
613500,08/05/2014,92.2,9.1,13.7,10.7,8.8,4.6,218,85.5,97.5,0.1,11.8,10.3,10,819,null,null,null,null,null,null,1.9,23.4,189.7,684.2,160.9
613500,09/05/2014,93.2,8.8,13.7,10.6,1.8,3.3,216,82.5,100,0.09,10.4,10.7,10.4,887,null,null,null,null,null,null,1.7,24,195.3,694.8,170.4
613500,10/05/2014,87.8,8.4,13.6,10.7,3.2,4.2,227,75.5,99,0.17,12.5,10.9,10.6,425,null,null,null,null,null,null,2,24.7,201,705.5,179.4
613500,11/05/2014,89.4,9,13.3,11,1,6.3,216,75.7,98.8,0.14,16.4,11.2,10.8,846,null,null,null,null,null,null,2.6,25.7,207,716.5,188.6
613500,12/05/2014,90.5,8.8,14,10.5,7.3,4.9,239,82.5,95.3,0.12,14.6,11.3,11,938,null,null,null,null,null,null,2.3,26.2,212.5,727,198.5
613500,13/05/2014,78,7.7,13,10,0.4,5.6,283,66,93.8,0.28,16.4,11.4,11.1,288,null,null,null,null,null,null,2.6,26.2,217.5,737,206.1
613500,14/05/2014,84.7,6.1,13.4,9.4,0.2,4.3,295,69.5,96,0.2,14.2,11.1,11,270,null,null,null,null,null,null,2.2,26.2,221.9,746.4,212.8
613500,15/05/2014,88.1,5.6,15.3,10.5,0,1.6,333,68.3,100,0.18,17.6,11.2,11,558,null,null,null,null,null,null,2.8,26.7,227.4,756.9,221.5
613500,16/05/2014,87.4,6.8,14.8,10.4,0,2.6,309,71.7,97.8,0.18,19.7,11.4,11.2,462,null,null,null,null,null,null,3.1,27.1,232.8,767.3,230.7
613500,17/05/2014,80,6.1,18.1,12.9,0,2.2,336,60.5,100,0.36,26.7,12.1,11.5,451,null,null,null,null,null,null,4.5,30,240.7,780.2,243
613500,18/05/2014,86.5,7.8,17.5,12.4,4.6,3,29,66.8,100,0.22,10,12.3,12,885,null,null,null,null,null,null,1.7,32.4,248.1,792.6,256.2
613500,19/05/2014,89.5,9.6,17.3,13,0,3.6,105,67.8,100,0.19,19.2,12.8,12.1,517,null,null,null,null,null,null,3.2,35.4,256.1,805.6,270.8
613500,20/05/2014,82.4,7,20,14.3,0,2.1,106,58,100,0.37,27,14,12.9,619,null,null,null,null,null,null,4.7,39.7,265.4,819.9,285.6
613500,21/05/2014,78.1,10.1,25.1,17.9,0,3.8,108,61.3,97.7,0.56,23.3,15.1,13.8,322,null,null,null,null,null,null,4.4,47.6,278.3,837.8,306.3
613500,22/05/2014,72.1,15,24.9,20,0,3.8,114,57,92.7,0.72,26.7,16.5,14.9,101,null,null,null,null,null,null,5.2,57.6,293.3,857.8,331.3
613500,23/05/2014,90.6,13.2,20.4,16.3,1.7,2.4,286,83.2,96.7,0.18,11.6,16.6,15.6,545,null,null,null,null,null,null,2.1,63.9,304.6,874.1,352
613500,24/05/2014,85.2,11.2,18.7,15,0,2.8,306,65.2,98.8,0.28,22.1,16.6,15.6,1,null,null,null,null,null,null,3.9,68.9,314.6,889.1,369.4
613500,25/05/2014,83.7,9.3,20.8,15.5,0,1.7,261,60,100,0.35,22.4,16.6,15.7,278,null,null,null,null,null,null,4,74.4,325.1,904.6,386.9
613500,26/05/2014,73.5,8.4,21.1,15.5,0,2.1,45,51.5,99.3,0.56,26.6,17,16,316,null,null,null,null,null,null,4.7,79.9,335.6,920.1,403.8
613500,27/05/2014,78.4,8.7,18.1,13.5,0,5.3,81,63.3,94,0.36,27.5,16.7,16.1,182,null,null,null,null,null,null,4.7,83.4,344.1,933.6,418.4
613500,28/05/2014,73.5,5.1,13.7,9.6,0,5.5,82,56.2,93.5,0.33,15.4,14.7,15.1,0,null,null,null,null,null,null,2.4,83.4,348.7,943.2,424.6
613500,29/05/2014,73,3.4,16.2,9.9,0,2.4,24,50.3,96.2,0.39,23.5,14.1,14.1,108,null,null,null,null,null,null,3.7,83.4,353.6,953.1,432.4
613500,30/05/2014,72.8,5.5,20.1,13.7,0,4.2,279,46.7,98.5,0.54,28.8,14.6,14.2,247,null,null,null,null,null,null,4.9,87.1,362.3,966.8,445.9
613500,31/05/2014,77.6,10.1,17.6,13,0,4.3,285,62.5,92.8,0.36,17.5,15,14.6,109,null,null,null,null,null,null,3,90.1,370.3,979.8,461.3
613500,01/06/2014,79.1,8.7,16.8,13.1,0,1.8,264,62.5,96,0.34,21.7,15.4,14.8,23,null,null,null,null,null,null,3.7,93.2,378.4,992.9,474.5
613500,02/06/2014,77.9,6.5,19.8,14.2,0,2,252,49.2,100,0.45,24.3,15.6,15,635,null,null,null,null,null,null,4.2,97.4,387.6,1007.1,488.7
613500,03/06/2014,79.8,10.4,20.8,15.6,0,1.6,28,57.5,98.2,0.4,20.8,16.4,15.6,630,null,null,null,null,null,null,3.7,103,398.2,1022.7,507.2
613500,04/06/2014,81,11,19.9,15,0,2.7,97,58.8,98,0.38,19.7,16.4,15.8,634,null,null,null,null,null,null,3.5,108,408.2,1037.7,525.5
613500,05/06/2014,87,10.1,19,13.9,2.4,4.3,143,62.7,100,0.23,17.4,15.8,15.6,753,null,null,null,null,null,null,3,111.9,417.1,1051.6,542.2
613500,06/06/2014,79,9.7,17.2,13.8,0,4.9,208,63.2,93.7,0.35,12.7,14.9,15,284,null,null,null,null,null,null,2.2,115.7,425.9,1065.4,556.8
