station,date,rh,surfwet,minte,maxte,temp,prec08,wv,glorad,netrad,heatflux,soilt10,soilt30,minrh,maxrh,vpd,makkepot,tsum10,tsum5,tsum0,akkmve
6135,1987-01-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-01-31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-02-28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-03-31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-04-30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
6135,1987-05-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0
