station,date,rh,surfwet,minte,maxte,temp,prec08,wv,glorad,netrad,heatflux,soilt10,soilt30,minrh,maxrh,vpd,makkepot,tsum10,tsum5,tsum0,akkmve
37,1987-03-07,84,0,-14.5,-4.8,-7.2,0,3.9,12.8,-0.9,-0.3,-0.2,0.4,null,null,null,1,0,0,29.3,0
37,1987-03-08,91,0,-10,-2.3,-4,0,5.3,4.9,0.4,-0.2,-0.1,0.4,null,null,null,0.5,0,0,29.3,0
37,1987-03-09,91,0,-5.4,-2.7,-4.4,0,5,10.8,0.4,-0.1,0,0.4,null,null,null,1,0,0,29.3,0
37,1987-03-10,89,30,-8.8,0.3,-4.9,0,3.5,13.5,0,-0.1,-0.1,0.4,null,null,null,1.2,0,0,29.3,0
37,1987-03-11,86,30,-10.7,0.4,-4.9,0,2.2,13.2,2.7,-0.2,-0.2,0.4,null,null,null,1.2,0,0,29.3,0
37,1987-03-12,94,90,-12,-0.4,-6.6,0,2.1,8.5,2.1,-0.3,-0.4,0.4,null,null,null,0.7,0,0,29.3,0
37,1987-03-13,91,400,-11.1,-0.8,-4.8,0,3.6,12.2,4.2,-0.2,-0.3,0.4,null,null,null,1.1,0,0,29.3,0
37,1987-03-14,93,190,-11,-0.7,-5.5,0,2.4,10.5,3,-0.2,-0.4,0.3,null,null,null,0.9,0,0,29.3,0
37,1987-03-15,95,170,-8.7,-0.7,-2.9,0,4.4,5.6,0.4,-0.2,-0.3,0.2,null,null,null,0.6,0,0,29.3,0
37,1987-03-16,92,340,-5,-1,-3.1,0.4,3.7,10.2,1.8,0,-0.1,0.3,null,null,null,1,0,0,29.3,0
37,1987-03-17,96,70,-7,0,-3.4,0,5.2,10,6.1,-0.1,-0.2,0.3,null,null,null,1,0,0,29.3,0
37,1987-03-18,94,870,-7.1,3.4,1.3,4.1,6.2,8.4,6.5,0.1,0,0.3,null,null,null,1,0,0,30.6,0
37,1987-03-19,99,880,0,0.7,0.2,2.4,5,4.2,2.9,0.1,0,0.4,null,null,null,0.5,0,0,30.8,0
37,1987-03-20,87,80,-1.6,3.3,0.6,1.9,5,12,5.1,0.1,0.1,0.4,null,null,null,1.4,0,0,31.4,0
37,1987-03-21,90,170,-1.1,3.2,0.5,0.4,4.6,9.8,3,0.1,0.1,0.4,null,null,null,1.1,0,0,31.9,0
37,1987-03-22,95,180,-0.8,1.1,0.1,1.3,2.9,4,1.2,0.1,0.1,0.4,null,null,null,0.5,0,0,32,0
37,1987-03-23,93,100,-0.8,4.1,1.2,0,4.8,9.9,5.6,0.1,0.1,0.4,null,null,null,1.2,0,0,33.2,0
37,1987-03-24,95,0,-0.1,1.6,1,0.2,5.4,3.5,2.7,0.1,0.1,0.4,null,null,null,0.4,0,0,34.2,0
37,1987-03-25,98,230,0,2,1,0.1,7.3,2.4,2,0.1,0.1,0.4,null,null,null,0.3,0,0,35.2,0
37,1987-03-26,89,840,0.1,7.8,4.2,3.8,7,13.5,9.2,1.1,0.2,0.4,null,null,null,1.8,0,0,39.4,0
37,1987-03-27,92,1030,2.9,6.9,5.4,4.2,8.8,4.1,3.2,1.7,0.5,0.4,null,null,null,0.6,0,0.4,44.8,0
37,1987-03-28,91,850,3.4,5.4,3.8,6,11.5,3.3,2.8,0.5,0.5,0.4,null,null,null,0.4,0,0.4,48.6,0
37,1987-03-29,90,230,2.4,4.1,2.8,2.2,10.4,3.1,1.9,0.4,0.4,0.4,null,null,null,0.4,0,0.4,51.4,0
37,1987-03-30,83,0,0.8,6.4,2.8,0,5.6,16.7,5.5,0.6,0.6,0.4,null,null,null,2.1,0,0.4,54.2,0
37,1987-03-31,97,600,-1.8,3.1,0.4,0,3.4,6.1,2.5,0.1,0.3,0.4,null,null,null,0.7,0,0.4,54.6,0
37,1987-04-01,93,0,-1.8,6.9,1.6,0,4.5,13,7.2,0.5,0.6,0.4,null,null,null,1.6,0,0.4,56.2,0
37,1987-04-02,97,1140,-0.7,2.9,1.8,0,6.2,2.2,1.4,0.3,0.4,0.4,null,null,null,0.3,0,0.4,58,0
37,1987-04-03,84,0,0.8,7.2,3.7,0.4,8.8,13.2,5.7,0.6,0.8,0.4,null,null,null,1.7,0,0.4,61.7,0
37,1987-04-04,88,0,1,8.1,4,0,8.3,9.4,3.1,0.5,1.4,1.2,null,null,null,1.2,0,0.4,65.7,0
37,1987-04-05,90,0,2.1,5.9,3.6,0,5.3,4.3,2,0.3,2.4,2,null,null,null,0.6,0,0.4,69.3,0
37,1987-04-06,81,130,-0.4,11.7,4.6,0,3.5,18.3,7.9,0.6,3.1,2.4,null,null,null,2.4,0,0.4,73.9,0
37,1987-04-07,94,90,-0.2,7.5,3,0,3.9,15.5,7.7,0.4,4,3.2,null,null,null,2,0,0.4,76.9,0
37,1987-04-08,99,1230,-0.3,5,3,6.6,4.1,2.4,2,0.1,3.8,3.4,null,null,null,0.3,0,0.4,79.9,0
37,1987-04-09,98,1370,2.7,5.6,3.3,3.6,6.8,2.9,2.5,0.1,3.9,3.5,null,null,null,0.4,0,0.4,83.2,0
37,1987-04-10,98,770,1.9,4.5,3.2,6.1,4.5,4.2,3.4,0.2,3.8,3.5,null,null,null,0.5,0,0.4,86.4,0
37,1987-04-11,89,770,1.9,8.7,4.8,7.4,4.9,14.3,8.2,0.4,4.8,4,null,null,null,1.9,0,0.4,91.2,0
37,1987-04-12,95,460,2.2,4.4,3.5,3,4.7,4.6,3.2,0,4.7,4.3,null,null,null,0.6,0,0.4,94.7,0
37,1987-04-13,89,0,0.3,9.4,3.7,0.3,3.2,13.1,6.9,0.3,4.9,4.3,null,null,null,1.7,0,0.4,98.4,0
37,1987-04-14,94,190,0.4,8.5,5.8,0,2.9,6.5,4.2,0.3,5.4,4.8,null,null,null,0.9,0,1.2,104.2,0
37,1987-04-15,93,370,4.1,9,6.1,0,5.4,7.5,3.3,0.2,5.9,5.1,null,null,null,1.1,0,2.3,110.3,0
37,1987-04-16,86,0,2.8,9,5.7,0,7.9,19.8,8.4,0.2,5.6,5.1,null,null,null,2.7,0,3,116,0
37,1987-04-17,88,0,4.4,8.7,5.9,0,9.4,15.5,7.5,0.2,5.9,5.3,null,null,null,2.2,0,3.9,121.9,0
37,1987-04-18,69,130,2,11.3,6.4,0.3,3.9,19.7,9.1,0.4,6.2,5.4,null,null,null,2.8,0,5.3,128.3,0
37,1987-04-19,84,220,2.5,13.6,8.2,0,4.1,9,4.5,0.4,6.4,5.7,null,null,null,1.3,0,8.5,136.5,3.7
37,1987-04-20,94,600,5.4,11.9,8.8,0,3.6,8.6,5.4,0.5,7.6,6.4,null,null,null,1.3,0,12.3,145.3,7.6
37,1987-04-21,87,0,3.6,7.8,5.2,0.9,4.7,10.3,6.7,0.1,7.3,6.6,null,null,null,1.4,0,12.5,150.5,7.6
37,1987-04-22,91,0,3.4,11.7,8.1,0,5,9.3,6.1,0.3,7.4,6.6,null,null,null,1.4,0,15.6,158.6,9.4
37,1987-04-23,87,60,4.5,13.9,9.1,0,4.5,12.3,6.2,0.4,7.8,6.9,null,null,null,1.9,0,19.7,167.7,15.3
37,1987-04-24,85,0,3.6,15.2,9.2,0,4,20.7,10.1,0.5,8.3,7.2,null,null,null,3.2,0,23.9,176.9,22.1
37,1987-04-25,77,160,4.5,16.3,10.2,0,3.6,22.5,10.8,0.6,9.1,7.8,null,null,null,3.5,0.2,29.1,187.1,31
37,1987-04-26,78,0,4.9,11.9,8.3,0,4.3,16.8,9.2,0.3,9.2,8.2,null,null,null,2.5,0.2,32.4,195.4,34.5
37,1987-04-27,60,0,4.1,14.4,9.4,0,5.3,19.2,10.6,0.3,9.1,8.2,null,null,null,3,0.2,36.8,204.8,40.7
37,1987-04-28,57,0,6.6,18.6,12.6,0,4.4,22.7,11.7,0.5,9.4,8.3,null,null,null,3.8,2.8,44.4,217.4,53.9
37,1987-04-29,60,0,7.1,22.2,14.7,0,4.5,21.9,10.6,0.6,9.9,8.6,null,null,null,3.8,7.5,54.1,232.1,70.4
37,1987-04-30,75,0,12.4,21.1,16.2,0,4,14.4,7.7,0.8,11,9.3,null,null,null,2.6,13.7,65.3,248.3,90.9
37,1987-05-01,90,280,10,16.1,12.1,0,6,15.2,9.5,0.5,11.3,9.9,null,null,null,2.5,15.8,72.4,260.4,104.5
37,1987-05-02,80,140,5,10.9,7,0,5,13.6,7,0,10.3,9.6,null,null,null,2,15.8,74.4,267.4,106.5
37,1987-05-03,74,180,1.6,11.3,6.4,0.2,3.4,20.7,9.5,0.3,9.7,9,null,null,null,2.9,15.8,75.8,273.8,106.5
37,1987-05-04,77,140,2,12.6,7.4,0,5.5,19.8,9.3,0,9.3,8.9,null,null,null,2.9,15.8,78.2,281.2,108.4
37,1987-05-05,92,220,2.1,10,6.8,0,5.3,11.6,6.3,0.1,8.8,8.5,null,null,null,1.7,15.8,80,288,108.4
37,1987-05-06,68,0,5.1,13.9,9.4,0,6.3,24.8,12.2,0.4,9.5,8.6,null,null,null,3.8,15.8,84.4,297.4,114.9
37,1987-05-07,68,0,4.3,14.5,9.2,0,3.7,24.1,11.3,0.4,9.9,9,null,null,null,3.7,15.8,88.6,306.6,121.5
37,1987-05-08,85,260,3.1,14.3,8.4,0,5.7,21.5,12.9,0.3,9.8,9.1,null,null,null,3.2,15.8,92,315,126.7
37,1987-05-09,86,70,4.9,14.9,9,0,5.7,13,7.2,0.3,9.9,9.1,null,null,null,2,15.8,96,324,134.3
37,1987-05-10,81,70,5.6,9.9,7.4,0,7.7,18.7,10.3,0.1,9.5,9,null,null,null,2.7,15.8,98.4,331.4,135.2
37,1987-05-11,90,540,3.8,7.9,6,0,5.7,11.7,5.7,0,8.7,8.5,null,null,null,1.6,15.8,99.4,337.4,135.2
37,1987-05-12,94,490,5.3,8.2,6.8,2.2,2.3,7,4.2,0.2,8.9,8.5,null,null,null,1,15.8,101.2,344.2,135.2
37,1987-05-13,93,470,5.7,7,6.2,0.2,4.1,7.7,4.5,0.1,8.9,8.5,null,null,null,1.1,15.8,102.4,350.4,135.2
37,1987-05-14,81,50,4.1,10.7,7.3,0.7,4.2,16.6,9.1,0.4,9.2,8.5,null,null,null,2.4,15.8,104.7,357.7,136.1
37,1987-05-15,88,140,5.3,10.7,7.8,1,5.9,7.2,3.5,0,9.1,8.7,null,null,null,1.1,15.8,107.5,365.5,138.1
37,1987-05-16,91,640,7.1,12.5,8.9,1.2,3.6,11.6,7.1,0.4,9.5,8.7,null,null,null,1.8,15.8,111.4,374.4,144.4
37,1987-05-17,94,530,5.3,10,7.3,4.1,4,9.2,5.9,0.2,9.6,9,null,null,null,1.3,15.8,113.7,381.7,145.2
37,1987-05-18,85,70,2.4,12.7,7.7,0.3,5.6,25,12.6,0.5,9.9,9.1,null,null,null,3.7,15.8,116.4,389.4,147.6
37,1987-05-19,88,160,5.7,10.6,7.8,0,7,11.7,6.3,0,9.5,9.1,null,null,null,1.7,15.8,119.2,397.2,149.8
37,1987-05-20,90,450,4.4,8.9,7,3.2,5,11.3,7.2,0.1,8.9,8.7,null,null,null,1.6,15.8,121.2,404.2,149.8
37,1987-05-21,87,190,6.5,11,8,2.1,6.3,18.6,11.3,0.2,9.4,8.8,null,null,null,2.8,15.8,124.2,412.2,153.3
37,1987-05-22,73,0,6.6,16.4,11.5,0,5.2,22.1,11.9,0.4,10,9.1,null,null,null,3.6,17.3,130.7,423.7,164.2
37,1987-05-23,63,null,6.1,20.8,14,0,3.9,28.6,null,null,11.3,10,null,null,null,4.9,21.3,139.7,437.7,178.8
37,1987-05-24,69,null,7.2,16.7,12.7,0,5.8,27.8,null,null,12,10.6,null,null,null,4.7,24,147.4,450.4,190.6
37,1987-05-25,70,null,4.5,17.8,11.8,0,2.5,27.5,null,null,null,null,null,null,null,4.5,25.8,154.2,462.2,201.1
37,1987-05-26,86,null,5.9,15.4,10.3,0,4.5,27.8,null,null,null,null,null,null,null,4.4,26.1,159.5,472.5,210.2
37,1987-05-27,92,null,6.3,8.9,7.6,0,2.1,5,2.8,null,null,null,null,null,null,0.7,26.1,162.1,480.1,210.2
37,1987-05-28,89,null,6.1,9.8,7.7,0,3.6,4,2.3,null,null,null,null,null,null,0.6,26.1,164.8,487.8,211.4
37,1987-05-29,74,null,5.7,11.5,8.5,2.6,4,22.7,13.4,null,null,null,null,null,null,3.4,26.1,168.3,496.3,215
37,1987-05-30,69,null,2.8,14.2,9.6,0.2,2.8,21.2,9.9,null,null,null,null,null,null,3.3,26.1,172.9,505.9,219.8
37,1987-05-31,95,null,8.3,10.5,9.2,3.2,4.6,4.5,2.7,null,null,null,null,null,null,0.7,26.1,177.1,515.1,224.1
37,1987-06-01,96,null,7.2,12.5,9.3,9,3.5,7,4.9,null,null,null,null,null,null,1.1,26.1,181.4,524.4,230.5
37,1987-06-02,90,null,7.3,13.5,10,14.2,2.9,15.8,9.3,null,12.3,11.1,null,null,null,2.5,26.1,186.4,534.4,238.4
37,1987-06-03,78,null,6.6,14.9,10.9,0,2.8,25,null,null,null,null,null,null,null,4,27,192.3,545.3,247.5
37,1987-06-04,95,null,8.6,14,11,0.6,2.9,7.4,null,null,13.2,12.2,null,null,null,1.2,28,198.3,556.3,257.3
37,1987-06-05,93,320,9.9,13.5,11.6,0.2,2.2,8.4,5.4,0.3,13.3,12.3,null,null,null,1.4,29.6,204.9,567.9,267.6
37,1987-06-06,93,490,7.1,14,11.2,0,4.2,10.5,6.1,0.1,13,12.2,null,null,null,1.7,30.8,211.1,579.1,276
37,1987-06-07,90,280,9.6,13,11,4.2,5.2,9.6,6.4,0.1,12.6,12,null,null,null,1.5,31.8,217.1,590.1,285.3
37,1987-06-08,86,250,7.8,10.9,9.2,3.5,5.1,3.1,1.1,-0.2,11.6,11.5,null,null,null,0.5,31.8,221.3,599.3,289.8
37,1987-06-09,87,70,7.8,11.2,9.7,13.7,6.4,8.9,6.5,0.1,11.4,11.1,null,null,null,1.4,31.8,226,609,294.8
37,1987-06-10,82,20,6.1,11.7,9.2,0,4.7,14.5,8,0.3,11.7,11.1,null,null,null,2.2,31.8,230.2,618.2,299
37,1987-06-11,90,725,4.3,13.3,9.8,0,3.1,10.1,5.4,0.2,11.7,11.1,null,null,null,1.6,31.8,235,628,303.9
37,1987-06-12,81,350,8.6,12,9.8,2.4,5.5,22.1,13.6,0.4,12.6,11.6,null,null,null,3.4,31.8,239.8,637.8,310.8
37,1987-06-13,79,450,3.2,14.8,9.8,1.7,2.8,21.7,11.5,0.5,13,11.9,null,null,null,3.4,31.8,244.6,647.6,316.7
37,1987-06-14,95,620,8.7,10.5,8.7,0.3,4.2,3.2,1.3,-0.3,12.2,12,null,null,null,0.5,31.8,248.3,656.3,321.4
37,1987-06-15,86,480,6.3,13,10.3,12.5,3.6,13.2,8,0.4,12.1,11.5,null,null,null,2.1,32.1,253.6,666.6,327.7
37,1987-06-16,91,190,8.8,13.8,10.9,0,6.5,10.5,7.3,0.3,12.6,11.8,null,null,null,1.7,33,259.5,677.5,337.4
37,1987-06-17,95,350,9.2,9.9,9.3,0.6,10,4.6,3.6,-0.2,11.8,11.6,null,null,null,0.7,33,263.8,686.8,341.6
37,1987-06-18,93,180,8.4,11.8,9.9,17.8,5,7.5,5.3,0.3,11.7,11.2,null,null,null,1.2,33,268.7,696.7,348.1
37,1987-06-19,89,0,7.4,10.5,8.9,0.3,3.9,7.2,4.2,0.1,11.6,11.3,null,null,null,1.1,33,272.6,705.6,351.6
37,1987-06-20,82,260,7.3,12.7,10.1,0,3,19.5,11.6,0.6,12.4,11.5,null,null,null,3.1,33.1,277.7,715.7,358.4
37,1987-06-21,85,80,7.7,12.5,10.2,0,2.3,10.1,6.5,0.4,12.8,12,null,null,null,1.6,33.3,282.9,725.9,365.3
37,1987-06-22,81,300,7.4,14.8,11.2,0.1,2.2,16.9,9.4,0.7,13.5,12.4,null,null,null,2.7,34.5,289.1,737.1,375
37,1987-06-23,95,820,8.8,13.1,10.5,2.4,2.7,6.3,3,0.2,13.2,12.5,null,null,null,1,35,294.6,747.6,383.7
37,1987-06-24,82,470,5.7,13.6,10.1,4.6,5.4,23.9,13.4,0.4,13.1,12.3,null,null,null,3.8,35.1,299.7,757.7,390.3
37,1987-06-25,83,null,7.2,13.4,10.3,0,6.4,18.5,9.7,0.4,13,12.4,null,null,null,2.9,35.4,305,768,398
37,1987-06-26,83,240,7.4,14.7,10.8,0,3.4,16.3,9.3,0.4,13.1,12.4,null,null,null,2.6,36.2,310.8,778.8,407.6
37,1987-06-27,79,10,9.9,14.7,11.4,0.1,5.3,15.7,8.5,0.2,13.3,12.6,null,null,null,2.5,37.6,317.2,790.2,419.4
37,1987-06-28,79,630,6.2,18.5,12.8,0,3.6,22.4,12.4,0.7,13.9,12.8,null,null,null,3.8,40.4,325,803,432.1
37,1987-06-29,96,690,12.2,19.3,16.5,2.3,4,7.9,6.1,0.8,15.2,13.7,null,null,null,1.4,46.9,336.5,819.5,451
37,1987-06-30,94,80,15.1,18.7,16.7,1.9,4.4,14.2,8.2,0.7,16.2,14.5,null,null,null,2.6,53.6,348.2,836.2,471.9
37,1987-07-01,86,100,10.3,17.8,13.5,0,5.3,16.9,9.8,0.3,15.7,14.6,null,null,null,2.9,57.1,356.7,849.7,487.6
37,1987-07-02,84,40,10.3,17.1,13.2,0,5.2,23.3,12.3,0.4,15.7,14.6,null,null,null,3.9,60.3,364.9,862.9,502.6
37,1987-07-03,85,360,7.7,15.4,12,0,3.9,18.6,9.8,0.2,15.3,14.5,null,null,null,3.1,62.3,371.9,874.9,513.3
37,1987-07-04,82,250,9.3,18.3,13.9,0,4.8,26.3,14.4,0.5,15.6,14.5,null,null,null,4.5,66.2,380.8,888.8,528.6
37,1987-07-05,77,150,9,21.1,15.4,0,3.7,25.3,14.2,0.7,16.4,15,null,null,null,4.5,71.6,391.2,904.2,546
37,1987-07-06,78,0,10.3,23.3,17.6,0,3.1,24.4,12.6,0.8,17.4,15.6,null,null,null,4.5,79.2,403.8,921.8,566
37,1987-07-07,81,0,13.7,24.8,18.8,0,2.6,22.5,11.9,0.9,18.6,16.5,null,null,null,4.3,88,417.6,940.6,589.8
