station,date,rh,minte,maxte,temp,prec,wv,winddir,minrh,maxrh,vpd,glorad,soilt10,soilt30,surfwet,grasstemp,netrad,heatflux,pres,wv2,wd2,makkepot,tsum10,tsum5,tsum0,akkmve
610900,01/03/2014,95.1,2.3,5.4,3.3,1,1.7,119,82.7,100,0.04,6.9,5.3,5.1,673,3.4,null,null,null,null,null,0.9,0,23.7,220,0
610900,02/03/2014,92.3,2.8,5.7,4,6.2,3.7,167,85.7,98.8,0.06,3.7,5.3,5.2,379,3.6,null,null,null,null,null,0.5,0,23.7,224,0
610900,03/03/2014,85.6,1.7,9.1,4.4,0,4.4,115,72.8,91.3,0.13,9.2,4.9,5,129,3.9,null,null,null,null,null,1.2,0,23.7,228.4,0
610900,04/03/2014,87.8,3.1,9,5.4,0,1.5,113,72.3,94.8,0.12,8.3,5.2,5,61,5.2,null,null,null,null,null,1.1,0,24.1,233.8,0
610900,05/03/2014,94.9,-0.2,7.5,3.7,0,1.1,314,79.5,100,0.05,7.1,5.4,5.3,966,3.4,null,null,null,null,null,0.9,0,24.1,237.5,0
610900,06/03/2014,87.4,1.6,9.2,5.4,0.1,3.8,199,70.3,100,0.13,5.3,5.5,5.3,729,5,null,null,null,null,null,0.7,0,24.5,242.9,0
610900,07/03/2014,77.3,4.4,10.7,7.3,2.5,5.6,215,63,93.7,0.24,7.5,5.7,5.4,111,6.7,null,null,null,null,null,1.1,0,26.8,250.2,0
610900,08/03/2014,74.2,0.4,9.4,5.3,0,3.2,211,51.8,91.8,0.25,12.2,5.4,5.4,251,4.6,null,null,null,null,null,1.7,0,27.1,255.5,0
610900,09/03/2014,67.5,4.6,14.8,9.2,0,4.1,214,45.8,82.2,0.42,12.9,5.4,5.3,0,8.1,null,null,null,null,null,2,0,31.3,264.7,0
610900,10/03/2014,78.7,3,14.3,8,0,2.9,272,65.7,91.5,0.25,12.1,5.6,5.4,134,6.8,null,null,null,null,null,1.8,0,34.3,272.7,0
610900,11/03/2014,67.3,0.6,12.8,6,0,1.5,29,33.7,93.5,0.37,14.1,5.5,5.5,619,4.7,null,null,null,null,null,2,0,35.3,278.7,0
610900,12/03/2014,65.7,0.2,12.2,6.1,0,1,269,36,87.5,0.38,14.2,5,5.2,374,4.6,null,null,null,null,null,2,0,36.4,284.8,0
610900,13/03/2014,74,-0.1,11.8,5.9,0,2.2,253,40.7,97,0.28,14.7,4.7,5,586,4.7,null,null,null,null,null,2,0,37.3,290.7,0
610900,14/03/2014,91.4,3.6,8.9,5.9,6.5,4.9,262,68.5,100,0.09,9.5,5.6,5.2,781,5.8,null,null,null,null,null,1.3,0,38.2,296.6,0
610900,15/03/2014,77.5,5.8,9,6.8,1.6,7,296,62.2,97.8,0.23,11.3,6,5.7,449,6.5,null,null,null,null,null,1.6,0,40,303.4,0
610900,16/03/2014,89.5,6.9,10.1,8,5.1,7,297,76.5,97,0.12,5.5,6.5,6,816,7.6,null,null,null,null,null,0.8,0,43,311.4,0
610900,17/03/2014,82.3,6.8,11.1,8.5,0.2,6.4,286,59.7,96.7,0.21,10.9,7,6.4,447,8.3,null,null,null,null,null,1.6,0,46.5,319.9,0
610900,18/03/2014,90.7,5.4,8.3,7,1.6,4.2,259,80.8,97,0.1,4.1,7.1,6.7,472,6.7,null,null,null,null,null,0.6,0,48.5,326.9,0
610900,19/03/2014,92.5,4.8,8.9,7,1.2,4.8,256,86.5,97.8,0.08,3.3,6.9,6.6,560,6.5,null,null,null,null,null,0.5,0,50.5,333.9,0
610900,20/03/2014,75,6.6,14.6,10.4,0,6.6,227,53.2,94,0.35,14.6,7.2,6.7,137,9.9,null,null,null,null,null,2.3,0.4,55.9,344.3,0
610900,21/03/2014,83.1,3.9,9.2,6.9,1.8,4.8,242,69.7,95.8,0.17,6.1,7.4,7,215,6.5,null,null,null,null,null,0.9,0.4,57.8,351.2,0
610900,22/03/2014,82.4,2.5,10.3,5.4,0.4,4.6,195,53.3,95.8,0.17,10.9,6.6,6.6,0,5,null,null,null,null,null,1.5,0.4,58.2,356.6,0
610900,23/03/2014,85.8,0.9,8.3,4.4,3.4,3.1,217,66.3,97.8,0.13,9.2,6.2,6.3,0,3.9,null,null,null,null,null,1.2,0.4,58.2,361,0
610900,24/03/2014,76.3,0.4,9,4.7,0,1.3,253,48.5,99.5,0.23,15.9,5.9,6,0,3.9,null,null,null,null,null,2.1,0.4,58.2,365.7,0
610900,25/03/2014,73.3,0.1,9.4,4.9,0.1,2.4,21,49.3,97.7,0.26,12.9,5.6,5.8,0,4.2,null,null,null,null,null,1.7,0.4,58.2,370.6,0
610900,26/03/2014,85.1,1.6,7.3,3.8,1.4,3.8,70,69.3,95.2,0.13,7.2,5.9,5.9,0,3.7,null,null,null,null,null,0.9,0.4,58.2,374.4,0
610900,27/03/2014,82.4,0.5,7.3,3.9,0,3.6,68,67.7,97,0.15,12.7,5.8,5.8,0,3.8,null,null,null,null,null,1.7,0.4,58.2,378.3,0
610900,28/03/2014,88.7,2.4,7.5,5,0,4,81,81.7,95,0.1,5.3,5.9,5.9,0,5,null,null,null,null,null,0.7,0.4,58.2,383.3,0
610900,29/03/2014,84.1,2.8,10.1,5.8,0,3.3,93,68,98.8,0.15,10.3,6.3,6,0,5.7,null,null,null,null,null,1.4,0.4,59,389.1,0
610900,30/03/2014,90.1,0.6,15.6,6.7,0,1,75,55.5,100,0.15,11.7,6.7,6.2,0,6.8,null,null,null,null,null,1.7,0.4,60.7,395.8,0
610900,31/03/2014,92,3.6,11.3,6.2,0,1.5,320,67.2,100,0.1,10.8,7.5,6.8,0,6.5,null,null,null,null,null,1.5,0.4,61.9,402,0
610900,01/04/2014,89.6,3.5,5.8,4.6,0,3.2,81,80.2,98.2,0.09,3.9,7.2,7,0,4.5,null,null,null,null,null,0.5,0.4,61.9,406.6,0
610900,02/04/2014,83.6,3.1,8.6,5.8,0,3.7,93,74.7,90.7,0.16,6.5,6.7,6.6,0,5.8,null,null,null,null,null,0.9,0.4,62.7,412.4,0
610900,03/04/2014,75.4,3.2,10.8,6.2,0,4.6,64,58,89.5,0.25,17.2,7.1,6.8,0,6.4,null,null,null,null,null,2.4,0.4,63.9,418.6,0
610900,04/04/2014,71.1,2.3,7.8,4.7,1.5,6,96,54.2,93.7,0.26,10.8,6.7,6.7,0,4.6,null,null,null,null,null,1.4,0.4,63.9,423.3,0
610900,05/04/2014,96.9,3.1,10.8,6.6,2.8,3,169,88.7,100,0.03,4.1,6.6,6.5,0,6.6,null,null,null,null,null,0.6,0.4,65.5,429.9,0
610900,06/04/2014,98.2,5.5,11.2,8.9,7.6,3.4,205,89.5,100,0.02,3.5,7.4,6.9,0,8.8,null,null,null,null,null,0.5,0.4,69.4,438.8,0
610900,07/04/2014,99.3,9.1,12.4,10.3,5.2,3.6,217,96.5,100,0.01,2.9,8.3,7.5,0,10.2,null,null,null,null,null,0.5,0.7,74.7,449.1,0
610900,08/04/2014,90.3,6.7,12.4,9.2,17.7,4.3,247,77.3,99.2,0.11,5.3,8.9,8.1,0,8.9,null,null,null,null,null,0.8,0.7,78.9,458.3,0
610900,09/04/2014,81.1,5.9,10.4,7.9,0.1,4.6,289,68.5,94.2,0.21,10.5,8.5,8,0,7.8,null,null,null,null,null,1.6,0.7,81.8,466.2,0
610900,10/04/2014,89,3.9,10.4,7.2,0,2.1,219,76.8,98.5,0.11,9.1,8.5,8,0,7.5,null,null,null,null,null,1.3,0.7,84,473.4,0
610900,11/04/2014,80.4,5,12.6,8.6,0.1,2.6,279,48.5,100,0.25,14.9,9.1,8.4,0,8.7,null,null,null,null,null,2.2,0.7,87.6,482,0
610900,12/04/2014,84.8,4.4,10.3,7.1,1.7,4.1,233,64.7,100,0.16,11.9,8.9,8.4,0,7.1,null,null,null,null,null,1.7,0.7,89.7,489.1,0
610900,13/04/2014,79,6.5,10.7,8.1,1.5,5.2,262,53.7,95.5,0.24,13.8,8.8,8.4,0,8,null,null,null,null,null,2.1,0.7,92.8,497.2,0
610900,14/04/2014,78.9,4.1,8.6,6.5,5.6,6.5,296,60.3,95.8,0.21,16.1,8.6,8.3,5,6.4,null,null,null,null,null,2.3,0.7,94.3,503.7,0
610900,15/04/2014,59.6,2.3,11,6.4,0,3.7,335,34,87,0.43,22.1,8.2,8,0,6.2,null,null,null,null,null,3.1,0.7,95.7,510.1,0
610900,16/04/2014,54.8,0.1,11.8,6.5,0,1.8,264,30,79.7,0.48,22.2,8.1,7.9,0,6.1,null,null,null,null,null,3.1,0.7,97.2,516.6,0
610900,17/04/2014,75.2,4.4,12.9,7.7,8.1,5.8,210,57.3,95.3,0.28,11.6,8.3,8,456,7.3,null,null,null,null,null,1.7,0.7,99.9,524.3,4.5
610900,18/04/2014,78.3,3.2,11.1,7,0.5,3.7,347,58.5,95.8,0.24,12.2,8.3,8,541,6.9,null,null,null,null,null,1.8,0.7,101.9,531.3,5.2
610900,19/04/2014,78.8,2.4,14.2,8.4,0,2.6,57,59.3,98.8,0.28,23.2,8.5,8.1,610,8.3,null,null,null,null,null,3.5,0.7,105.3,539.7,9.7
610900,20/04/2014,69.4,6.6,18,12.2,0,4.4,61,56.7,86.7,0.49,22.5,9.5,8.6,0,11.9,null,null,null,null,null,3.7,2.9,112.5,551.9,22.3
610900,21/04/2014,68.1,10.5,15.4,12.6,0,4.6,58,60.7,85.8,0.47,14.8,10.1,9.2,31,12.2,null,null,null,null,null,2.5,5.5,120.1,564.5,35.6
610900,22/04/2014,79,9.1,17.3,12.7,0.2,3.9,76,66.2,89,0.33,17.7,10.5,9.6,100,12.5,null,null,null,null,null,3,8.2,127.8,577.2,49.7
610900,23/04/2014,91.1,7.5,11.1,8.5,13.7,3.3,83,76,97.3,0.1,2.4,10.4,9.8,1340,8.2,null,null,null,null,null,0.4,8.2,131.3,585.7,54.3
610900,24/04/2014,79.4,5.5,9.1,7.4,0,4.6,83,74.2,86,0.21,12.1,9.6,9.4,0,7.5,null,null,null,null,null,1.8,8.2,133.7,593.1,54.3
610900,25/04/2014,74.9,5.4,16.7,10.8,0,3.7,75,64.5,90.2,0.36,23.8,10,9.4,0,10.9,null,null,null,null,null,3.8,9,139.5,603.9,64.5
610900,26/04/2014,66.5,5.9,18.1,12.1,0,3.9,82,56.8,80.2,0.5,24.8,10.8,9.9,0,12,null,null,null,null,null,4.1,11.1,146.6,616,76.6
610900,27/04/2014,67,7.8,18.9,13.1,0,3.7,72,57.3,81.3,0.53,24.5,11.3,10.3,0,13,null,null,null,null,null,4.1,14.2,154.7,629.1,91.2
610900,28/04/2014,59.9,6.6,19.3,13.5,0,2.2,93,40.8,88.5,0.71,25.4,11.7,10.7,279,12.9,null,null,null,null,null,4.3,17.7,163.2,642.6,105
610900,29/04/2014,53.5,6.6,20,14.3,0,1.6,267,36.5,78.2,0.84,24.8,12,11,76,13.5,null,null,null,null,null,4.3,22,172.5,656.9,119.4
610900,30/04/2014,69.8,6.2,17.8,11.8,0,2.4,292,47.2,92.3,0.48,23.5,12.2,11.3,251,11.5,null,null,null,null,null,3.9,23.8,179.3,668.7,131.5
610900,01/05/2014,64.2,3.5,11.1,7.3,0,3.5,38,41.5,87.2,0.4,25.7,11.7,11.2,303,7.7,null,null,null,null,null,3.7,23.8,181.6,676,132.5
610900,02/05/2014,68.3,4.3,11.4,7.5,0.1,1.5,1,50.5,85.3,0.34,13.6,11,10.8,208,7.7,null,null,null,null,null,2,23.8,184.1,683.5,134.7
610900,03/05/2014,70.8,2.7,9.4,6.3,0,3.1,293,56.2,90.8,0.3,15.8,10.5,10.4,485,6.1,null,null,null,null,null,2.2,23.8,185.4,689.8,134.7
610900,04/05/2014,65.4,4.8,10.6,7.3,0,2.6,291,50.5,86,0.36,14.1,10.3,10.1,249,7.4,null,null,null,null,null,2,23.8,187.7,697.1,136
610900,05/05/2014,92.7,4,9.6,7.3,1.1,2.2,192,86.8,98.2,0.07,4.6,9.9,9.9,1110,7.1,null,null,null,null,null,0.7,23.8,190,704.4,136
610900,06/05/2014,83.2,7.6,14.8,10.8,0,3.2,144,64.5,98,0.24,11.8,10.5,9.9,732,10.7,null,null,null,null,null,1.9,24.6,195.8,715.2,145.9
610900,07/05/2014,87,9.6,14.3,11.2,0.6,2.8,238,64.7,99,0.19,19.5,11.6,10.5,808,11.5,null,null,null,null,null,3.1,25.8,202,726.4,157
610900,08/05/2014,89,8,13.5,10.2,8.1,3.7,217,73,98.3,0.15,14.6,11.8,11.1,721,10.2,null,null,null,null,null,2.3,26,207.2,736.6,165.6
610900,09/05/2014,92.1,8.3,12.2,9.8,2.2,2,207,84.8,99.8,0.1,9.1,11.9,11.2,912,10,null,null,null,null,null,1.4,26,212,746.4,172.6
610900,10/05/2014,89.7,8.1,13,10.2,11.4,3.2,214,73.7,98.3,0.14,11.6,11.9,11.2,728,10.2,null,null,null,null,null,1.8,26.2,217.2,756.6,180.5
610900,11/05/2014,90.4,8.5,12.8,10.3,4.2,4.1,215,79.8,98.8,0.13,13.4,11.9,11.3,734,10.2,null,null,null,null,null,2.1,26.5,222.5,766.9,188.5
610900,12/05/2014,87.2,8.4,14.4,10.4,9.9,2.9,265,66.2,99,0.17,14.5,12.2,11.5,769,10.5,null,null,null,null,null,2.3,26.9,227.9,777.3,198.6
610900,13/05/2014,76.5,7.2,11.7,9,0,3.2,280,66.3,86.3,0.27,13.4,12.2,11.6,138,9.1,null,null,null,null,null,2,26.9,231.9,786.3,203.8
610900,14/05/2014,81.5,6.8,11.4,8.8,0.8,3.5,295,69.8,95.3,0.21,13.4,11.7,11.4,391,8.9,null,null,null,null,null,2,26.9,235.7,795.1,208.2
610900,15/05/2014,75.2,5.9,16.6,10.9,0,2.3,306,52.3,97.8,0.38,26.8,12.3,11.5,523,11.4,null,null,null,null,null,4.3,27.8,241.6,806,218.7
610900,16/05/2014,86.6,5,15.5,10.4,0,1.7,278,69.3,99.8,0.2,14.9,12.6,11.9,582,10.7,null,null,null,null,null,2.4,28.2,247,816.4,227.1
610900,17/05/2014,79.4,6.4,19,12.6,0,1.4,274,54.2,100,0.39,27.7,13.7,12.3,593,13.3,null,null,null,null,null,4.6,30.8,254.6,829,240.5
610900,18/05/2014,74.6,7.4,20.3,14.2,0,2,33,55.5,94.8,0.47,20.3,14.4,13.1,314,14.1,null,null,null,null,null,3.5,35,263.8,843.2,255.9
610900,19/05/2014,89.9,11.2,16.3,13.1,1.7,2.3,92,77.3,99,0.16,13.4,14.6,13.4,681,13.2,null,null,null,null,null,2.3,38.1,271.9,856.3,270.8
610900,20/05/2014,81.2,8.1,21.1,15.1,0,2.1,105,57,100,0.42,27.8,15.1,13.6,540,15.2,null,null,null,null,null,4.9,43.2,282,871.4,287.4
610900,21/05/2014,82,12.6,24.4,17,0,2.5,103,61.8,94.3,0.39,16.2,15.8,14.4,2,16.9,null,null,null,null,null,3,50.2,294,888.4,310
610900,22/05/2014,71.9,15.1,24.4,19.4,0,2.5,135,50.5,87.2,0.69,24.3,16.4,14.7,0,19.5,null,null,null,null,null,4.7,59.6,308.4,907.8,334.9
610900,23/05/2014,93.2,11.3,16.4,14.5,16.3,1.9,322,86.5,98.2,0.12,7.4,16.3,15.2,1057,14.4,null,null,null,null,null,1.3,64.1,317.9,922.3,350
610900,24/05/2014,85.6,9.4,20.6,14.4,0.1,1.2,324,61.3,100,0.29,22.7,16.1,14.9,531,14.8,null,null,null,null,null,4,68.5,327.3,936.7,367.4
610900,25/05/2014,77.9,10.6,20,15.1,0,1.7,266,47.3,99,0.45,25.8,16.7,15.4,484,15,null,null,null,null,null,4.6,73.6,337.4,951.8,385.4
610900,26/05/2014,72.8,8.8,20.2,15,0,1.9,50,49.5,97.8,0.54,25.6,16.7,15.5,294,14.7,null,null,null,null,null,4.5,78.6,347.4,966.8,402
610900,27/05/2014,79.1,9.3,19,14.5,0,4.2,58,62.2,95.8,0.39,27.8,16.4,15.6,433,14.5,null,null,null,null,null,4.8,83.1,356.9,981.3,418
610900,28/05/2014,75,7.6,12.6,10,0,4.9,77,64,87.2,0.31,13.1,15,14.9,0,9.7,null,null,null,null,null,2.1,83.1,361.9,991.3,424.9
610900,29/05/2014,71,5.4,16.3,11.2,0,1.7,71,49.3,97.8,0.45,26.9,14.5,14.1,381,10.9,null,null,null,null,null,4.3,84.3,368.1,1002.5,434.6
610900,30/05/2014,70.6,5.8,19.4,13,0,2.8,268,53.3,87.7,0.5,30.8,14.9,14.2,0,12.5,null,null,null,null,null,5.2,87.3,376.1,1015.5,447.8
610900,31/05/2014,75.5,10.1,16,12.2,0,4,290,65.2,84.5,0.36,23.5,15.3,14.4,0,12.4,null,null,null,null,null,3.9,89.5,383.3,1027.7,461.4
610900,01/06/2014,75.9,10.1,17.4,12.8,0,1.2,312,58.2,89.5,0.39,15.8,15.3,14.5,0,13.2,null,null,null,null,null,2.7,92.3,391.1,1040.5,476.6
610900,02/06/2014,72.7,9,20.4,15,0,1.6,82,46.3,97.3,0.55,28.2,16,14.9,347,15.4,null,null,null,null,null,5,97.3,401.1,1055.5,493.5
610900,03/06/2014,64.7,10.1,21.3,15.9,0,1.8,308,38.8,88.5,0.72,28.1,16.7,15.4,55,15.9,null,null,null,null,null,5,103.2,412,1071.4,512.1
